sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price_by_area,is_renewal_needed,is_new_development,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_year,neighbourhood,district,house_type
125.0,3,2.0,0,one,0.0,1174,2319,0,1.0,,,0,1,1.0,1.0,not indicated,1,,,,,,San Andrés 134,Villaverde 21,Apartment
102.0,2,2.0,0,one,0.0,1066,2450,0,1.0,,,0,1,1.0,1.0,not indicated,1,,,,,,San Andrés 134,Villaverde 21,Apartment
104.0,3,2.0,0,one,0.0,1131,2628,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,1.0,1.0,0.0,2020.0,Butarque 131,Villaverde 21,Apartment
66.0,3,1.0,1,one,0.0,561,1589,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
95.0,2,1.0,1,two,0.0,762,1632,0,0.0,0.0,1.0,0,0,0.0,1.0,D,0,0.0,0.0,1.0,1.0,1965.0,San Andrés 134,Villaverde 21,Apartment
74.0,3,1.0,1,one,0.0,539,1351,0,0.0,,,0,0,0.0,1.0,E,0,,,,,1968.0,San Cristóbal 135,Villaverde 21,Apartment
97.0,2,1.0,1,zero,1.0,948,2165,0,0.0,0.0,1.0,0,1,1.0,1.0,D,1,0.0,0.0,1.0,1.0,2003.0,Butarque 131,Villaverde 21,Apartment
90.0,2,2.0,1,seven,0.0,1038,2667,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,1.0,0.0,0.0,2004.0,San Andrés 134,Villaverde 21,Penthouse
130.0,4,2.0,1,three,0.0,1086,1977,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,1.0,,San Andrés 134,Villaverde 21,Apartment
49.0,2,1.0,1,zero,1.0,466,1714,0,0.0,0.0,1.0,0,0,1.0,1.0,E,0,1.0,0.0,0.0,0.0,1969.0,San Andrés 134,Villaverde 21,Apartment
151.0,3,2.0,0,six,0.0,1235,2079,0,0.0,0.0,1.0,1,1,1.0,1.0,not indicated,1,,,,,,Los Rosales 133,Villaverde 21,Apartment
69.0,3,1.0,1,four,0.0,570,1551,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,1961.0,San Cristóbal 135,Villaverde 21,Apartment
170.0,3,2.0,0,eight,0.0,1262,1912,0,0.0,0.0,1.0,1,1,1.0,1.0,not indicated,1,0.0,0.0,1.0,1.0,2010.0,Butarque 131,Villaverde 21,Penthouse
48.0,2,1.0,1,,,489,1854,0,,,,0,0,0.0,1.0,E,0,,,,,1971.0,Los Rosales 133,Villaverde 21,Apartment
98.0,3,2.0,0,seven,0.0,1161,2907,0,0.0,0.0,1.0,1,1,1.0,1.0,not indicated,1,1.0,0.0,0.0,1.0,2001.0,Los Rosales 133,Villaverde 21,Apartment
50.0,1,1.0,0,seven,0.0,686,2700,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,2008.0,San Andrés 134,Villaverde 21,Apartment
136.0,3,2.0,1,five,0.0,1009,1691,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,0.0,1.0,1.0,1.0,1999.0,San Andrés 134,Villaverde 21,Penthouse
80.0,3,1.0,1,three,0.0,791,2038,0,0.0,,,1,1,1.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
95.0,3,1.0,1,two,0.0,868,1947,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,1975.0,San Andrés 134,Villaverde 21,Apartment
56.0,3,1.0,1,five,0.0,447,1429,1,0.0,,,0,0,0.0,1.0,in process,0,,,,,1965.0,Los Ángeles 132,Villaverde 21,Apartment
43.0,1,1.0,1,zero,1.0,466,1953,0,0.0,,,0,0,0.0,1.0,E,0,,,,,1971.0,Los Rosales 133,Villaverde 21,Apartment
72.0,3,1.0,1,three,0.0,625,1665,1,0.0,,,0,0,1.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
100.0,4,2.0,1,one,0.0,762,1549,0,0.0,,,0,0,1.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
70.0,3,1.0,1,four,0.0,625,1713,1,0.0,,,0,1,1.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
60.0,2,1.0,1,zero,1.0,446,1332,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
60.0,2,1.0,1,two,0.0,446,1332,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
91.0,3,2.0,1,three,0.0,666,1427,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
74.0,3,1.0,1,two,0.0,539,1350,1,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
110.0,3,2.0,0,five,0.0,1135,2500,0,0.0,,,1,1,1.0,1.0,in process,1,1.0,0.0,1.0,0.0,,Butarque 131,Villaverde 21,Apartment
83.0,3,1.0,1,three,0.0,501,1102,0,0.0,,,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,1966.0,San Andrés 134,Villaverde 21,Apartment
25.0,0,1.0,1,,,662,5160,0,0.0,,,0,0,1.0,,not indicated,1,,,,,,Los Rosales 133,Villaverde 21,Studio
65.0,2,1.0,1,Mezzanine,1.0,479,1336,1,0.0,,,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,1982.0,San Andrés 134,Villaverde 21,Apartment
58.0,3,1.0,1,three,0.0,561,1810,0,0.0,0.0,1.0,0,0,0.0,1.0,E,0,0.0,0.0,1.0,0.0,1966.0,Butarque 131,Villaverde 21,Apartment
115.0,3,2.0,1,six,0.0,967,1878,0,,0.0,1.0,1,0,1.0,1.0,in process,1,,,,,2001.0,Butarque 131,Villaverde 21,Apartment
82.0,3,1.0,1,four,0.0,625,1463,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,0.0,1.0,0.0,0.0,1960.0,San Andrés 134,Villaverde 21,Apartment
83.0,3,1.0,1,zero,1.0,686,1627,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,1985.0,San Andrés 134,Villaverde 21,Apartment
90.0,2,1.0,1,zero,1.0,954,2356,0,0.0,0.0,1.0,1,1,1.0,1.0,C,0,0.0,1.0,1.0,0.0,2002.0,Butarque 131,Villaverde 21,Apartment
95.0,2,2.0,1,five,0.0,864,1937,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,2011.0,San Cristóbal 135,Villaverde 21,Apartment
89.0,3,1.0,1,zero,1.0,780,1798,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
178.0,4,2.0,1,five,0.0,1200,1685,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,,Los Rosales 133,Villaverde 21,Apartment
59.0,2,1.0,1,two,0.0,613,1983,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
100.0,4,1.0,1,zero,1.0,798,1650,0,0.0,1.0,0.0,0,0,1.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
68.0,3,1.0,1,four,0.0,517,1397,1,0.0,0.0,1.0,1,0,0.0,1.0,F,0,0.0,1.0,0.0,1.0,,San Andrés 134,Villaverde 21,Apartment
50.0,2,1.0,1,two,0.0,566,2120,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
114.0,4,2.0,1,two,0.0,1006,2009,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,,,,,1987.0,San Andrés 134,Villaverde 21,Apartment
81.0,3,2.0,1,three,0.0,762,1914,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,1999.0,San Andrés 134,Villaverde 21,Apartment
91.0,2,2.0,1,five,0.0,1004,2508,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,2020.0,Butarque 131,Villaverde 21,Apartment
95.0,3,1.0,1,three,0.0,539,1053,1,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,1.0,0.0,1.0,1970.0,Butarque 131,Villaverde 21,Apartment
80.0,3,1.0,1,zero,1.0,705,1750,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,,San Andrés 134,Villaverde 21,Apartment
60.0,2,1.0,1,three,0.0,561,1750,0,0.0,,,0,0,0.0,,not indicated,0,,,,,1967.0,San Andrés 134,Villaverde 21,Apartment
80.0,3,1.0,1,three,0.0,798,2062,0,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,,,,,1977.0,Los Ángeles 132,Villaverde 21,Apartment
60.0,2,1.0,1,five,0.0,413,1217,0,0.0,0.0,1.0,1,0,1.0,1.0,in process,0,0.0,1.0,0.0,1.0,1960.0,San Cristóbal 135,Villaverde 21,Apartment
50.0,1,1.0,1,six,0.0,777,3180,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,2007.0,San Andrés 134,Villaverde 21,Apartment
136.0,3,1.0,1,one,0.0,690,1000,0,0.0,,,0,0,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,1967.0,San Andrés 134,Villaverde 21,Apartment
96.0,2,2.0,1,seven,0.0,948,2188,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,2001.0,Los Ángeles 132,Villaverde 21,Apartment
71.0,2,2.0,1,two,0.0,910,2789,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,2001.0,Los Rosales 133,Villaverde 21,Apartment
74.0,2,1.0,1,one,0.0,705,1891,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,,,,,1966.0,Los Rosales 133,Villaverde 21,Apartment
65.0,2,1.0,1,two,0.0,583,1692,0,0.0,0.0,1.0,0,1,0.0,1.0,E,0,0.0,1.0,0.0,1.0,1962.0,San Cristóbal 135,Villaverde 21,Apartment
93.0,3,1.0,1,nine,0.0,780,1720,1,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,,,,,1976.0,Los Ángeles 132,Villaverde 21,Apartment
75.0,3,1.0,1,two,0.0,553,1373,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,1968.0,San Andrés 134,Villaverde 21,Apartment
63.0,3,1.0,0,Mezzanine,1.0,539,1587,1,0.0,,,0,0,0.0,0.0,in process,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
65.0,3,1.0,1,four,0.0,494,1385,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
115.0,3,1.0,1,one,0.0,762,1347,0,,0.0,1.0,0,1,,1.0,in process,0,,,,,1975.0,San Andrés 134,Villaverde 21,Duplex
63.0,2,1.0,1,two,0.0,458,1306,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
72.0,3,1.0,1,six,0.0,703,1936,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,1961.0,Los Ángeles 132,Villaverde 21,Apartment
100.0,2,2.0,0,zero,1.0,762,1549,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,,San Andrés 134,Villaverde 21,Apartment
90.0,3,2.0,0,three,0.0,762,1722,0,0.0,,,1,1,1.0,1.0,C,1,0.0,0.0,1.0,1.0,1998.0,San Andrés 134,Villaverde 21,Apartment
66.0,3,1.0,1,two,0.0,485,1333,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
102.0,3,2.0,0,five,0.0,994,2206,0,0.0,1.0,0.0,1,0,1.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
105.0,2,1.0,1,six,0.0,881,1800,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,1995.0,Los Rosales 133,Villaverde 21,Apartment
95.0,4,1.0,1,four,0.0,698,1453,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Los Rosales 133,Villaverde 21,Apartment
120.0,3,1.0,0,two,0.0,901,1625,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,1962.0,Los Ángeles 132,Villaverde 21,Apartment
90.0,3,2.0,0,four,0.0,985,2467,0,0.0,0.0,1.0,1,1,1.0,1.0,D,1,0.0,1.0,0.0,1.0,2001.0,Butarque 131,Villaverde 21,Apartment
64.0,3,1.0,0,zero,1.0,449,1258,1,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Los Rosales 133,Villaverde 21,Apartment
80.0,3,1.0,0,three,0.0,857,2275,0,0.0,,,1,0,1.0,1.0,in process,0,,,,,1974.0,Los Ángeles 132,Villaverde 21,Apartment
120.0,3,2.0,0,two,0.0,1187,2458,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,1,1.0,0.0,1.0,0.0,2003.0,San Andrés 134,Villaverde 21,Apartment
82.0,2,2.0,0,six,0.0,1122,3293,0,0.0,,,1,1,1.0,1.0,not indicated,1,,,,,,Los Ángeles 132,Villaverde 21,Apartment
81.0,3,1.0,1,three,0.0,609,1433,0,0.0,,,0,0,0.0,1.0,G,0,0.0,0.0,1.0,1.0,,Butarque 131,Villaverde 21,Apartment
103.0,3,2.0,0,four,0.0,1067,2427,0,0.0,0.0,1.0,1,1,1.0,1.0,exempt property,1,0.0,1.0,0.0,1.0,,Los Rosales 133,Villaverde 21,Apartment
63.0,3,1.0,1,four,0.0,446,1268,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
70.0,3,1.0,1,three,0.0,535,1414,0,0.0,,,1,0,1.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
60.0,3,1.0,0,two,0.0,420,1242,1,0.0,0.0,1.0,1,0,0.0,,not indicated,0,,,,,1960.0,San Cristóbal 135,Villaverde 21,Apartment
45.0,2,1.0,1,three,0.0,561,2333,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,1960.0,Los Rosales 133,Villaverde 21,Apartment
95.0,3,1.0,1,two,0.0,666,1368,0,0.0,0.0,1.0,1,1,0.0,1.0,not indicated,0,0.0,1.0,0.0,1.0,1985.0,Los Rosales 133,Villaverde 21,Apartment
70.0,3,1.0,0,two,0.0,625,1714,1,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
71.0,3,1.0,1,one,0.0,740,2099,0,0.0,,,0,0,1.0,1.0,E,0,,,,,1970.0,Los Rosales 133,Villaverde 21,Apartment
70.0,3,1.0,1,three,0.0,686,1929,1,0.0,0.0,1.0,0,0,1.0,1.0,E,0,,,,,1969.0,Los Rosales 133,Villaverde 21,Apartment
98.0,4,2.0,1,zero,1.0,1009,2347,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,1977.0,Los Rosales 133,Villaverde 21,Apartment
55.0,3,1.0,1,two,0.0,499,1655,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
115.0,4,1.0,1,one,0.0,867,1608,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Los Rosales 133,Villaverde 21,Apartment
78.0,3,1.0,0,four,0.0,654,1628,0,,,,0,0,0.0,,E,0,,,,,,San Andrés 134,Villaverde 21,Apartment
68.0,3,1.0,1,four,0.0,465,1234,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
120.0,3,1.0,0,two,0.0,851,1500,0,0.0,,,1,1,0.0,1.0,in process,1,1.0,0.0,1.0,0.0,,San Andrés 134,Villaverde 21,Apartment
64.0,3,1.0,1,one,0.0,428,1188,1,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,0.0,1.0,1.0,0.0,,San Cristóbal 135,Villaverde 21,Apartment
92.0,4,1.0,0,five,0.0,791,1772,0,0.0,,,0,0,1.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
154.0,3,2.0,0,three,0.0,1148,1818,0,0.0,,,1,1,1.0,1.0,not indicated,1,,,,,,Butarque 131,Villaverde 21,Apartment
105.0,3,2.0,0,zero,1.0,851,1714,0,0.0,0.0,1.0,1,1,0.0,1.0,D,0,0.0,0.0,1.0,0.0,,Los Rosales 133,Villaverde 21,Apartment
70.0,2,1.0,1,zero,1.0,658,1829,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,1965.0,San Andrés 134,Villaverde 21,Apartment
93.0,3,1.0,1,two,0.0,803,1787,0,0.0,1.0,0.0,0,0,1.0,1.0,in process,0,,,,,1972.0,Los Ángeles 132,Villaverde 21,Apartment
53.0,3,1.0,0,three,0.0,601,2157,0,,,,0,0,0.0,,G,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
86.0,3,1.0,1,four,0.0,662,1500,0,0.0,0.0,1.0,1,1,1.0,0.0,in process,0,0.0,0.0,1.0,0.0,1984.0,San Andrés 134,Villaverde 21,Apartment
75.0,3,2.0,1,one,0.0,674,1760,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,1961.0,Los Ángeles 132,Villaverde 21,Apartment
85.0,3,1.0,1,zero,1.0,686,1588,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,1.0,1.0,0.0,1969.0,San Andrés 134,Villaverde 21,Apartment
65.0,2,1.0,1,zero,1.0,535,1523,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,1.0,1.0,0.0,1950.0,San Andrés 134,Villaverde 21,Apartment
53.0,3,1.0,0,three,0.0,601,2157,0,,,,0,0,0.0,,G,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
68.0,3,1.0,1,two,0.0,485,1294,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
75.0,3,1.0,1,five,0.0,583,1467,0,0.0,,,0,0,0.0,0.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
83.0,2,1.0,0,one,0.0,728,1759,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,2003.0,San Andrés 134,Villaverde 21,Apartment
95.0,3,1.0,0,zero,1.0,592,1179,1,0.0,,,0,0,0.0,0.0,in process,0,0.0,1.0,0.0,1.0,,San Andrés 134,Villaverde 21,Apartment
30.0,1,1.0,0,zero,1.0,342,1967,0,0.0,,,0,0,0.0,1.0,E,0,,,,,1960.0,San Cristóbal 135,Villaverde 21,Apartment
53.0,1,1.0,1,six,0.0,728,2755,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,,,,,,Butarque 131,Villaverde 21,Apartment
125.0,3,3.0,0,seven,0.0,1135,2200,0,0.0,,,0,0,1.0,1.0,in process,0,,,,,2004.0,Butarque 131,Villaverde 21,Penthouse
153.0,4,2.0,1,one,0.0,844,1163,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,0.0,0.0,1.0,1999.0,San Andrés 134,Villaverde 21,Apartment
66.0,2,1.0,1,two,0.0,521,1455,0,0.0,,,1,1,0.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
63.0,3,1.0,0,four,0.0,456,1302,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,1960.0,San Cristóbal 135,Villaverde 21,Apartment
59.0,2,1.0,0,,,654,2151,0,,,,0,0,0.0,,G,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
95.0,3,1.0,1,zero,1.0,913,2095,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,1,0.0,0.0,0.0,1.0,1966.0,San Andrés 134,Villaverde 21,Apartment
65.0,2,1.0,0,two,0.0,1015,3569,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,1,,,,,,San Andrés 134,Villaverde 21,Apartment
69.0,2,1.0,0,one,0.0,1038,3478,0,0.0,,,0,0,1.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
115.0,4,2.0,1,,,1275,2870,0,0.0,,,0,0,1.0,,not indicated,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
60.0,3,1.0,1,three,0.0,625,2000,0,,0.0,1.0,0,0,,1.0,in process,0,,,,,1960.0,San Andrés 134,Villaverde 21,Apartment
90.0,3,2.0,0,four,0.0,823,1911,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,,San Andrés 134,Villaverde 21,Apartment
60.0,3,1.0,1,two,0.0,458,1371,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
65.0,2,1.0,1,zero,1.0,579,1677,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,1950.0,Los Ángeles 132,Villaverde 21,Apartment
115.0,4,1.0,0,one,0.0,678,1157,0,0.0,,,0,0,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Los Ángeles 132,Villaverde 21,Apartment
83.0,3,2.0,1,one,0.0,587,1337,1,0.0,,,0,0,1.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
55.0,2,1.0,0,two,0.0,583,2000,0,0.0,,,0,0,0.0,1.0,in process,0,1.0,0.0,1.0,0.0,,San Andrés 134,Villaverde 21,Apartment
80.0,2,2.0,1,one,0.0,851,2250,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,1.0,0.0,1.0,0.0,2003.0,Butarque 131,Villaverde 21,Apartment
68.0,3,1.0,1,one,0.0,766,2294,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
89.0,2,2.0,0,one,0.0,1003,2562,0,0.0,0.0,1.0,0,0,1.0,1.0,G,0,1.0,0.0,0.0,0.0,,San Andrés 134,Villaverde 21,Apartment
61.0,3,1.0,1,four,0.0,489,1459,0,0.0,,,1,1,0.0,1.0,in process,0,,,,,1960.0,San Cristóbal 135,Villaverde 21,Apartment
67.0,3,1.0,1,three,0.0,621,1776,0,,,,0,0,,,in process,0,,,,,1960.0,Los Ángeles 132,Villaverde 21,Apartment
68.0,3,1.0,1,two,0.0,512,1382,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,1.0,0.0,,San Cristóbal 135,Villaverde 21,Apartment
92.0,3,2.0,1,four,0.0,833,1902,0,0.0,0.0,1.0,0,1,1.0,1.0,G,0,,,,,1962.0,Los Ángeles 132,Villaverde 21,Apartment
70.0,3,1.0,1,two,0.0,494,1286,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,1.0,0.0,,San Cristóbal 135,Villaverde 21,Apartment
63.0,3,1.0,1,one,0.0,805,2651,0,0.0,0.0,1.0,0,0,1.0,1.0,not indicated,0,,,,,1966.0,Los Rosales 133,Villaverde 21,Apartment
57.0,3,1.0,1,five,0.0,521,1684,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,,,,,1965.0,Los Ángeles 132,Villaverde 21,Apartment
63.0,3,1.0,1,three,0.0,466,1333,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,1.0,0.0,0.0,1.0,1968.0,San Andrés 134,Villaverde 21,Apartment
52.0,2,1.0,0,four,0.0,544,1942,1,0.0,0.0,1.0,1,0,0.0,,not indicated,0,,,,,1960.0,Los Ángeles 132,Villaverde 21,Apartment
125.0,3,2.0,0,one,0.0,948,1680,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,0.0,1.0,0.0,1.0,,Los Rosales 133,Villaverde 21,Apartment
125.0,3,3.0,1,one,0.0,1135,2200,0,0.0,,,1,0,1.0,,D,0,,,,,2004.0,Butarque 131,Villaverde 21,Duplex
75.0,3,1.0,0,two,0.0,672,1752,0,,,,0,0,,,not indicated,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
71.0,3,1.0,0,,,672,1851,0,,,,0,0,,,not indicated,0,,,,,,San Andrés 134,Villaverde 21,Apartment
80.0,3,1.0,1,one,0.0,517,1188,0,0.0,,,1,0,0.0,1.0,in process,0,,,,,,San Andrés 134,Villaverde 21,Apartment
66.0,3,1.0,1,one,0.0,508,1409,0,0.0,0.0,1.0,1,0,,1.0,in process,0,,,,,1969.0,San Andrés 134,Villaverde 21,Apartment
95.0,2,2.0,0,zero,1.0,760,1626,0,0.0,,,0,0,1.0,,not indicated,0,,,,,2007.0,San Andrés 134,Villaverde 21,Apartment
61.0,3,1.0,1,four,0.0,539,1639,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Butarque 131,Villaverde 21,Apartment
42.0,4,1.0,0,zero,1.0,521,2283,0,,,,0,0,0.0,,E,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
85.0,3,1.0,1,one,0.0,762,1822,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,1,0.0,1.0,0.0,0.0,1980.0,Los Rosales 133,Villaverde 21,Apartment
80.0,2,1.0,1,three,0.0,604,1438,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Los Ángeles 132,Villaverde 21,Apartment
55.0,2,1.0,1,three,0.0,521,1745,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,,,,,1962.0,Los Rosales 133,Villaverde 21,Apartment
60.0,0,1.0,1,zero,1.0,471,1417,0,0.0,0.0,1.0,0,1,0.0,1.0,F,0,0.0,0.0,0.0,1.0,,San Andrés 134,Villaverde 21,Studio
60.0,2,1.0,1,three,0.0,517,1583,0,0.0,,,1,0,0.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
55.0,3,1.0,1,one,0.0,437,1418,0,0.0,,,0,0,0.0,1.0,not indicated,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
93.0,3,1.0,1,zero,1.0,660,1382,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,,Butarque 131,Villaverde 21,Apartment
55.0,2,1.0,1,zero,1.0,517,1727,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Los Rosales 133,Villaverde 21,Apartment
82.0,3,1.0,1,three,0.0,465,1023,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,San Cristóbal 135,Villaverde 21,Apartment
53.0,2,1.0,0,one,0.0,521,1811,0,0.0,,,1,1,0.0,1.0,in process,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
69.0,2,1.0,0,zero,1.0,619,1719,0,,,,0,0,,,not indicated,0,,,,,,San Andrés 134,Villaverde 21,Apartment
58.0,2,1.0,1,one,0.0,617,2034,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
70.0,2,1.0,0,one,0.0,923,2886,0,0.0,,,0,0,1.0,1.0,not indicated,0,,,,,2009.0,Los Rosales 133,Villaverde 21,Apartment
47.0,1,1.0,0,three,0.0,721,3064,0,0.0,,,0,0,1.0,,not indicated,0,,,,,2009.0,Los Rosales 133,Villaverde 21,Apartment
64.0,2,1.0,1,one,0.0,535,1546,0,0.0,,,0,0,0.0,,G,0,,,,,,Los Rosales 133,Villaverde 21,Apartment
50.0,2,1.0,0,three,0.0,561,2100,0,0.0,,,0,0,0.0,1.0,E,0,0.0,0.0,0.0,1.0,,Los Rosales 133,Villaverde 21,Apartment
