sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
80.0,3,1.0,True,1,False,1262,325000,4062,False,False,Unknown,True,False,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
110.0,2,2.0,True,1,False,1885,595000,5409,False,False,Unknown,Unknown,Unknown,True,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Sol 25,Centro 4,Apartment
380.0,3,4.0,True,1,False,-11444,1750000,4605,False,False,Unknown,Unknown,Unknown,False,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
46.0,2,1.0,True,Bajo,True,994,225000,4891,False,False,Unknown,Unknown,Unknown,True,False,False,False,E,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
247.0,3,3.0,True,1,False,-27934,1990000,8057,False,False,Unknown,Unknown,Unknown,True,True,True,True,E,True,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Penthouse
110.0,2,2.0,True,1,False,1756,539000,4900,False,False,Unknown,Unknown,Unknown,False,False,True,True,E,False,False,False,True,False,Sol 25,Centro 4,Apartment
120.0,2,1.0,True,3,False,1655,495000,4125,False,False,Unknown,Unknown,Unknown,False,False,False,True,E,False,True,False,False,False,Malasaña-Universidad 23,Centro 4,Apartment
79.0,2,1.0,True,2,False,1900,1200000,15190,False,False,Unknown,Unknown,Unknown,False,False,False,True,E,False,False,False,False,True,Sol 25,Centro 4,Apartment
894.0,6,7.0,True,1,False,-1823000,4500000,5034,False,False,Unknown,Unknown,Unknown,False,False,True,True,E,True,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
32.0,1,1.0,True,Bajo,True,933,205000,6406,False,Unknown,1900.0,Unknown,Unknown,False,False,False,Unknown,not indicated,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
46.0,2,1.0,True,4,False,1032,238000,5174,False,Unknown,1910.0,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
46.0,1,1.0,True,3,False,1323,350000,7609,False,False,Unknown,False,True,True,True,True,True,D,True,False,True,False,False,Chueca-Justicia 20,Centro 4,Apartment
160.0,3,2.0,True,Unknown,Unknown,2517,975000,6094,False,False,Unknown,Unknown,Unknown,True,False,Unknown,Unknown,not indicated,False,Unknown,Unknown,Unknown,Unknown,Huertas-Cortes 21,Centro 4,Apartment
317.0,4,5.0,True,2,False,-28381,1995000,6293,False,False,Unknown,Unknown,Unknown,False,False,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Sol 25,Centro 4,Apartment
224.0,3,2.0,True,1,False,2347,1100000,4911,False,False,Unknown,Unknown,Unknown,False,False,False,True,D,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
317.0,4,5.0,True,2,False,-28381,1995000,6293,False,False,Unknown,Unknown,Unknown,False,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
53.0,1,1.0,True,2,False,1174,290000,5472,False,False,Unknown,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
24.0,2,1.0,True,2,False,666,129900,5412,False,False,1900.0,Unknown,Unknown,False,False,True,False,in process,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
70.0,2,2.0,True,1,False,1701,515000,7357,False,False,Unknown,Unknown,Unknown,True,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
34.0,1,1.0,True,2,False,1094,260000,7647,False,False,Unknown,Unknown,Unknown,False,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
45.0,1,1.0,True,Bajo,True,884,190000,4222,False,False,Unknown,False,True,False,True,True,False,F,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
154.0,3,2.0,False,2,False,2402,840000,5455,False,False,1996.0,True,False,False,True,True,False,in process,False,Unknown,Unknown,Unknown,Unknown,Huertas-Cortes 21,Centro 4,Apartment
169.0,5,2.0,True,1,False,1770,545000,3225,False,False,Unknown,True,False,False,True,True,True,not indicated,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
60.0,1,1.0,False,4,False,1365,368000,6133,False,Unknown,1900.0,Unknown,Unknown,False,False,True,Unknown,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
135.0,5,5.0,True,2,False,2510,940000,6963,False,False,1934.0,True,False,True,True,True,True,C,False,False,True,False,False,Malasaña-Universidad 23,Centro 4,Apartment
179.0,5,5.0,True,1,False,2510,999000,5581,True,False,Unknown,False,True,True,True,True,True,D,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
82.0,2,2.0,True,1,False,1712,520000,6341,True,False,Unknown,False,True,True,True,True,True,D,False,False,False,False,True,Malasaña-Universidad 23,Centro 4,Apartment
41.0,1,1.0,False,3,False,744,150000,3659,True,False,Unknown,Unknown,Unknown,False,False,False,False,in process,False,False,False,True,True,Lavapiés-Embajadores 22,Centro 4,Apartment
85.0,3,1.0,True,2,False,1370,370000,4353,False,False,1950.0,False,True,True,True,True,True,E,False,False,True,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
78.0,1,1.0,True,4,False,1474,415000,5321,False,False,1880.0,False,True,False,False,True,True,E,False,False,False,False,True,Sol 25,Centro 4,Apartment
44.0,2,1.0,True,2,False,1006,229000,5205,False,False,1999.0,Unknown,Unknown,False,True,False,False,in process,False,False,True,False,True,Malasaña-Universidad 23,Centro 4,Apartment
216.0,2,2.0,True,1,False,1059,1300000,6019,False,False,Unknown,Unknown,Unknown,False,False,True,True,in process,False,False,False,True,False,Huertas-Cortes 21,Centro 4,Apartment
165.0,4,2.0,True,2,False,2285,775000,4697,False,False,1942.0,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
248.0,4,4.0,True,3,False,-303,1400000,5645,False,False,Unknown,False,True,False,True,True,True,in process,False,True,True,True,False,Huertas-Cortes 21,Centro 4,Apartment
49.0,2,1.0,True,2,False,1116,268000,5469,False,False,Unknown,False,True,True,False,True,False,E,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
116.0,3,2.0,True,5,False,1496,425000,3664,False,False,1940.0,False,True,True,True,True,True,not indicated,False,False,True,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
85.0,2,1.0,True,Bajo,True,1368,369000,4341,False,False,1900.0,False,True,True,True,True,True,not indicated,False,False,False,True,False,Lavapiés-Embajadores 22,Centro 4,Apartment
63.0,2,1.0,True,2,False,1197,299000,4746,False,False,1985.0,False,True,True,True,False,True,in process,False,False,False,True,True,Lavapiés-Embajadores 22,Centro 4,Apartment
63.0,2,1.0,True,2,False,1197,299000,4746,False,False,1985.0,False,True,True,True,False,True,in process,False,False,False,True,False,Lavapiés-Embajadores 22,Centro 4,Apartment
43.0,1,1.0,True,2,False,901,195000,4535,False,False,1880.0,False,True,True,True,True,False,in process,False,True,False,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
36.0,1,1.0,True,2,False,847,179000,4972,False,False,1890.0,False,True,False,True,True,False,in process,False,False,False,False,True,Lavapiés-Embajadores 22,Centro 4,Apartment
32.0,1,1.0,True,3,False,814,169500,5297,False,False,1900.0,Unknown,Unknown,False,False,False,False,in process,False,False,True,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
40.0,1,1.0,True,1,False,1135,275000,6875,False,False,1880.0,Unknown,Unknown,False,True,False,True,in process,False,True,False,False,True,Lavapiés-Embajadores 22,Centro 4,Apartment
96.0,1,1.0,False,Bajo,True,1038,240000,2500,False,False,1875.0,Unknown,Unknown,False,False,True,Unknown,not indicated,False,False,False,False,True,Sol 25,Centro 4,Apartment
61.0,2,1.0,True,1,False,1135,275000,4508,True,False,1957.0,True,False,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
131.0,4,2.0,True,1,False,1508,430000,3282,True,False,1942.0,False,True,False,False,True,False,G,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
133.0,2,2.0,True,2,False,2417,850000,6391,False,False,Unknown,False,True,True,True,True,True,D,True,False,True,False,False,Chueca-Justicia 20,Centro 4,Apartment
120.0,4,2.0,True,2,False,1793,555000,4625,False,False,Unknown,False,True,True,False,True,True,in process,True,True,False,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
125.0,3,2.0,True,2,False,1862,585000,4680,False,False,Unknown,False,True,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
55.0,0,1.0,True,4,False,1365,368000,6691,False,False,Unknown,Unknown,Unknown,False,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Studio
76.0,2,2.0,False,2,False,1519,435000,5724,False,False,1964.0,True,False,False,True,True,False,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
157.0,2,2.0,False,1,False,1869,588000,3745,False,False,1900.0,False,True,False,True,True,True,in process,False,True,False,False,False,Malasaña-Universidad 23,Centro 4,Apartment
70.0,3,1.0,True,1,False,1187,295000,4214,False,False,Unknown,True,False,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
127.0,3,1.0,True,1,False,1474,415000,3268,True,False,1900.0,Unknown,Unknown,False,False,Unknown,True,in process,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
83.0,3,1.0,True,1,False,1195,298000,3590,False,False,1900.0,False,True,False,False,False,True,E,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
129.0,6,6.0,True,1,False,2347,1100000,8527,False,False,Unknown,Unknown,Unknown,False,False,True,True,E,False,False,True,False,False,Malasaña-Universidad 23,Centro 4,Apartment
70.0,2,2.0,True,1,False,1701,515000,7357,False,False,Unknown,Unknown,Unknown,False,False,True,True,E,False,False,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
72.0,2,1.0,True,Unknown,Unknown,1311,345000,4792,True,False,1900.0,Unknown,Unknown,False,False,False,True,not indicated,False,True,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
63.0,1,1.0,True,1,False,1299,340000,5397,True,False,Unknown,False,True,False,True,True,True,E,False,False,True,False,False,Huertas-Cortes 21,Centro 4,Apartment
34.0,0,1.0,True,5,False,736,148000,4353,False,False,Unknown,Unknown,Unknown,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Studio
49.0,1,1.0,False,4,False,913,199000,4061,False,False,1900.0,False,True,True,False,False,True,in process,False,False,True,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
95.0,2,2.0,True,4,False,2012,650000,6842,False,False,1900.0,False,True,True,True,True,True,in process,False,False,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
147.0,6,2.0,True,1,False,2126,700000,4762,False,False,Unknown,False,True,False,True,True,True,in process,False,False,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
300.0,8,2.0,False,3,False,-188041,2800000,9333,True,False,Unknown,Unknown,Unknown,False,False,True,True,in process,False,False,False,True,True,Chueca-Justicia 20,Centro 4,Apartment
81.0,2,2.0,True,1,False,1758,540000,6667,False,False,Unknown,False,True,True,False,True,True,in process,False,False,False,False,True,Malasaña-Universidad 23,Centro 4,Apartment
120.0,4,2.0,False,3,False,2117,696000,5800,False,False,Unknown,False,True,True,False,True,True,not indicated,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
90.0,2,1.0,False,3,False,1655,495000,5500,False,False,1890.0,False,True,False,True,False,True,C,False,False,True,False,False,Sol 25,Centro 4,Apartment
75.0,1,1.0,True,Entreplanta interior,True,1225,310000,4133,False,False,Unknown,False,True,True,True,False,False,C,False,False,False,True,False,Palacio 24,Centro 4,Apartment
103.0,5,2.0,True,6,False,1664,499000,4845,False,False,Unknown,False,True,True,True,True,False,B,False,Unknown,Unknown,Unknown,Unknown,Sol 25,Centro 4,Apartment
31.0,2,1.0,True,4,False,740,149000,4806,False,False,1900.0,False,True,True,False,False,False,D,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Duplex
52.0,1,1.0,True,Semi-sótano exterior,True,1038,240000,4615,False,False,1875.0,False,True,False,False,False,True,G,False,False,False,True,False,Sol 25,Centro 4,Apartment
165.0,2,2.0,False,5,False,2444,869000,5267,False,True,Unknown,Unknown,Unknown,True,False,True,True,not indicated,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
165.0,2,2.0,False,3,False,2479,899000,5448,False,True,Unknown,Unknown,Unknown,True,False,True,True,not indicated,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
174.0,3,4.0,True,1,False,2275,770000,4425,False,False,Unknown,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Huertas-Cortes 21,Centro 4,Apartment
98.0,2,1.0,False,1,False,1346,360000,3673,False,False,Unknown,False,True,True,True,False,True,in process,False,False,False,False,True,Malasaña-Universidad 23,Centro 4,Apartment
144.0,4,1.0,False,4,False,2234,750000,5208,True,False,1880.0,False,True,False,True,True,True,E,False,False,False,True,False,Chueca-Justicia 20,Centro 4,Apartment
64.0,1,1.0,False,1,False,1323,350000,5469,False,Unknown,2009.0,Unknown,Unknown,False,False,True,Unknown,E,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
232.0,2,2.0,False,Bajo,True,2360,815000,3513,False,False,Unknown,False,True,False,False,False,True,in process,True,False,False,True,False,Palacio 24,Centro 4,Apartment
55.0,2,1.0,True,Bajo,True,1038,240000,4364,False,False,Unknown,False,True,True,True,False,False,in process,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
65.0,2,2.0,True,1,False,1701,515000,7923,False,False,Unknown,False,True,True,False,True,True,in process,False,False,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
47.0,1,1.0,True,Bajo,True,884,190000,4043,False,False,Unknown,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
85.0,3,2.0,True,2,False,1370,370000,4353,True,False,1970.0,True,False,False,False,True,True,D,False,False,False,True,False,Sol 25,Centro 4,Apartment
43.0,0,1.0,True,1,False,1027,236000,5488,False,False,1880.0,False,True,True,True,False,False,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Studio
50.0,0,1.0,True,1,False,1135,275000,5500,False,False,1880.0,Unknown,Unknown,True,True,False,False,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Studio
53.0,1,1.0,True,2,False,1174,290000,5472,False,False,1880.0,False,True,True,True,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
72.0,2,1.0,False,2,False,1323,350000,4861,True,False,1900.0,False,True,False,False,True,True,E,False,False,True,True,False,Lavapiés-Embajadores 22,Centro 4,Apartment
106.0,4,2.0,True,2,False,1596,469000,4425,True,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,True,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
120.0,2,2.0,True,3,False,1644,490000,4083,False,False,Unknown,Unknown,Unknown,True,False,True,Unknown,in process,False,False,False,True,False,Malasaña-Universidad 23,Centro 4,Apartment
66.0,1,1.0,True,3,False,1633,485000,7348,False,False,Unknown,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
79.0,2,2.0,False,Bajo,True,1576,460000,5823,False,False,1900.0,False,True,True,True,False,True,in process,False,False,False,True,False,Palacio 24,Centro 4,Duplex
117.0,4,1.0,True,2,False,1756,539000,4607,False,False,1870.0,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
185.0,4,2.0,False,4,False,2497,920000,4973,False,False,1910.0,False,True,False,True,True,True,E,False,False,True,False,False,Chueca-Justicia 20,Centro 4,Apartment
72.0,3,1.0,False,2,False,1225,310000,4306,True,False,1970.0,False,True,False,True,True,True,E,False,False,False,False,True,Lavapiés-Embajadores 22,Centro 4,Apartment
40.0,1,1.0,True,2,False,1065,249500,6238,False,Unknown,1900.0,False,True,True,True,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
40.0,1,1.0,True,1,False,1161,285000,7125,False,False,1900.0,False,True,True,True,False,False,F,False,False,False,False,True,Sol 25,Centro 4,Apartment
270.0,6,5.0,True,1,False,1960,1190000,4407,False,False,1880.0,False,True,True,True,True,True,in process,False,True,False,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
191.0,3,2.0,True,4,False,2285,775000,4058,False,False,1905.0,False,True,False,True,True,True,E,False,False,True,True,False,Lavapiés-Embajadores 22,Centro 4,Apartment
120.0,1,1.0,True,1,False,-5194,1600000,13333,False,False,1985.0,False,True,True,True,True,True,in process,True,False,False,False,True,Sol 25,Centro 4,Penthouse
50.0,0,1.0,True,Bajo,True,994,225000,4500,False,False,Unknown,Unknown,Unknown,False,True,True,False,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Studio
99.0,3,2.0,True,2,False,1598,470000,4747,False,False,1971.0,True,False,True,True,True,False,in process,True,True,False,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
294.0,6,2.0,True,2,False,-303,1400000,4762,True,False,1880.0,False,True,False,False,True,True,in process,False,True,True,False,False,Palacio 24,Centro 4,Apartment
80.0,1,1.0,True,4,False,1508,430000,5375,False,False,1984.0,False,True,True,True,True,True,D,False,False,True,False,True,Huertas-Cortes 21,Centro 4,Duplex
180.0,2,2.0,True,2,False,2417,850000,4722,False,False,1900.0,False,True,True,False,False,True,in process,False,True,False,False,True,Palacio 24,Centro 4,Apartment
85.0,3,2.0,False,2,False,1370,370000,4353,True,False,1970.0,True,False,False,False,True,True,D,False,False,False,True,False,Lavapiés-Embajadores 22,Centro 4,Apartment
151.0,2,2.0,True,2,False,2514,950000,6291,False,False,Unknown,False,True,True,True,True,True,in process,False,False,True,False,True,Chueca-Justicia 20,Centro 4,Apartment
130.0,2,2.0,True,4,False,2295,780000,6000,False,False,Unknown,False,True,True,True,True,True,C,False,False,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
153.0,5,5.0,True,3,False,2331,799000,5222,False,False,1853.0,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
42.0,1,1.0,False,Bajo,True,762,155000,3690,False,False,1900.0,False,True,False,False,False,False,F,False,False,True,True,True,Lavapiés-Embajadores 22,Centro 4,Apartment
240.0,4,5.0,False,5,False,-4866,1590000,6625,False,False,Unknown,True,False,True,True,True,True,in process,False,False,True,False,False,Huertas-Cortes 21,Centro 4,Apartment
117.0,2,2.0,False,1,False,1774,547000,4675,False,False,Unknown,Unknown,Unknown,True,False,True,True,in process,False,False,False,False,True,Lavapiés-Embajadores 22,Centro 4,Apartment
92.0,3,1.0,True,1,False,1187,295000,3207,True,False,1925.0,False,True,False,True,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Lavapiés-Embajadores 22,Centro 4,Apartment
21.0,1,1.0,True,Unknown,Unknown,600,114000,5429,False,False,1940.0,Unknown,Unknown,False,False,True,True,not indicated,False,False,False,False,True,Malasaña-Universidad 23,Centro 4,Apartment
177.0,4,4.0,True,3,False,2510,940000,5311,False,False,Unknown,Unknown,Unknown,True,True,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
166.0,2,2.0,True,2,False,2475,895000,5392,False,False,Unknown,Unknown,Unknown,False,False,False,True,E,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
208.0,4,3.0,True,2,False,2208,1140000,5481,False,False,Unknown,Unknown,Unknown,True,False,False,True,E,False,Unknown,Unknown,Unknown,Unknown,Huertas-Cortes 21,Centro 4,Apartment
179.0,4,3.0,False,1,False,1966,630000,3520,False,False,1900.0,False,True,False,True,False,True,in process,False,False,False,False,True,Lavapiés-Embajadores 22,Centro 4,Apartment
81.0,0,1.0,True,Bajo,True,1272,329000,4062,False,False,1861.0,False,True,False,False,True,True,in process,False,False,False,True,False,Huertas-Cortes 21,Centro 4,Studio
95.0,2,2.0,True,3,False,1897,600000,6316,False,False,1920.0,False,True,True,True,False,True,in process,False,False,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
252.0,4,4.0,True,3,False,-4866,1590000,6310,False,False,Unknown,Unknown,Unknown,False,False,True,True,E,False,True,False,False,False,Huertas-Cortes 21,Centro 4,Apartment
147.0,0,2.0,True,1,False,2512,995000,6769,False,False,Unknown,Unknown,Unknown,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Duplex
245.0,2,2.0,True,1,False,2509,1000000,4082,False,False,1880.0,False,True,True,True,True,True,in process,False,False,False,False,True,Palacio 24,Centro 4,Apartment
178.0,6,2.0,True,1,False,2115,695000,3904,False,False,Unknown,False,True,False,False,True,True,D,False,False,False,True,False,Chueca-Justicia 20,Centro 4,Apartment
104.0,2,1.0,False,5,False,2331,799000,7683,False,False,2005.0,False,True,True,True,True,True,in process,False,False,False,False,True,Huertas-Cortes 21,Centro 4,Penthouse
165.0,4,2.0,True,4,False,2470,890000,5394,True,False,Unknown,Unknown,Unknown,False,False,True,True,E,False,False,False,True,True,Chueca-Justicia 20,Centro 4,Apartment
414.0,6,5.0,False,4,False,-205750,2850000,6884,True,False,1900.0,Unknown,Unknown,True,False,True,True,not indicated,False,True,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
101.0,2,2.0,True,7,False,1536,1250000,12376,False,False,Unknown,Unknown,Unknown,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
115.0,2,2.0,True,3,False,1781,550000,4783,False,False,1860.0,False,True,True,True,False,True,in process,False,False,True,True,True,Lavapiés-Embajadores 22,Centro 4,Apartment
205.0,4,2.0,True,3,False,2398,1080200,5269,False,False,Unknown,Unknown,Unknown,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Sol 25,Centro 4,Apartment
120.0,4,2.0,True,2,False,1816,565000,4708,False,False,Unknown,False,True,False,True,False,True,in process,False,False,False,False,True,Malasaña-Universidad 23,Centro 4,Apartment
126.0,3,1.0,True,2,False,1644,490000,3889,False,False,1900.0,False,True,True,True,False,True,in process,False,False,False,True,False,Malasaña-Universidad 23,Centro 4,Apartment
139.0,2,2.0,True,Unknown,Unknown,2515,985000,7086,False,False,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,not indicated,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
142.0,3,2.0,False,1,False,1943,620000,4366,True,False,1880.0,False,True,True,False,True,True,in process,False,False,True,False,False,Malasaña-Universidad 23,Centro 4,Apartment
81.0,2,1.0,True,7,False,1553,450000,5556,False,False,1971.0,True,False,True,False,True,True,G,True,False,False,True,False,Lavapiés-Embajadores 22,Centro 4,Apartment
37.0,0,1.0,True,2,False,964,215000,5811,False,False,1884.0,False,True,False,True,True,False,E,False,False,False,True,False,Malasaña-Universidad 23,Centro 4,Studio
302.0,3,3.0,False,2,False,-17213,1850000,6126,False,False,1880.0,True,False,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
100.0,2,2.0,True,Entreplanta exterior,True,1712,520000,5200,False,False,Unknown,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Malasaña-Universidad 23,Centro 4,Apartment
24.0,0,1.0,True,4,False,494,90000,3750,False,False,Unknown,False,True,True,False,False,True,G,False,False,False,True,False,Lavapiés-Embajadores 22,Centro 4,Studio
112.0,2,2.0,True,2,False,2126,700000,6250,False,False,1992.0,True,False,True,True,True,True,in process,True,True,False,False,True,Chueca-Justicia 20,Centro 4,Apartment
131.0,2,2.0,True,3,False,2047,665000,5076,False,False,Unknown,Unknown,Unknown,True,True,True,True,not indicated,False,False,False,True,False,Lavapiés-Embajadores 22,Centro 4,Apartment
70.0,2,1.0,True,2,False,1439,400000,5714,False,False,1960.0,True,False,True,True,True,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
126.0,2,2.0,True,4,False,1987,639000,5071,False,False,2001.0,False,True,True,False,True,True,not indicated,True,False,True,False,False,Palacio 24,Centro 4,Apartment
50.0,2,1.0,True,3,False,1009,230000,4600,True,False,Unknown,Unknown,Unknown,False,False,False,False,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
80.0,2,2.0,False,5,False,1781,550000,6875,False,False,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Penthouse
72.0,2,2.0,False,3,False,1724,525000,7292,False,False,Unknown,False,True,True,True,True,True,not indicated,False,False,True,False,False,Palacio 24,Centro 4,Penthouse
204.0,5,3.0,True,4,False,2510,999000,4897,True,False,Unknown,Unknown,Unknown,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Huertas-Cortes 21,Centro 4,Apartment
132.0,3,2.0,False,2,False,1978,635000,4811,True,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Huertas-Cortes 21,Centro 4,Apartment
35.0,1,1.0,True,4,False,846,178500,5100,False,False,1900.0,Unknown,Unknown,False,False,False,Unknown,exempt property,False,True,False,False,False,Palacio 24,Centro 4,Apartment
75.0,1,1.0,True,2,False,1238,315000,4200,False,False,Unknown,Unknown,Unknown,False,False,True,False,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
70.0,1,1.0,True,1,False,1197,299000,4271,False,False,Unknown,False,True,False,False,True,False,in process,False,Unknown,Unknown,Unknown,Unknown,Palacio 24,Centro 4,Apartment
181.0,5,2.0,False,2,False,1955,625000,3453,True,False,Unknown,Unknown,Unknown,False,False,True,True,E,False,False,False,False,True,Sol 25,Centro 4,Apartment
42.0,2,1.0,False,4,False,979,220000,5238,False,False,Unknown,False,True,False,True,False,True,in process,False,True,False,False,False,Lavapiés-Embajadores 22,Centro 4,Apartment
247.0,10,2.0,False,2,False,-14150,1800000,7287,True,False,Unknown,False,True,False,False,True,True,in process,False,False,False,True,False,Sol 25,Centro 4,Apartment
117.0,2,2.0,True,1,False,2514,990000,8462,False,False,Unknown,True,False,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Chueca-Justicia 20,Centro 4,Apartment
