price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,urban_mobility_index,education_index,employment_index
130000,bajo,exterior,2,72.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
179000,planta 1,exterior,2,77.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
235000,planta 4,exterior,2,75.0,1,1,Abrantes,carabanchel,740.0,5.73,13.05,10.92
144500,planta 3,exterior,3,74.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
279000,planta 2,exterior,2,85.0,1,1,Abrantes,carabanchel,740.0,5.73,13.05,10.92
180000,planta 2,interior,2,47.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
330000,planta 3,exterior,3,98.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
168000,planta 1,exterior,3,82.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
195914,bajo,exterior,3,67.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
214000,planta 1,exterior,3,106.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
150000,planta 2,exterior,1,69.0,1,1,Opañel,carabanchel,762.0,9.53,10.68,10.92
300000,planta 5,exterior,3,78.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
189000,planta 3,exterior,4,89.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
171616,planta 3,exterior,3,91.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
257300,planta 4,exterior,3,100.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
280000,planta 5,exterior,3,93.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
262500,planta 9,exterior,3,110.0,1,1,Abrantes,carabanchel,740.0,5.73,13.05,10.92
151000,planta 2,exterior,3,77.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
271900,planta 1,exterior,2,88.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
192000,planta 6,exterior,1,58.0,1,1,Abrantes,carabanchel,740.0,5.73,13.05,10.92
114000,planta 2,exterior,2,66.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
139900,planta 1,exterior,2,76.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
108420,bajo,exterior,1,39.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
195000,planta 1,exterior,3,81.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
179000,planta 1,exterior,3,80.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
180000,bajo,exterior,2,72.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
180000,planta 1,exterior,2,67.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
290000,planta 1,exterior,3,72.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
190000,entreplanta,exterior,3,70.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
285030,planta 3,exterior,3,89.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
145000,planta 1,exterior,2,80.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
214000,planta 1,exterior,4,136.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
259900,planta 2,exterior,3,98.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
165000,semi-sotano,exterior,2,60.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
420000,planta 3,exterior,4,152.0,1,1,Opañel,carabanchel,762.0,9.53,10.68,10.92
133900,planta 1,exterior,1,66.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
117000,planta 4,exterior,2,60.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
259000,planta 2,exterior,4,120.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
460000,planta 7,exterior,4,140.0,1,1,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
174900,bajo,exterior,2,92.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
140000,planta 1,exterior,2,71.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
223000,planta 3,exterior,1,42.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
229000,planta 1,exterior,3,79.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
170000,planta 1,exterior,3,100.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
153000,planta 3,exterior,3,57.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
400000,casa,exterior,3,110.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
288999,planta 1,exterior,4,176.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
335000,planta 1,exterior,4,120.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
122000,planta 4,exterior,1,60.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
190000,planta 2,exterior,2,79.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
107100,bajo,exterior,2,50.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
195000,planta 2,exterior,2,75.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
165000,bajo,exterior,2,72.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
295000,planta 2,exterior,2,80.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
159900,planta 1,exterior,3,84.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
169900,planta 1,exterior,1,80.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
149500,planta 3,exterior,3,80.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
123000,planta 3,exterior,2,56.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
160000,planta 3,exterior,2,50.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
190000,planta 2,exterior,4,102.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
179000,planta 4,exterior,3,86.0,1,1,Abrantes,carabanchel,740.0,5.73,13.05,10.92
425000,planta 3,exterior,4,158.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
195000,bajo,exterior,2,79.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
135890,planta 3,exterior,3,69.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
230000,planta 2,exterior,2,71.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
120000,planta 2,exterior,2,57.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
121000,planta 3,exterior,2,62.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
138500,planta 1,exterior,3,68.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
140000,planta 4,exterior,3,57.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
129500,planta 1,exterior,3,73.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
125000,bajo,exterior,1,40.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
288000,planta 1,interior,3,85.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
236000,planta 3,exterior,3,98.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
169000,planta 4,exterior,3,75.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
288000,planta 1,exterior,3,110.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
130000,planta 3,exterior,2,72.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
539000,chalet,exterior,3,215.0,0,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
474000,chalet,exterior,4,254.0,0,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
359000,planta 5,exterior,2,116.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
170000,planta 2,exterior,2,70.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
430000,planta 5,exterior,2,147.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
547000,planta 5,exterior,2,217.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
122000,bajo,exterior,3,64.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
185000,bajo,exterior,1,50.0,1,1,Opañel,carabanchel,762.0,9.53,10.68,10.92
122100,planta 3,exterior,2,60.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
310000,planta 3,exterior,3,112.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
139000,planta 4,exterior,3,97.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
126100,planta 3,exterior,2,76.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
129999,planta 1,exterior,3,69.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
246900,planta 2,exterior,2,76.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
160000,bajo,exterior,2,60.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
375000,planta 4,exterior,2,115.0,1,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
139900,planta 2,exterior,2,46.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
340000,planta 8,interior,3,93.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
339000,planta 2,exterior,4,120.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
215000,planta 2,exterior,2,60.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
246900,planta 2,exterior,2,75.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
162000,planta 1,exterior,2,75.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
125000,planta 2,exterior,3,68.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
114000,planta 3,exterior,3,45.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
155000,bajo,exterior,1,45.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
450000,planta 3,exterior,3,181.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
140000,planta 6,exterior,1,49.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
140000,planta 4,exterior,2,60.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
120000,planta 1,exterior,1,35.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
210000,planta 3,exterior,3,85.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
325000,planta 2,exterior,3,104.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
420000,planta 2,exterior,3,185.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
185000,planta 2,exterior,4,88.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
195000,bajo,interior,3,84.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
287000,bajo,exterior,2,123.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
175000,planta 5,exterior,3,75.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
129000,bajo,exterior,1,43.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
110000,planta 4,exterior,2,50.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
126000,bajo,exterior,1,59.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
155000,planta 2,exterior,2,62.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
250000,planta 3,exterior,3,120.0,0,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
170000,planta 3,exterior,3,75.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
140000,planta 5,exterior,3,110.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
300000,planta 1,exterior,3,90.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
186000,planta 2,exterior,2,90.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
120000,planta 3,exterior,1,75.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
325000,planta 2,interior,3,95.0,1,1,Opañel,carabanchel,762.0,9.53,10.68,10.92
165000,planta 2,exterior,2,73.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
109000,bajo,exterior,1,49.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
154000,planta 4,exterior,3,60.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
160000,bajo,exterior,2,80.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
235000,bajo,exterior,2,78.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
90000,planta 3,exterior,2,56.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
240000,planta 3,exterior,1,78.0,1,1,Opañel,carabanchel,762.0,9.53,10.68,10.92
123000,planta 1,exterior,2,65.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
179000,bajo,exterior,1,57.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
179000,planta 1,exterior,1,56.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
140000,planta 2,exterior,2,61.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
149999,planta 4,exterior,2,65.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
150000,planta 1,interior,3,59.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
170000,planta 2,exterior,2,55.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
186000,planta 3,exterior,3,73.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
145000,planta 2,interior,3,86.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
260000,entreplanta,exterior,2,70.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
150000,planta 3,exterior,2,75.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
259000,planta 4,exterior,3,70.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
300000,planta 3,exterior,2,121.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
310000,planta 2,exterior,3,98.0,1,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
139000,planta 1,exterior,2,65.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
336500,planta 5,exterior,3,110.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
235000,planta 1,exterior,4,120.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
230000,planta 4,exterior,3,95.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
239000,planta 4,exterior,2,75.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
250000,planta 3,exterior,2,111.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
410000,planta 4,exterior,4,110.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
145000,planta 3,exterior,2,50.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
132000,planta 2,exterior,3,75.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
134900,planta 3,exterior,3,69.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
174000,planta 1,exterior,1,50.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
230000,bajo,exterior,2,70.0,1,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
115000,bajo,exterior,2,53.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
165000,planta 2,exterior,2,65.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
114890,planta 2,interior,3,65.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
150000,planta 3,exterior,3,67.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
110000,bajo,interior,2,36.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
132000,planta 3,exterior,2,55.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
175000,planta 1,exterior,1,64.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
129000,planta 2,exterior,2,60.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
145000,planta 3,interior,1,50.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
119000,bajo,interior,2,56.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
179000,planta 2,interior,2,60.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
165000,planta 2,exterior,2,81.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
310000,bajo,exterior,3,113.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
156000,planta 2,exterior,3,72.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
419000,planta 5,exterior,2,195.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
239000,planta 6,exterior,2,77.0,1,1,Abrantes,carabanchel,740.0,5.73,13.05,10.92
160500,planta 4,exterior,3,92.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
313102,planta 1,exterior,3,106.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
169900,planta 1,exterior,3,79.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
299000,planta 2,exterior,4,124.0,1,1,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
288900,planta 2,exterior,2,85.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
120000,planta 3,exterior,3,54.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
189000,planta 1,exterior,3,87.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
129000,bajo,exterior,2,56.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
292900,planta 2,exterior,2,87.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
285000,planta 3,exterior,2,92.0,1,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
105500,bajo,exterior,2,47.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
119000,planta 1,exterior,3,87.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
162260,planta 1,exterior,3,72.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
122300,planta 2,exterior,2,60.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
295000,chalet,exterior,3,157.0,0,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
199900,planta 1,exterior,2,89.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
425000,planta 7,exterior,2,130.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
118000,planta 1,exterior,3,76.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
126100,planta 3,exterior,3,75.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
125000,bajo,exterior,1,46.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
125000,bajo,exterior,1,33.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
190000,planta 1,exterior,3,85.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
188000,planta 1,exterior,1,68.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
359973,planta 1,interior,3,107.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
237000,planta 3,exterior,3,75.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
119900,planta 1,exterior,3,60.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
110000,bajo,exterior,2,45.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
285000,bajo,exterior,2,90.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
245000,planta 9,exterior,3,88.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
112300,planta 1,exterior,2,43.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
143000,planta 3,exterior,2,58.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
238000,planta 1,exterior,3,82.0,0,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
117000,bajo,exterior,3,55.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
210000,planta 3,interior,2,58.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
165000,planta 3,exterior,2,82.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
179900,planta 4,exterior,2,80.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
129000,bajo,exterior,1,60.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
129990,planta 1,exterior,2,65.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
169960,planta 1,exterior,2,99.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
118000,bajo,interior,2,62.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
115000,bajo,interior,2,55.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
147500,planta 4,exterior,3,63.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
115000,semi-sotano,exterior,2,56.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
140000,bajo,exterior,2,44.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
118000,bajo,exterior,1,55.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
165000,semi-sotano,exterior,3,61.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
479000,bajo,exterior,2,152.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
499000,planta 10,exterior,3,208.0,1,1,Abrantes,carabanchel,740.0,5.73,13.05,10.92
155000,planta 3,exterior,2,95.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
285000,planta 1,exterior,3,81.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
410000,planta 4,exterior,4,124.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
117500,planta 4,exterior,3,64.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
255500,planta 1,exterior,4,125.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
143500,planta 1,interior,3,72.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
330000,planta 3,exterior,4,101.0,1,1,Opañel,carabanchel,762.0,9.53,10.68,10.92
165500,planta 3,exterior,3,67.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
172000,planta 3,exterior,1,56.0,1,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
110000,planta 3,exterior,3,70.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
149000,planta 5,exterior,3,92.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
270000,planta 7,exterior,3,88.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
119900,semi-sotano,exterior,2,57.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
182000,bajo,exterior,1,59.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
530000,chalet,exterior,5,250.0,0,1,Buenavista,carabanchel,0.0,8.35,10.42,10.92
165000,entreplanta,exterior,2,60.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
150000,planta 4,exterior,2,56.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
124000,planta 1,exterior,2,60.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
130000,planta 3,exterior,3,62.0,0,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
136570,bajo,exterior,3,56.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
125000,planta 4,exterior,3,63.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
125000,planta 3,exterior,3,62.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
145000,bajo,exterior,3,101.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
259900,planta 2,exterior,3,77.0,1,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
490000,planta 2,exterior,3,195.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
150000,planta 1,exterior,1,50.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
125000,planta 7,exterior,3,102.0,1,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
147500,planta 4,exterior,2,63.0,0,0,Abrantes,carabanchel,740.0,5.73,13.05,10.92
136500,planta 2,exterior,3,64.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
139000,planta 1,exterior,2,70.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
200500,planta 5,exterior,3,85.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
143500,planta 1,interior,3,69.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
239500,planta 7,exterior,2,75.0,1,1,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
165500,planta 4,exterior,3,75.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
136000,planta 3,exterior,2,63.0,0,0,Buenavista,carabanchel,0.0,8.35,10.42,10.92
314000,planta 2,exterior,4,104.0,0,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
268000,planta 1,interior,2,66.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
240000,bajo,exterior,1,57.0,1,1,Opañel,carabanchel,762.0,9.53,10.68,10.92
165000,planta 2,exterior,1,43.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
155000,planta 1,exterior,1,43.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
280000,bajo,exterior,2,123.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
420000,planta 1,exterior,4,131.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
141100,planta 1,exterior,2,64.0,0,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
171000,planta 3,exterior,3,78.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
240000,planta 1,exterior,1,53.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
220000,bajo,exterior,1,57.0,1,0,Comillas,carabanchel,1599.0,7.77,12.57,10.92
129000,planta 1,exterior,1,53.0,0,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
400000,bajo,exterior,2,112.0,1,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
300000,planta 1,exterior,2,78.0,1,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
316000,planta 4,exterior,2,90.0,1,1,San Isidro,carabanchel,199.0,6.64,11.27,10.92
208000,planta 2,exterior,3,80.0,0,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
140500,planta 1,exterior,3,74.0,1,0,Vista Alegre,carabanchel,1803.0,10.87,13.03,10.92
122900,planta 4,exterior,2,50.0,1,0,Puerta Bonita,carabanchel,0.0,11.03,11.35,10.92
360000,planta 3,exterior,3,112.0,1,0,San Isidro,carabanchel,199.0,6.64,11.27,10.92
214000,planta 6,interior,3,111.0,1,0,Opañel,carabanchel,762.0,9.53,10.68,10.92
