,Area,rooms,floor,price,elevator,exterior,district
19873,65.0,2,3.0,180000,False,True,ciudad lineal
19875,110.0,2,9.0,450000,True,True,ciudad lineal
19878,105.0,3,4.0,235000,False,True,ciudad lineal
19879,80.0,3,1.0,369000,True,True,ciudad lineal
19880,108.0,3,6.0,515000,True,True,ciudad lineal
19881,56.0,1,0.0,163500,False,True,ciudad lineal
19883,111.0,2,1.0,520000,True,True,ciudad lineal
19885,111.0,2,4.0,576000,True,True,ciudad lineal
19887,85.0,2,1.0,279000,True,True,ciudad lineal
19888,83.0,2,4.0,324000,True,True,ciudad lineal
19890,68.0,2,2.0,396000,True,True,ciudad lineal
19891,88.0,3,0.0,450000,True,True,ciudad lineal
19892,53.0,1,2.0,171937,True,True,ciudad lineal
19893,127.0,3,4.0,599000,True,True,ciudad lineal
19894,89.0,2,0.0,229000,False,True,ciudad lineal
19895,81.0,2,1.0,395000,True,True,ciudad lineal
19896,61.0,3,4.0,155000,False,False,ciudad lineal
19897,93.0,2,2.0,319782,True,True,ciudad lineal
19898,87.0,2,0.0,313926,True,True,ciudad lineal
19899,124.0,2,1.0,376992,True,True,ciudad lineal
19900,106.0,2,4.0,442000,True,True,ciudad lineal
19901,98.0,2,4.0,412670,True,True,ciudad lineal
19902,113.0,2,1.0,348260,True,True,ciudad lineal
19903,117.0,3,2.0,391898,True,True,ciudad lineal
19904,67.0,3,1.0,289990,False,True,ciudad lineal
19905,109.0,4,1.0,345000,True,True,ciudad lineal
19906,49.0,2,0.0,142500,False,True,ciudad lineal
19907,92.0,3,2.0,270000,True,True,ciudad lineal
19909,62.0,3,4.0,155000,False,True,ciudad lineal
19910,102.0,4,1.0,370000,True,True,ciudad lineal
19911,96.0,4,4.0,250000,False,True,ciudad lineal
19912,74.0,3,8.0,255000,True,True,ciudad lineal
19913,85.0,3,4.0,280000,True,True,ciudad lineal
19914,83.0,1,6.0,385000,True,True,ciudad lineal
19915,58.0,3,3.0,150000,False,True,ciudad lineal
19916,91.0,3,0.0,180000,False,True,ciudad lineal
19917,79.0,2,0.0,194000,True,True,ciudad lineal
19918,50.0,2,1.0,128000,False,True,ciudad lineal
19919,67.0,3,3.0,169000,False,True,ciudad lineal
19920,65.0,2,7.0,270000,True,True,ciudad lineal
19921,68.0,2,4.0,349254,True,True,ciudad lineal
19922,92.0,4,3.0,249500,True,False,ciudad lineal
19923,106.0,3,8.0,399999,True,True,ciudad lineal
19925,120.0,3,2.0,550000,True,True,ciudad lineal
19927,105.0,3,1.0,275000,True,True,ciudad lineal
19928,90.0,2,5.0,550000,True,True,ciudad lineal
19931,80.0,3,5.0,235000,True,True,ciudad lineal
19932,85.0,3,6.0,240000,True,True,ciudad lineal
19933,80.0,2,4.0,245000,True,True,ciudad lineal
19934,75.0,2,6.0,245000,True,True,ciudad lineal
19935,75.0,2,1.0,197000,False,True,ciudad lineal
19936,65.0,3,3.0,189900,False,True,ciudad lineal
19937,80.0,3,1.0,210000,True,True,ciudad lineal
19938,51.0,2,1.0,194500,True,True,ciudad lineal
19939,62.0,3,4.0,175000,False,True,ciudad lineal
19940,35.0,1,1.0,240000,True,True,ciudad lineal
19942,119.0,3,0.0,575000,True,True,ciudad lineal
19944,97.0,3,1.0,291700,True,True,ciudad lineal
19945,62.0,2,4.0,155000,False,True,ciudad lineal
19946,61.0,2,5.0,239000,True,True,ciudad lineal
19947,108.0,2,2.0,499000,True,True,ciudad lineal
19949,80.0,2,0.0,346000,True,True,ciudad lineal
19950,58.0,1,3.0,247000,True,True,ciudad lineal
19951,49.0,1,1.0,195000,True,True,ciudad lineal
19952,46.0,1,2.0,202000,True,True,ciudad lineal
19954,59.0,2,3.0,249000,True,True,ciudad lineal
19955,84.0,3,1.0,320000,True,True,ciudad lineal
19956,104.0,4,1.0,260000,False,True,ciudad lineal
19958,63.0,2,5.0,328000,True,True,ciudad lineal
19959,63.0,2,4.0,327000,True,True,ciudad lineal
19960,80.0,2,2.0,265000,True,True,ciudad lineal
19961,84.0,2,1.0,260000,True,True,ciudad lineal
19962,63.0,2,9.0,330000,True,True,ciudad lineal
19963,126.0,3,7.0,509000,True,True,ciudad lineal
19964,74.0,3,1.0,175000,True,True,ciudad lineal
19966,72.0,2,4.0,280000,True,True,ciudad lineal
19968,62.0,3,4.0,196000,False,True,ciudad lineal
19969,133.0,3,1.0,240000,False,True,ciudad lineal
19970,76.0,3,3.0,185000,False,True,ciudad lineal
19971,93.0,3,4.0,220000,False,True,ciudad lineal
19972,69.0,3,2.0,180000,False,True,ciudad lineal
19973,49.0,1,6.0,350000,True,True,ciudad lineal
19974,139.0,1,0.0,180000,False,True,ciudad lineal
19975,77.0,2,1.0,240000,True,True,ciudad lineal
19976,110.0,3,5.0,470000,True,True,ciudad lineal
19977,50.0,2,0.0,109999,True,True,ciudad lineal
19978,76.0,2,2.0,205000,True,True,ciudad lineal
19979,107.0,2,4.0,299000,True,True,ciudad lineal
19980,78.0,2,3.0,250000,True,True,ciudad lineal
19981,60.0,3,1.0,226000,False,True,ciudad lineal
19983,132.0,3,7.0,799000,True,True,ciudad lineal
19984,79.0,2,0.0,346000,True,True,ciudad lineal
19985,91.0,2,1.0,465000,True,True,ciudad lineal
19986,102.0,3,2.0,280000,False,True,ciudad lineal
19987,89.0,3,0.0,297595,True,False,ciudad lineal
19988,70.0,3,3.0,155000,True,True,ciudad lineal
19989,84.0,3,2.0,198000,True,True,ciudad lineal
19990,129.0,3,6.0,645000,True,True,ciudad lineal
19992,89.0,3,1.0,323000,True,True,ciudad lineal
19993,87.0,3,2.0,269000,True,True,ciudad lineal
19994,89.0,3,2.0,265000,True,True,ciudad lineal
19995,54.0,2,5.0,194500,True,True,ciudad lineal
19996,73.0,3,0.0,180000,True,False,ciudad lineal
19997,100.0,2,2.0,780000,True,True,ciudad lineal
20000,49.0,2,3.0,128500,False,True,ciudad lineal
20002,65.0,2,2.0,200000,False,True,ciudad lineal
20004,109.0,3,4.0,246400,False,True,ciudad lineal
20005,53.0,2,0.0,189000,False,True,ciudad lineal
20006,53.0,1,0.0,200000,True,True,ciudad lineal
20007,88.0,2,3.0,260000,True,True,ciudad lineal
20008,73.0,3,2.0,194000,False,True,ciudad lineal
20010,54.0,2,3.0,350000,True,True,ciudad lineal
20012,101.0,3,1.0,265000,True,True,ciudad lineal
20013,51.0,2,4.0,130000,False,True,ciudad lineal
20017,40.0,1,0.0,289000,True,True,ciudad lineal
20018,95.0,3,1.0,470000,True,True,ciudad lineal
20019,80.0,2,2.0,406000,True,True,ciudad lineal
20020,80.0,2,1.0,397000,True,True,ciudad lineal
20021,88.0,3,1.0,425000,True,True,ciudad lineal
20022,75.0,2,1.0,372000,True,True,ciudad lineal
20024,84.0,3,2.0,232000,True,True,ciudad lineal
20025,71.0,2,1.0,279999,True,True,ciudad lineal
20026,72.0,3,2.0,280000,True,True,ciudad lineal
20027,47.0,2,4.0,160000,False,True,ciudad lineal
20028,117.0,3,3.0,450000,True,True,ciudad lineal
20029,126.0,3,7.0,525000,True,True,ciudad lineal
20030,77.0,3,8.0,199000,True,True,ciudad lineal
20031,91.0,4,3.0,259000,True,True,ciudad lineal
20032,75.0,2,8.0,225000,True,True,ciudad lineal
20033,94.0,3,2.0,260000,False,True,ciudad lineal
20034,62.0,3,4.0,149500,False,True,ciudad lineal
20035,71.0,3,1.0,185000,True,True,ciudad lineal
20036,135.0,4,4.0,359000,True,True,ciudad lineal
20039,69.0,2,4.0,300000,True,True,ciudad lineal
20040,119.0,3,6.0,515000,True,True,ciudad lineal
20041,132.0,3,3.0,220000,False,True,ciudad lineal
20042,81.0,2,1.0,379400,True,True,ciudad lineal
20044,59.0,2,4.0,152500,False,True,ciudad lineal
20046,87.0,3,5.0,186000,True,True,ciudad lineal
20047,77.0,3,1.0,230000,True,True,ciudad lineal
20048,65.0,3,1.0,226000,False,True,ciudad lineal
20049,87.0,3,1.0,234000,True,True,ciudad lineal
20050,84.0,3,1.0,250000,True,True,ciudad lineal
20051,80.0,1,1.0,350000,True,True,ciudad lineal
20052,92.0,3,1.0,240000,True,True,ciudad lineal
20053,81.0,2,2.0,380000,True,True,ciudad lineal
20055,53.0,2,0.0,150000,False,True,ciudad lineal
20056,59.0,2,2.0,165000,False,True,ciudad lineal
20057,74.0,2,5.0,250000,True,True,ciudad lineal
20058,59.0,2,3.0,139000,False,True,ciudad lineal
20060,53.0,1,0.0,165000,True,True,ciudad lineal
20061,80.0,2,0.0,260000,True,True,ciudad lineal
20062,102.0,3,4.0,479000,True,True,ciudad lineal
20065,62.0,2,0.0,157000,False,True,ciudad lineal
20066,105.0,2,1.0,455000,True,True,ciudad lineal
20067,70.0,2,9.0,229000,True,True,ciudad lineal
20069,65.0,2,2.0,320000,True,True,ciudad lineal
20071,109.0,2,4.0,246400,False,True,ciudad lineal
20072,82.0,2,1.0,380500,True,True,ciudad lineal
20073,77.0,2,2.0,351700,True,True,ciudad lineal
20074,84.0,2,1.0,381900,True,True,ciudad lineal
20075,66.0,1,0.0,299000,True,True,ciudad lineal
20076,57.0,1,0.0,290000,True,True,ciudad lineal
20077,77.0,2,1.0,330500,True,True,ciudad lineal
20082,82.0,2,1.0,381900,True,True,ciudad lineal
20083,56.0,1,0.0,287500,True,True,ciudad lineal
20084,60.0,1,1.0,299000,True,True,ciudad lineal
20085,83.0,3,1.0,205000,True,True,ciudad lineal
20086,93.0,2,3.0,599000,True,True,ciudad lineal
20087,59.0,2,1.0,145950,False,True,ciudad lineal
20088,79.0,3,1.0,320000,True,True,ciudad lineal
20089,80.0,3,6.0,295000,True,True,ciudad lineal
20090,118.0,2,3.0,420000,False,True,ciudad lineal
20091,70.0,2,0.0,164900,False,True,ciudad lineal
20093,66.0,2,1.0,174799,False,True,ciudad lineal
20094,50.0,1,0.0,150000,False,True,ciudad lineal
20095,110.0,2,1.0,264000,True,True,ciudad lineal
20096,61.0,1,0.0,145000,False,True,ciudad lineal
20097,70.0,2,3.0,200000,True,True,ciudad lineal
20098,60.0,3,3.0,150000,False,True,ciudad lineal
20099,76.0,3,5.0,249000,True,True,ciudad lineal
20100,126.0,3,3.0,575000,True,True,ciudad lineal
20101,92.0,3,3.0,360000,True,True,ciudad lineal
20103,53.0,1,1.0,224000,False,True,ciudad lineal
20104,68.0,2,5.0,366320,True,True,ciudad lineal
20105,71.0,2,2.0,347000,True,True,ciudad lineal
20106,79.0,2,6.0,471850,True,True,ciudad lineal
20107,72.0,2,3.0,351808,True,True,ciudad lineal
20108,60.0,2,3.0,299000,False,True,ciudad lineal
20110,83.0,1,0.0,115000,False,False,ciudad lineal
20111,44.0,1,0.0,110000,False,False,ciudad lineal
20112,92.0,2,0.0,165000,False,True,ciudad lineal
20113,50.0,1,0.0,142000,False,True,ciudad lineal
20114,106.0,3,4.0,279000,True,True,ciudad lineal
20116,132.0,4,2.0,449500,True,True,ciudad lineal
20117,79.0,4,5.0,185800,False,True,ciudad lineal
20118,98.0,2,4.0,550000,True,True,ciudad lineal
20119,62.0,3,4.0,200000,False,True,ciudad lineal
20120,125.0,3,6.0,325000,True,True,ciudad lineal
20123,100.0,2,3.0,620000,True,True,ciudad lineal
20124,50.0,2,0.0,75000,False,True,ciudad lineal
20125,81.0,2,9.0,250000,True,True,ciudad lineal
20126,67.0,1,0.0,315000,False,True,ciudad lineal
20127,75.0,2,5.0,229000,True,True,ciudad lineal
20129,114.0,4,1.0,495000,True,True,ciudad lineal
20130,67.0,3,5.0,172500,True,False,ciudad lineal
20131,110.0,4,0.0,375000,True,True,ciudad lineal
20132,104.0,3,0.0,575000,True,True,ciudad lineal
20133,98.0,2,1.0,630000,True,True,ciudad lineal
20134,62.0,3,1.0,175000,False,True,ciudad lineal
20135,108.0,3,1.0,260000,True,True,ciudad lineal
20137,75.0,2,2.0,268000,False,True,ciudad lineal
20138,70.0,2,5.0,194500,True,False,ciudad lineal
20139,66.0,3,5.0,139999,False,True,ciudad lineal
20140,82.0,3,4.0,224000,False,True,ciudad lineal
20141,64.0,2,3.0,156500,False,True,ciudad lineal
20142,55.0,1,4.0,259000,False,True,ciudad lineal
20143,72.0,3,0.0,159000,True,True,ciudad lineal
20144,85.0,3,4.0,228000,False,True,ciudad lineal
20145,85.0,3,4.0,224000,False,True,ciudad lineal
20146,100.0,3,2.0,349000,True,True,ciudad lineal
20148,81.0,3,2.0,272000,True,True,ciudad lineal
20149,120.0,4,0.0,358000,True,True,ciudad lineal
20150,57.0,3,4.0,136000,True,True,ciudad lineal
20151,71.0,2,0.0,180000,True,True,ciudad lineal
20152,110.0,3,0.0,480000,True,True,ciudad lineal
20153,90.0,2,2.0,420000,True,True,ciudad lineal
20154,54.0,2,5.0,170000,True,False,ciudad lineal
20155,75.0,2,1.0,185000,False,True,ciudad lineal
20156,57.0,3,1.0,155000,False,True,ciudad lineal
20157,69.0,2,9.0,240000,True,True,ciudad lineal
20158,75.0,1,0.0,190000,True,True,ciudad lineal
20159,64.0,2,1.0,172900,False,True,ciudad lineal
20160,110.0,3,4.0,445000,True,True,ciudad lineal
20161,67.0,2,7.0,240000,True,True,ciudad lineal
20162,86.0,3,4.0,246000,True,True,ciudad lineal
20163,68.0,2,4.0,284000,True,True,ciudad lineal
20165,115.0,3,5.0,450000,True,True,ciudad lineal
20166,92.0,2,1.0,245808,False,True,ciudad lineal
20167,70.0,3,4.0,390000,True,True,ciudad lineal
20168,70.0,2,1.0,239000,True,True,ciudad lineal
20169,136.0,3,7.0,550000,True,True,ciudad lineal
20170,73.0,3,0.0,225000,True,True,ciudad lineal
20171,90.0,3,3.0,300000,True,True,ciudad lineal
20172,60.0,2,2.0,195000,False,True,ciudad lineal
20173,90.0,2,4.0,625000,True,True,ciudad lineal
20174,71.0,2,1.0,190000,False,True,ciudad lineal
20175,86.0,1,0.0,225000,False,True,ciudad lineal
20176,53.0,2,0.0,154000,False,True,ciudad lineal
20177,95.0,3,1.0,330000,True,True,ciudad lineal
20179,112.0,3,1.0,250000,True,False,ciudad lineal
20180,58.0,2,2.0,145000,False,True,ciudad lineal
20181,63.0,2,2.0,237000,True,True,ciudad lineal
20183,75.0,3,2.0,240000,True,True,ciudad lineal
20184,101.0,3,1.0,260000,True,True,ciudad lineal
20185,77.0,3,3.0,180000,False,True,ciudad lineal
20186,63.0,2,4.0,150000,True,True,ciudad lineal
20187,105.0,4,1.0,350000,False,True,ciudad lineal
20188,57.0,2,1.0,163000,True,True,ciudad lineal
20189,63.0,3,5.0,170000,True,True,ciudad lineal
20190,113.0,3,1.0,240000,False,True,ciudad lineal
20192,132.0,4,2.0,415000,True,True,ciudad lineal
20193,63.0,3,1.0,154000,True,True,ciudad lineal
20194,59.0,3,1.0,145950,False,True,ciudad lineal
20196,108.0,3,2.0,280000,True,True,ciudad lineal
20197,63.0,2,0.0,140000,False,True,ciudad lineal
20198,40.0,1,5.0,239000,True,True,ciudad lineal
20199,80.0,3,2.0,215000,True,True,ciudad lineal
20202,66.0,2,0.0,155000,False,True,ciudad lineal
20203,61.0,3,4.0,155000,True,True,ciudad lineal
20204,105.0,3,4.0,388000,True,True,ciudad lineal
20205,72.0,2,1.0,310000,True,True,ciudad lineal
20206,71.0,2,0.0,185000,True,True,ciudad lineal
20207,64.0,2,1.0,229900,True,True,ciudad lineal
20208,60.0,2,5.0,113400,False,True,ciudad lineal
20209,98.0,3,1.0,280000,True,True,ciudad lineal
20210,60.0,2,1.0,170000,False,True,ciudad lineal
20211,56.0,3,4.0,136000,True,True,ciudad lineal
20213,83.0,3,3.0,245000,True,True,ciudad lineal
20214,134.0,3,2.0,590000,True,True,ciudad lineal
20216,84.0,3,3.0,289950,False,True,ciudad lineal
20217,134.0,4,2.0,715000,True,True,ciudad lineal
20218,84.0,2,1.0,276000,True,True,ciudad lineal
20220,66.0,3,5.0,147000,False,True,ciudad lineal
20223,79.0,3,5.0,185800,False,True,ciudad lineal
20224,66.0,2,1.0,219000,True,True,ciudad lineal
20226,64.0,1,0.0,230000,False,True,ciudad lineal
20229,124.0,2,1.0,499000,True,True,ciudad lineal
20231,95.0,3,1.0,264000,True,True,ciudad lineal
20232,83.0,2,0.0,208000,False,True,ciudad lineal
20233,51.0,2,1.0,122500,False,True,ciudad lineal
20234,76.0,2,1.0,372000,True,True,ciudad lineal
20235,56.0,2,3.0,134900,False,True,ciudad lineal
20236,47.0,1,6.0,325000,True,True,ciudad lineal
20237,93.0,2,5.0,550000,True,True,ciudad lineal
20238,68.0,3,4.0,180000,False,True,ciudad lineal
20239,90.0,3,2.0,265000,True,True,ciudad lineal
20240,100.0,2,1.0,331200,True,True,ciudad lineal
20241,94.0,3,0.0,309300,True,True,ciudad lineal
20242,78.0,2,0.0,247200,True,True,ciudad lineal
20243,129.0,3,5.0,534900,True,True,ciudad lineal
20244,100.0,3,9.0,349000,True,True,ciudad lineal
20245,99.0,4,0.0,280000,False,True,ciudad lineal
20246,81.0,2,4.0,252000,True,True,ciudad lineal
20247,58.0,2,4.0,149000,False,True,ciudad lineal
20248,86.0,3,1.0,315000,False,True,ciudad lineal
20250,73.0,3,0.0,225000,False,True,ciudad lineal
20251,90.0,3,1.0,360000,True,True,ciudad lineal
20252,61.0,2,8.0,256000,True,True,ciudad lineal
20253,95.0,3,9.0,490000,True,True,ciudad lineal
20254,62.0,2,6.0,259500,True,True,ciudad lineal
20255,79.0,3,3.0,240000,False,True,ciudad lineal
20256,61.0,2,4.0,158000,False,True,ciudad lineal
20257,51.0,3,0.0,122500,False,True,ciudad lineal
20258,56.0,3,0.0,172500,True,True,ciudad lineal
20259,88.0,2,0.0,440000,True,True,ciudad lineal
20260,89.0,3,3.0,330000,True,True,ciudad lineal
20262,117.0,3,3.0,375900,True,True,ciudad lineal
20263,95.0,3,1.0,315000,True,True,ciudad lineal
20264,115.0,3,1.0,381200,True,True,ciudad lineal
20265,102.0,2,2.0,346000,True,True,ciudad lineal
20266,80.0,2,0.0,254000,True,True,ciudad lineal
20267,47.0,1,0.0,289000,True,True,ciudad lineal
20268,121.0,3,1.0,511000,True,True,ciudad lineal
20269,107.0,3,1.0,279000,False,True,ciudad lineal
20270,52.0,1,0.0,189000,True,True,ciudad lineal
20271,78.0,2,9.0,191000,True,True,ciudad lineal
20272,60.0,2,1.0,295000,True,True,ciudad lineal
20273,69.0,2,1.0,185000,True,True,ciudad lineal
20274,51.0,3,1.0,122500,False,True,ciudad lineal
20275,75.0,2,2.0,355000,True,True,ciudad lineal
20276,84.0,3,2.0,170000,False,False,ciudad lineal
20277,85.0,2,1.0,330000,True,True,ciudad lineal
20278,57.0,2,2.0,235000,True,True,ciudad lineal
20279,54.0,2,3.0,156000,False,True,ciudad lineal
20280,60.0,2,0.0,126000,True,True,ciudad lineal
20281,35.0,1,0.0,123000,False,True,ciudad lineal
20282,64.0,3,4.0,105000,False,True,ciudad lineal
20283,111.0,3,4.0,345000,True,True,ciudad lineal
20284,55.0,1,0.0,149000,True,True,ciudad lineal
20285,65.0,3,2.0,165000,True,True,ciudad lineal
20286,70.0,3,1.0,260000,True,True,ciudad lineal
20287,58.0,1,0.0,132870,False,False,ciudad lineal
20288,59.0,2,5.0,113400,False,True,ciudad lineal
20289,68.0,2,4.0,240000,True,True,ciudad lineal
20290,87.0,3,3.0,265000,True,True,ciudad lineal
20291,60.0,3,1.0,153400,False,True,ciudad lineal
20292,61.0,2,9.0,240000,True,True,ciudad lineal
20293,80.0,3,3.0,275000,True,False,ciudad lineal
20294,62.0,2,4.0,126000,False,True,ciudad lineal
20295,73.0,1,0.0,190000,True,True,ciudad lineal
20296,68.0,3,3.0,295000,False,True,ciudad lineal
20297,100.0,3,3.0,275000,True,True,ciudad lineal
20298,60.0,1,8.0,189000,True,True,ciudad lineal
20299,70.0,3,0.0,150000,True,True,ciudad lineal
20300,49.0,2,3.0,150000,False,True,ciudad lineal
20301,69.0,1,1.0,234000,True,True,ciudad lineal
20303,92.0,3,3.0,318000,True,True,ciudad lineal
20307,65.0,2,4.0,145000,False,True,ciudad lineal
20308,92.0,2,2.0,620000,True,True,ciudad lineal
20309,65.0,3,0.0,171000,True,True,ciudad lineal
20310,105.0,4,1.0,415000,True,True,ciudad lineal
20312,75.0,1,0.0,235000,True,True,ciudad lineal
20313,65.0,2,0.0,310000,True,True,ciudad lineal
20314,103.0,1,0.0,285000,True,True,ciudad lineal
20315,72.0,3,0.0,225000,True,True,ciudad lineal
20316,65.0,3,2.0,177000,False,True,ciudad lineal
20317,35.0,1,0.0,119995,False,True,ciudad lineal
20318,50.0,1,7.0,258000,True,True,ciudad lineal
20319,67.0,1,0.0,190000,True,True,ciudad lineal
20320,95.0,3,6.0,404000,True,True,ciudad lineal
20321,130.0,3,0.0,280000,True,True,ciudad lineal
20322,78.0,2,4.0,295000,True,True,ciudad lineal
20323,68.0,3,3.0,186000,False,True,ciudad lineal
20324,68.0,3,3.0,139000,False,True,ciudad lineal
20325,70.0,3,1.0,225000,False,True,ciudad lineal
20326,88.0,3,1.0,435000,True,True,ciudad lineal
20327,57.0,3,4.0,210436,False,True,ciudad lineal
20328,52.0,2,0.0,179900,True,True,ciudad lineal
20329,65.0,1,3.0,195000,True,False,ciudad lineal
20331,100.0,3,1.0,265000,True,True,ciudad lineal
20332,50.0,1,2.0,167500,True,True,ciudad lineal
20333,71.0,2,0.0,210000,True,True,ciudad lineal
20334,79.0,2,1.0,195500,False,True,ciudad lineal
20335,71.0,2,5.0,265000,True,True,ciudad lineal
20336,50.0,2,3.0,152000,False,True,ciudad lineal
20337,72.0,3,0.0,190000,True,True,ciudad lineal
20338,58.0,2,4.0,145000,False,False,ciudad lineal
20340,39.0,1,1.0,240000,True,True,ciudad lineal
20341,63.0,2,3.0,172000,True,True,ciudad lineal
20342,67.0,1,0.0,135000,False,True,ciudad lineal
20343,73.0,2,9.0,250000,True,True,ciudad lineal
20344,69.0,3,1.0,165000,False,True,ciudad lineal
20345,70.0,3,1.0,210000,False,True,ciudad lineal
20346,96.0,3,0.0,195000,False,True,ciudad lineal
20347,51.0,1,3.0,198000,True,True,ciudad lineal
20348,67.0,3,5.0,157500,True,True,ciudad lineal
20349,69.0,3,2.0,175000,False,True,ciudad lineal
20350,26.0,1,0.0,105000,False,False,ciudad lineal
20351,84.0,1,1.0,179900,False,True,ciudad lineal
20352,80.0,2,4.0,285000,False,True,ciudad lineal
20353,41.0,1,1.0,99000,False,False,ciudad lineal
20354,55.0,2,0.0,154500,False,False,ciudad lineal
20356,65.0,1,1.0,335000,True,True,ciudad lineal
20357,53.0,2,0.0,139900,False,True,ciudad lineal
20358,111.0,3,7.0,550000,True,True,ciudad lineal
20360,66.0,2,1.0,174899,False,True,ciudad lineal
20361,90.0,2,3.0,285000,True,True,ciudad lineal
20362,105.0,3,1.0,350000,False,True,ciudad lineal
20363,75.0,3,5.0,154000,False,True,ciudad lineal
20364,88.0,2,2.0,346000,True,True,ciudad lineal
20365,73.0,2,0.0,254000,True,True,ciudad lineal
20366,55.0,3,1.0,145950,False,True,ciudad lineal
20367,86.0,3,2.0,179900,True,True,ciudad lineal
20368,67.0,3,3.0,144900,False,True,ciudad lineal
20369,65.0,3,1.0,150000,True,True,ciudad lineal
20370,75.0,3,2.0,239000,True,True,ciudad lineal
20374,84.0,2,4.0,484000,True,True,fuencarral
20375,82.0,2,1.0,410000,True,True,fuencarral
20381,63.0,2,0.0,209000,True,True,fuencarral
20383,120.0,3,4.0,560000,True,True,fuencarral
20385,54.0,2,4.0,234900,True,True,fuencarral
20386,118.0,3,0.0,364000,True,True,fuencarral
20389,81.0,2,2.0,399000,True,True,fuencarral
20390,95.0,1,2.0,309900,True,True,fuencarral
20396,132.0,3,6.0,779000,True,True,fuencarral
20397,125.0,3,1.0,485000,True,True,fuencarral
20398,62.0,1,6.0,340000,True,True,fuencarral
20400,97.0,3,1.0,499000,True,True,fuencarral
20401,103.0,4,1.0,450000,True,True,fuencarral
20402,112.0,2,5.0,667000,True,True,fuencarral
20404,74.0,2,0.0,175000,False,True,fuencarral
20407,115.0,3,5.0,520000,True,True,fuencarral
20410,126.0,3,0.0,665000,True,True,fuencarral
20411,134.0,3,0.0,740000,True,True,fuencarral
20413,54.0,2,0.0,209000,True,True,fuencarral
20414,87.0,1,4.0,395000,True,True,fuencarral
20418,123.0,4,2.0,379000,True,True,fuencarral
20419,115.0,4,3.0,349000,True,True,fuencarral
20421,91.0,2,3.0,420000,True,True,fuencarral
20422,107.0,3,2.0,490000,True,True,fuencarral
20423,111.0,2,0.0,530000,True,True,fuencarral
20424,79.0,2,2.0,349900,True,True,fuencarral
20425,54.0,2,2.0,195000,True,True,fuencarral
20428,66.0,2,0.0,147900,False,True,fuencarral
20429,71.0,3,0.0,230000,True,True,fuencarral
20430,113.0,3,2.0,530000,True,True,fuencarral
20431,119.0,2,5.0,470000,True,True,fuencarral
20433,83.0,3,7.0,245000,True,True,fuencarral
20434,82.0,3,1.0,340000,True,True,fuencarral
20435,83.0,3,7.0,315000,True,True,fuencarral
20437,80.0,3,2.0,249200,False,True,fuencarral
20438,71.0,1,2.0,272000,True,True,fuencarral
20439,98.0,3,3.0,205000,False,True,fuencarral
20443,59.0,2,1.0,235000,True,True,fuencarral
20444,48.0,2,0.0,126000,False,True,fuencarral
20445,88.0,2,1.0,418000,True,True,fuencarral
20447,134.0,2,1.0,520000,True,True,fuencarral
20448,71.0,3,1.0,195000,False,True,fuencarral
20449,98.0,2,3.0,410000,True,True,fuencarral
20450,84.0,3,8.0,309000,True,True,fuencarral
20451,91.0,3,1.0,359900,True,True,fuencarral
20452,121.0,3,2.0,560000,True,True,fuencarral
20457,32.0,1,0.0,170000,True,True,fuencarral
20458,125.0,3,1.0,499000,True,True,fuencarral
20460,109.0,4,7.0,410000,True,True,fuencarral
20462,106.0,3,1.0,390000,True,True,fuencarral
20463,60.0,2,1.0,190000,True,True,fuencarral
20464,47.0,1,0.0,165000,True,True,fuencarral
20467,93.0,2,2.0,379000,True,True,fuencarral
20469,130.0,3,2.0,593300,True,True,fuencarral
20470,137.0,4,1.0,525000,True,True,fuencarral
20471,49.0,1,3.0,297000,True,True,fuencarral
20473,60.0,2,1.0,205000,True,True,fuencarral
20476,90.0,2,2.0,480000,True,True,fuencarral
20477,114.0,3,1.0,599000,True,True,fuencarral
20478,93.0,2,4.0,427000,True,True,fuencarral
20479,81.0,3,0.0,365000,True,True,fuencarral
20480,88.0,4,6.0,269000,True,True,fuencarral
20481,59.0,2,1.0,199000,False,True,fuencarral
20482,120.0,4,1.0,349000,True,True,fuencarral
20484,82.0,3,3.0,193500,False,True,fuencarral
20485,130.0,3,0.0,749000,True,True,fuencarral
20486,56.0,2,4.0,220000,True,True,fuencarral
20487,80.0,3,4.0,269000,True,True,fuencarral
20488,71.0,1,3.0,320000,True,True,fuencarral
20490,50.0,2,6.0,110000,True,True,fuencarral
20491,79.0,3,2.0,250000,False,True,fuencarral
20492,56.0,2,3.0,190000,True,True,fuencarral
20494,80.0,2,9.0,330000,True,True,fuencarral
20498,94.0,2,5.0,450000,True,True,fuencarral
20500,122.0,3,1.0,580000,True,True,fuencarral
20501,87.0,3,1.0,228000,False,True,fuencarral
20503,110.0,2,0.0,255000,False,True,fuencarral
20504,47.0,2,0.0,175000,False,True,fuencarral
20505,98.0,2,5.0,465000,True,True,fuencarral
20506,90.0,2,5.0,460000,True,True,fuencarral
20507,121.0,4,4.0,299000,True,True,fuencarral
20508,70.0,2,2.0,339000,True,True,fuencarral
20509,121.0,4,6.0,570000,True,True,fuencarral
20512,84.0,2,1.0,249000,False,True,fuencarral
20513,90.0,2,6.0,390000,True,True,fuencarral
20515,86.0,3,3.0,230000,False,True,fuencarral
20516,69.0,3,1.0,195000,False,True,fuencarral
20517,74.0,3,1.0,220000,True,True,fuencarral
