Area,rooms,floor,price,elevator,exterior,district
107.0,3,7.0,545000,True,True,san-blas
107.0,2,3.0,349900,True,True,san-blas
143.0,3,1.0,370000,True,True,san-blas
55.0,1,5.0,180000,True,True,san-blas
85.0,2,2.0,318000,True,True,san-blas
105.0,2,3.0,335000,True,True,san-blas
65.0,2,0.0,219000,True,True,san-blas
181.0,4,4.0,779000,True,True,san-blas
85.0,3,0.0,245000,True,True,san-blas
52.0,2,3.0,130000,False,True,san-blas
61.0,3,2.0,130000,False,True,san-blas
115.0,2,5.0,340000,True,True,san-blas
57.0,1,6.0,259500,True,True,san-blas
95.0,3,6.0,600000,True,True,san-blas
145.0,3,3.0,318000,True,True,san-blas
100.0,3,4.0,199999,True,True,san-blas
84.0,3,3.0,177999,False,True,san-blas
64.0,3,2.0,169999,False,True,san-blas
96.0,2,3.0,345000,True,True,san-blas
105.0,3,1.0,339999,True,True,san-blas
206.0,4,0.0,489000,False,True,san-blas
116.0,3,7.0,545000,True,True,san-blas
65.0,2,2.0,140000,False,True,san-blas
66.0,2,13.0,169000,True,True,san-blas
93.0,3,2.0,375000,True,True,san-blas
85.0,3,3.0,198000,False,True,san-blas
122.0,3,1.0,279000,True,True,san-blas
85.0,1,3.0,360000,True,True,san-blas
120.0,3,6.0,450000,True,True,san-blas
113.0,3,1.0,378900,True,True,san-blas
110.0,4,1.0,385700,True,True,san-blas
113.0,3,5.0,400000,True,True,san-blas
66.0,3,4.0,134000,False,True,san-blas
128.0,4,1.0,442500,True,True,san-blas
65.0,2,3.0,220000,True,True,san-blas
28.0,1,0.0,111900,False,True,san-blas
64.0,2,1.0,145000,False,True,san-blas
60.0,3,2.0,119990,False,True,san-blas
80.0,3,3.0,215000,False,True,san-blas
68.0,2,3.0,140000,False,True,san-blas
85.0,2,2.0,285000,True,True,san-blas
70.0,2,4.0,165000,True,True,san-blas
85.0,3,3.0,345000,True,True,san-blas
80.0,3,1.0,260000,True,True,san-blas
88.0,2,6.0,399000,True,True,san-blas
106.0,4,1.0,191000,False,True,san-blas
89.0,3,3.0,214000,True,True,san-blas
103.0,2,2.0,329000,True,True,san-blas
112.0,2,4.0,339000,True,True,san-blas
78.0,1,5.0,315000,True,True,san-blas
80.0,2,1.0,338000,True,True,san-blas
67.0,2,2.0,159999,False,True,san-blas
159.0,3,5.0,595000,True,True,san-blas
119.0,4,1.0,390000,True,True,san-blas
69.0,2,3.0,179000,False,True,san-blas
60.0,3,0.0,114000,False,True,san-blas
74.0,3,0.0,175000,False,True,san-blas
85.0,4,3.0,189000,False,True,san-blas
81.0,3,4.0,193000,True,True,san-blas
71.0,2,0.0,168000,False,True,san-blas
110.0,3,4.0,389999,True,True,san-blas
130.0,2,1.0,329000,True,False,san-blas
65.0,1,0.0,230000,True,True,san-blas
110.0,3,1.0,370000,True,True,san-blas
114.0,3,1.0,375000,True,True,san-blas
58.0,3,1.0,179000,False,True,san-blas
70.0,3,1.0,178000,False,True,san-blas
139.0,4,10.0,290000,True,True,san-blas
125.0,3,3.0,475000,True,True,san-blas
110.0,3,2.0,345000,True,True,san-blas
61.0,3,2.0,137600,False,True,san-blas
132.0,3,1.0,330000,True,True,san-blas
105.0,5,1.0,220000,False,True,san-blas
130.0,2,3.0,399000,True,True,san-blas
85.0,2,3.0,360000,True,True,san-blas
92.0,2,1.0,305000,True,True,san-blas
85.0,3,4.0,140000,False,True,san-blas
65.0,1,3.0,290000,True,True,san-blas
100.0,2,6.0,399000,True,True,san-blas
52.0,1,2.0,175000,True,True,san-blas
120.0,2,0.0,299000,True,True,san-blas
145.0,4,2.0,354900,True,True,san-blas
90.0,3,5.0,199000,True,True,san-blas
107.0,3,1.0,420000,True,True,san-blas
115.0,4,0.0,250000,True,True,san-blas
60.0,2,0.0,169000,False,True,san-blas
60.0,3,4.0,125000,False,True,san-blas
80.0,3,2.0,220000,True,True,san-blas
92.0,3,10.0,190000,True,True,san-blas
60.0,2,4.0,121000,False,True,san-blas
95.0,3,10.0,199000,True,True,san-blas
100.0,4,1.0,217260,False,True,san-blas
90.0,3,1.0,192260,True,True,san-blas
90.0,3,4.0,195000,True,True,san-blas
105.0,4,3.0,217000,True,True,san-blas
50.0,2,4.0,105000,False,True,san-blas
60.0,2,3.0,113999,False,True,san-blas
135.0,4,7.0,255000,True,True,san-blas
90.0,3,7.0,194000,True,True,san-blas
85.0,3,3.0,275000,True,True,san-blas
85.0,3,1.0,285000,True,True,san-blas
54.0,2,1.0,127900,False,True,san-blas
115.0,3,1.0,395000,True,True,san-blas
93.0,2,4.0,240000,True,True,san-blas
57.0,1,5.0,180000,True,True,san-blas
100.0,3,4.0,270000,False,True,san-blas
119.0,4,3.0,229000,True,True,san-blas
120.0,3,4.0,389000,True,True,san-blas
106.0,3,4.0,360000,True,True,san-blas
118.0,3,1.0,395000,True,True,san-blas
65.0,1,1.0,265000,True,True,san-blas
93.0,2,4.0,320000,True,True,san-blas
122.0,3,1.0,490000,True,True,san-blas
50.0,2,2.0,104999,False,True,san-blas
65.0,2,4.0,350000,True,True,san-blas
180.0,4,0.0,420000,False,True,san-blas
90.0,2,2.0,249000,True,False,san-blas
134.0,4,7.0,300000,True,True,san-blas
35.0,1,0.0,130000,False,True,san-blas
60.0,3,2.0,134500,False,True,san-blas
82.0,3,1.0,185000,False,True,san-blas
56.0,3,2.0,95000,False,True,san-blas
90.0,3,3.0,185000,True,True,san-blas
56.0,3,2.0,121000,False,True,san-blas
112.0,2,6.0,352000,True,True,san-blas
65.0,2,0.0,238000,False,True,san-blas
52.0,2,4.0,125000,False,True,san-blas
92.0,2,1.0,550000,True,True,san-blas
79.0,2,2.0,329000,True,True,san-blas
85.0,3,2.0,336000,True,True,san-blas
70.0,3,2.0,160000,True,True,san-blas
90.0,3,1.0,147260,True,True,san-blas
115.0,3,2.0,190000,True,True,san-blas
81.0,1,1.0,245000,True,True,san-blas
85.0,3,4.0,170000,False,True,san-blas
51.0,1,2.0,218000,True,True,san-blas
41.0,1,1.0,99000,False,True,san-blas
55.0,3,2.0,150000,False,True,san-blas
52.0,2,4.0,150000,False,True,san-blas
55.0,2,3.0,132000,False,True,san-blas
43.0,1,4.0,159000,True,True,san-blas
71.0,3,2.0,135000,False,True,san-blas
106.0,3,3.0,345000,True,True,san-blas
150.0,3,3.0,430000,True,True,san-blas
238.0,4,0.0,780000,False,True,san-blas
98.0,2,1.0,260000,True,True,san-blas
68.0,1,1.0,249000,True,True,san-blas
138.0,2,0.0,375000,True,True,san-blas
231.0,4,0.0,1049900,False,True,san-blas
122.0,3,1.0,455000,True,True,san-blas
52.0,1,5.0,220000,True,False,san-blas
104.0,2,1.0,295000,True,True,san-blas
82.0,3,4.0,150000,False,True,san-blas
93.0,2,2.0,246000,True,True,san-blas
72.0,1,3.0,230000,True,True,san-blas
117.0,3,9.0,259900,True,True,san-blas
120.0,4,1.0,425000,True,True,san-blas
106.0,3,4.0,370000,True,True,san-blas
140.0,4,6.0,262000,True,True,san-blas
49.0,1,1.0,160000,True,True,san-blas
140.0,2,3.0,420000,True,True,san-blas
95.0,2,2.0,285000,True,True,san-blas
61.0,3,2.0,149000,False,True,san-blas
56.0,3,0.0,108000,False,True,san-blas
94.0,3,9.0,199999,True,True,san-blas
90.0,3,0.0,245000,True,True,san-blas
100.0,3,1.0,340000,True,True,san-blas
146.0,3,1.0,408000,True,True,san-blas
62.0,3,0.0,199000,False,True,san-blas
146.0,3,1.0,440000,True,True,san-blas
69.0,1,5.0,428500,True,True,san-blas
213.0,4,5.0,747000,True,True,san-blas
240.0,4,5.0,792000,True,True,san-blas
125.0,3,5.0,734700,True,True,san-blas
54.0,2,0.0,135000,False,True,san-blas
51.0,2,0.0,114000,False,True,san-blas
98.0,2,4.0,310000,True,True,san-blas
95.0,3,6.0,224500,True,True,san-blas
139.0,3,1.0,370000,True,True,san-blas
65.0,3,1.0,175000,False,True,san-blas
125.0,2,2.0,395000,True,True,san-blas
95.0,3,1.0,299000,True,True,san-blas
75.0,1,1.0,230000,True,True,san-blas
125.0,4,2.0,290000,True,True,san-blas
58.0,2,0.0,169000,False,True,san-blas
89.0,2,4.0,310000,True,True,san-blas
43.0,3,3.0,142000,True,True,san-blas
46.0,2,1.0,130600,True,True,san-blas
81.0,2,3.0,225750,True,True,san-blas
87.0,3,4.0,218000,True,True,san-blas
116.0,2,6.0,400000,True,True,san-blas
80.0,4,2.0,160000,True,True,san-blas
135.0,3,3.0,440000,True,True,san-blas
53.0,2,0.0,105000,False,True,san-blas
55.0,2,0.0,154000,False,True,san-blas
145.0,4,3.0,550000,True,True,san-blas
95.0,2,1.0,415000,True,False,san-blas
67.0,1,1.0,275000,True,True,san-blas
51.0,1,0.0,169000,True,True,san-blas
85.0,2,1.0,338000,True,True,san-blas
100.0,1,3.0,152999,True,True,san-blas
133.0,4,7.0,379000,True,True,san-blas
200.0,4,3.0,770000,True,True,san-blas
62.0,2,4.0,255000,True,True,san-blas
75.0,2,2.0,250000,True,True,san-blas
117.0,4,2.0,235000,True,True,san-blas
89.0,3,4.0,190000,True,True,san-blas
99.0,3,1.0,280000,True,True,san-blas
109.0,2,1.0,325000,True,True,san-blas
119.0,3,1.0,205000,True,True,san-blas
72.0,3,3.0,175000,False,True,san-blas
89.0,3,3.0,370000,True,True,san-blas
83.0,2,2.0,613000,True,True,san-blas
107.0,3,1.0,645000,True,True,san-blas
239.0,6,0.0,1295000,True,True,san-blas
84.0,2,0.0,168000,True,True,san-blas
207.0,5,1.0,975000,True,True,san-blas
128.0,3,4.0,455000,True,True,san-blas
50.0,1,1.0,169990,True,True,san-blas
85.0,2,1.0,330000,True,True,san-blas
61.0,2,3.0,220000,True,True,san-blas
85.0,2,2.0,234900,True,True,san-blas
123.0,2,3.0,294000,True,True,san-blas
80.0,1,2.0,239000,True,True,san-blas
58.0,2,0.0,169000,False,False,san-blas
50.0,1,4.0,178900,True,True,san-blas
94.0,2,3.0,335000,True,True,san-blas
71.0,2,0.0,225000,False,True,san-blas
156.0,3,1.0,475000,True,True,san-blas
70.0,2,0.0,122900,False,True,san-blas
60.0,2,2.0,127500,False,True,san-blas
138.0,3,6.0,359990,True,True,san-blas
61.0,1,3.0,220000,True,True,san-blas
68.0,2,1.0,274000,True,True,san-blas
73.0,2,2.0,294000,True,True,san-blas
76.0,2,0.0,294000,True,True,san-blas
72.0,2,2.0,290000,True,True,san-blas
69.0,2,3.0,289000,True,True,san-blas
80.0,2,1.0,299000,True,True,san-blas
73.0,2,1.0,294000,True,True,san-blas
73.0,2,3.0,294000,True,True,san-blas
57.0,1,0.0,199000,True,True,san-blas
68.0,2,2.0,279000,True,True,san-blas
125.0,3,2.0,390000,True,True,san-blas
180.0,4,5.0,699000,True,True,san-blas
140.0,4,3.0,440000,True,True,san-blas
53.0,1,1.0,111900,True,True,san-blas
67.0,1,2.0,220000,True,True,san-blas
70.0,2,1.0,238000,True,True,san-blas
86.0,1,6.0,245000,True,True,san-blas
68.0,2,3.0,120000,False,True,san-blas
88.0,3,10.0,228000,True,True,san-blas
83.0,3,0.0,222000,False,True,san-blas
80.0,3,4.0,149999,False,True,san-blas
109.0,2,2.0,450000,True,True,san-blas
52.0,2,1.0,126700,True,True,san-blas
53.0,1,1.0,186500,True,True,san-blas
99.0,4,3.0,210000,True,True,san-blas
115.0,3,3.0,425000,True,True,san-blas
66.0,3,1.0,189990,False,True,san-blas
105.0,3,4.0,475000,True,True,san-blas
62.0,2,4.0,199995,False,True,san-blas
75.0,3,4.0,99900,False,True,san-blas
104.0,3,1.0,369500,True,True,san-blas
84.0,1,5.0,379000,True,True,san-blas
50.0,2,3.0,150000,False,True,san-blas
76.0,3,1.0,175000,False,True,san-blas
40.0,1,0.0,115000,False,False,san-blas
130.0,3,3.0,395000,True,True,san-blas
125.0,4,1.0,295000,True,False,san-blas
137.0,4,4.0,249000,True,True,san-blas
55.0,2,4.0,107000,False,True,san-blas
62.0,3,3.0,130000,False,True,san-blas
52.0,2,2.0,105000,False,True,san-blas
136.0,3,3.0,347000,True,True,san-blas
57.0,3,0.0,140000,False,True,san-blas
52.0,3,2.0,160000,False,False,san-blas
47.0,2,3.0,129000,False,True,san-blas
73.0,1,2.0,250000,True,True,san-blas
160.0,3,7.0,560000,True,True,san-blas
82.0,2,1.0,270000,True,True,san-blas
83.0,3,2.0,320000,True,True,san-blas
59.0,3,0.0,140000,False,True,san-blas
90.0,3,3.0,223000,True,True,san-blas
70.0,2,4.0,185000,False,True,san-blas
78.0,3,2.0,175000,False,True,san-blas
150.0,2,4.0,495000,True,True,san-blas
50.0,1,5.0,169900,True,True,san-blas
50.0,2,1.0,139000,True,True,san-blas
140.0,4,1.0,425000,True,True,san-blas
50.0,2,0.0,112000,False,True,san-blas
129.0,2,3.0,549900,True,True,san-blas
50.0,1,1.0,229000,True,True,san-blas
74.0,2,0.0,164999,False,True,san-blas
70.0,2,3.0,167999,True,True,san-blas
76.0,3,1.0,179999,True,True,san-blas
80.0,3,0.0,275000,False,True,san-blas
114.0,4,0.0,369000,True,True,san-blas
75.0,2,3.0,239900,True,True,san-blas
116.0,2,0.0,360000,True,True,san-blas
145.0,4,3.0,380000,True,True,san-blas
135.0,4,3.0,410000,True,True,san-blas
96.0,3,3.0,375000,True,True,san-blas
207.0,4,1.0,975000,True,True,san-blas
120.0,3,3.0,340000,True,True,san-blas
63.0,3,3.0,108000,False,True,san-blas
105.0,2,1.0,650000,True,True,san-blas
75.0,1,3.0,290000,True,True,san-blas
46.0,2,-1.0,56000,False,True,san-blas
106.0,2,3.0,370000,True,True,san-blas
50.0,1,1.0,148000,True,True,san-blas
72.0,3,2.0,220000,False,True,san-blas
97.0,2,1.0,350000,True,True,san-blas
93.0,2,5.0,415000,True,True,san-blas
89.0,3,4.0,195000,True,True,san-blas
47.0,1,4.0,173000,True,True,san-blas
105.0,4,4.0,159000,True,True,san-blas
128.0,3,2.0,379000,True,True,san-blas
94.0,2,0.0,243000,True,True,san-blas
60.0,2,0.0,169000,True,True,san-blas
60.0,3,1.0,164000,False,True,san-blas
147.0,3,3.0,390000,True,True,san-blas
57.0,1,6.0,262500,True,True,san-blas
94.0,3,2.0,165000,True,True,san-blas
58.0,2,1.0,129000,False,True,san-blas
109.0,4,1.0,220000,False,True,san-blas
95.0,1,0.0,225000,True,True,san-blas
64.0,3,0.0,114000,False,False,san-blas
50.0,2,2.0,129900,False,True,san-blas
50.0,1,5.0,195000,True,True,san-blas
110.0,4,0.0,360000,True,True,san-blas
27.0,1,0.0,118000,True,True,san-blas
90.0,1,2.0,229000,True,True,san-blas
75.0,2,1.0,294000,True,True,san-blas
52.0,1,3.0,97999,False,True,san-blas
44.0,2,0.0,99000,False,True,san-blas
60.0,1,0.0,191000,True,True,san-blas
98.0,3,1.0,375000,True,True,san-blas
46.0,2,1.0,126700,False,True,san-blas
99.0,1,4.0,169000,True,True,san-blas
114.0,3,1.0,360000,True,True,san-blas
90.0,2,2.0,329000,True,True,san-blas
123.0,4,2.0,399900,True,True,san-blas
55.0,2,3.0,109999,False,True,san-blas
93.0,2,4.0,305000,True,True,san-blas
90.0,3,1.0,180000,True,True,san-blas
80.0,3,2.0,185000,False,True,san-blas
85.0,2,3.0,319000,True,True,san-blas
99.0,3,7.0,257000,True,True,san-blas
83.0,3,2.0,170000,False,True,san-blas
133.0,3,1.0,225000,False,True,san-blas
103.0,3,1.0,280000,True,True,san-blas
55.0,2,0.0,114000,False,True,san-blas
109.0,3,1.0,369500,True,True,san-blas
57.0,3,2.0,155000,False,True,san-blas
51.0,2,0.0,178000,False,True,san-blas
120.0,4,4.0,380000,True,True,san-blas
80.0,2,2.0,234900,True,True,san-blas
95.0,2,2.0,325000,True,True,san-blas
135.0,4,7.0,270000,True,True,san-blas
69.0,3,2.0,175000,False,True,san-blas
87.0,2,3.0,250000,True,True,san-blas
54.0,1,3.0,254000,True,True,san-blas
54.0,3,1.0,117000,False,True,san-blas
177.0,4,1.0,419000,True,True,san-blas
51.0,3,5.0,137800,True,True,san-blas
90.0,2,4.0,259000,True,True,san-blas
60.0,2,4.0,107999,False,True,san-blas
60.0,2,0.0,168000,True,True,san-blas
77.0,2,2.0,234900,True,True,san-blas
95.0,3,5.0,539000,True,True,san-blas
80.0,3,1.0,246999,True,True,san-blas
46.0,1,5.0,175000,True,True,san-blas
51.0,3,2.0,137800,True,True,san-blas
50.0,2,4.0,140000,True,True,san-blas
85.0,3,4.0,219000,True,True,san-blas
88.0,3,1.0,199000,False,True,san-blas
51.0,2,0.0,123000,False,True,san-blas
72.0,3,3.0,120000,False,True,san-blas
118.0,3,3.0,235000,True,True,san-blas
50.0,2,0.0,114000,False,True,san-blas
94.0,2,3.0,315000,True,True,san-blas
45.0,2,3.0,104999,False,True,san-blas
47.0,2,3.0,99999,False,True,san-blas
82.0,3,1.0,119000,False,True,san-blas
84.0,3,1.0,185000,False,True,san-blas
193.0,4,2.0,995000,True,True,san-blas
238.0,6,0.0,1295000,True,True,san-blas
206.0,4,1.0,975000,True,True,san-blas
78.0,3,6.0,210000,True,True,san-blas
50.0,1,3.0,183000,True,True,san-blas
68.0,1,2.0,154000,True,True,san-blas
58.0,2,4.0,130000,False,True,san-blas
70.0,3,1.0,179000,False,True,san-blas
57.0,3,1.0,79000,True,True,san-blas
92.0,3,6.0,224500,True,True,san-blas
84.0,3,0.0,155000,True,True,san-blas
45.0,2,3.0,115000,False,True,san-blas
70.0,3,4.0,147000,False,True,san-blas
54.0,1,4.0,172000,True,True,san-blas
69.0,3,1.0,239000,False,True,san-blas
65.0,3,4.0,95500,False,True,san-blas
74.0,3,0.0,169900,False,True,san-blas
52.0,2,2.0,118000,False,True,san-blas
83.0,2,0.0,175000,False,True,san-blas
77.0,3,5.0,175000,True,True,san-blas
47.0,2,2.0,120000,False,True,san-blas
97.0,3,1.0,179900,True,True,san-blas
85.0,3,4.0,160000,False,True,san-blas
65.0,2,4.0,160000,True,True,san-blas
46.0,1,4.0,198000,True,True,san-blas
50.0,2,0.0,117999,False,True,san-blas
68.0,3,1.0,126000,False,True,san-blas
40.0,1,0.0,79900,False,True,san-blas
50.0,2,0.0,168000,False,True,san-blas
64.0,3,2.0,120000,False,False,san-blas
75.0,3,1.0,209000,False,True,san-blas
90.0,3,4.0,179000,True,True,san-blas
140.0,3,5.0,475000,True,True,san-blas
65.0,1,2.0,220000,True,True,san-blas
52.0,1,3.0,200000,True,True,san-blas
130.0,3,4.0,450000,True,True,san-blas
53.0,2,9.0,201847,True,True,san-blas
114.0,1,4.0,185000,True,True,san-blas
82.0,3,2.0,185000,False,True,san-blas
92.0,2,7.0,195000,True,True,san-blas
77.0,1,3.0,210000,True,True,san-blas
45.0,2,0.0,133999,False,False,san-blas
60.0,2,1.0,119999,False,True,san-blas
60.0,3,2.0,129999,False,True,san-blas
43.0,3,2.0,129800,True,True,san-blas
90.0,3,7.0,205000,True,True,san-blas
95.0,3,2.0,285000,True,True,san-blas
147.0,4,2.0,410000,True,True,san-blas
85.0,2,1.0,335000,True,True,san-blas
75.0,2,4.0,172000,False,True,san-blas
106.0,4,1.0,191000,True,True,san-blas
52.0,2,0.0,130000,False,True,san-blas
52.0,3,3.0,109900,False,True,san-blas
91.0,3,0.0,186900,True,True,san-blas
45.0,2,1.0,85000,False,True,san-blas
83.0,3,0.0,222000,False,False,san-blas
45.0,2,5.0,160000,True,True,san-blas
99.0,3,3.0,279000,True,True,san-blas
100.0,4,0.0,265000,False,True,san-blas
50.0,2,1.0,113000,True,True,san-blas
56.0,2,0.0,129000,False,True,san-blas
100.0,3,8.0,195000,True,True,san-blas
65.0,3,3.0,155000,False,True,san-blas
105.0,3,1.0,340000,True,True,san-blas
61.0,3,2.0,155000,False,True,san-blas
69.0,1,4.0,123000,False,True,san-blas
77.0,3,3.0,155000,False,True,san-blas
95.0,3,2.0,300000,True,True,san-blas
75.0,2,4.0,298700,True,True,san-blas
54.0,1,5.0,247000,True,True,san-blas
184.0,3,4.0,499000,True,True,san-blas
60.0,2,4.0,129000,False,True,san-blas
85.0,2,5.0,300000,True,True,san-blas
54.0,1,3.0,215000,True,True,san-blas
75.0,3,3.0,130349,False,True,san-blas
64.0,1,4.0,275000,True,True,san-blas
102.0,3,11.0,585000,True,True,tetuan
51.0,3,2.0,180000,False,False,tetuan
62.0,2,2.0,260000,True,True,tetuan
67.0,1,0.0,299000,False,True,tetuan
223.0,5,6.0,995000,True,True,tetuan
116.0,3,4.0,620000,True,False,tetuan
242.0,4,4.0,1080000,True,True,tetuan
61.0,2,2.0,215000,True,True,tetuan
179.0,4,1.0,460000,False,True,tetuan
104.0,3,1.0,455000,True,True,tetuan
57.0,2,0.0,149000,True,True,tetuan
182.0,4,4.0,945000,True,True,tetuan
122.0,4,2.0,649990,True,True,tetuan
86.0,3,3.0,429000,True,True,tetuan
65.0,1,4.0,460000,True,True,tetuan
161.0,4,2.0,680000,True,True,tetuan
182.0,8,1.0,550000,True,False,tetuan
67.0,2,1.0,265000,True,True,tetuan
63.0,2,0.0,210000,False,True,tetuan
50.0,2,1.0,135000,False,True,tetuan
140.0,3,9.0,715000,True,True,tetuan
80.0,2,4.0,385000,True,True,tetuan
128.0,4,5.0,465000,True,True,tetuan
75.0,3,10.0,398500,True,True,tetuan
101.0,3,2.0,245000,True,True,tetuan
127.0,3,1.0,950000,True,True,tetuan
182.0,4,1.0,550000,True,False,tetuan
91.0,2,4.0,415000,True,True,tetuan
97.0,3,1.0,299000,True,True,tetuan
126.0,2,3.0,675000,True,True,tetuan
209.0,4,1.0,1130000,True,True,tetuan
220.0,4,7.0,1095000,True,True,tetuan
211.0,3,4.0,1000000,True,True,tetuan
74.0,2,2.0,350000,True,False,tetuan
69.0,3,4.0,279000,False,True,tetuan
89.0,3,3.0,319000,True,True,tetuan
83.0,2,1.0,299900,True,True,tetuan
94.0,2,3.0,425000,True,True,tetuan
108.0,4,3.0,499000,True,True,tetuan
112.0,2,2.0,517500,True,True,tetuan
136.0,3,3.0,656500,True,True,tetuan
93.0,2,2.0,469000,True,True,tetuan
88.0,4,0.0,325000,True,True,tetuan
64.0,1,0.0,184900,True,True,tetuan
53.0,2,0.0,173900,False,True,tetuan
63.0,2,3.0,279000,True,True,tetuan
67.0,1,0.0,299000,True,True,tetuan
70.0,3,3.0,195000,False,True,tetuan
128.0,2,3.0,675000,True,True,tetuan
36.0,2,4.0,179000,False,False,tetuan
120.0,2,2.0,450000,True,True,tetuan
173.0,4,2.0,725000,True,True,tetuan
115.0,2,1.0,450000,True,True,tetuan
40.0,1,0.0,139000,False,True,tetuan
49.0,1,0.0,165000,True,True,tetuan
81.0,3,2.0,220000,False,True,tetuan
45.0,2,0.0,145000,False,False,tetuan
123.0,3,2.0,425000,True,True,tetuan
208.0,4,5.0,995000,True,True,tetuan
61.0,2,4.0,287500,False,True,tetuan
64.0,1,0.0,230000,True,True,tetuan
82.0,2,1.0,259900,False,True,tetuan
117.0,2,4.0,595000,True,True,tetuan
47.0,1,0.0,145000,False,False,tetuan
240.0,6,1.0,870000,True,True,tetuan
65.0,2,2.0,230000,True,True,tetuan
76.0,2,3.0,452000,True,True,tetuan
126.0,2,0.0,449000,True,True,tetuan
40.0,2,2.0,125000,False,False,tetuan
59.0,2,1.0,156650,False,True,tetuan
93.0,2,1.0,300000,True,True,tetuan
110.0,3,2.0,390000,False,True,tetuan
52.0,2,2.0,215000,True,True,tetuan
199.0,4,7.0,1200000,True,True,tetuan
75.0,2,2.0,365000,True,True,tetuan
60.0,2,10.0,485000,True,True,tetuan
65.0,1,2.0,195000,True,True,tetuan
67.0,1,0.0,290000,True,True,tetuan
120.0,3,2.0,450000,True,True,tetuan
84.0,2,7.0,599000,True,True,tetuan
235.0,5,10.0,950000,True,True,tetuan
49.0,2,1.0,229000,False,True,tetuan
76.0,1,1.0,340000,True,True,tetuan
38.0,2,2.0,230000,False,True,tetuan
97.0,3,2.0,390000,True,True,tetuan
41.0,1,0.0,175000,False,False,tetuan
125.0,4,7.0,500000,True,True,tetuan
83.0,3,1.0,290000,True,True,tetuan
203.0,5,2.0,950000,True,True,tetuan
80.0,3,1.0,277500,False,True,tetuan
69.0,2,1.0,209000,False,True,tetuan
85.0,1,0.0,233000,False,True,tetuan
97.0,3,2.0,421999,True,True,tetuan
103.0,4,4.0,450000,True,True,tetuan
82.0,3,2.0,238000,False,True,tetuan
60.0,1,2.0,419000,True,True,tetuan
200.0,4,5.0,985000,True,True,tetuan
203.0,4,5.0,1200000,True,True,tetuan
91.0,2,3.0,365000,True,True,tetuan
46.0,1,3.0,259000,True,True,tetuan
68.0,2,1.0,269900,True,True,tetuan
66.0,3,1.0,249000,False,True,tetuan
73.0,1,0.0,213500,True,True,tetuan
75.0,1,4.0,260000,True,True,tetuan
60.0,2,3.0,150000,False,True,tetuan
59.0,1,0.0,150000,False,True,tetuan
30.0,1,3.0,135000,False,True,tetuan
185.0,2,1.0,875000,True,True,tetuan
75.0,3,2.0,299000,True,True,tetuan
144.0,4,2.0,604880,True,True,tetuan
76.0,2,0.0,439000,True,True,tetuan
50.0,2,3.0,190000,False,True,tetuan
63.0,2,2.0,270000,True,True,tetuan
105.0,3,2.0,425000,True,True,tetuan
89.0,3,2.0,465000,True,False,tetuan
70.0,2,2.0,390000,True,True,tetuan
78.0,2,3.0,425000,True,True,tetuan
57.0,2,3.0,259000,True,False,tetuan
173.0,3,0.0,410000,False,False,tetuan
41.0,2,2.0,175000,True,False,tetuan
148.0,4,4.0,699000,True,True,tetuan
67.0,3,2.0,229000,False,True,tetuan
44.0,1,1.0,118800,True,True,tetuan
87.0,1,3.0,109000,False,True,tetuan
120.0,3,1.0,950000,True,True,tetuan
103.0,2,3.0,495000,True,True,tetuan
51.0,1,1.0,299000,True,False,tetuan
67.0,1,2.0,244900,False,True,tetuan
117.0,3,6.0,385000,True,True,tetuan
63.0,1,2.0,235000,False,False,tetuan
95.0,3,0.0,315000,False,True,tetuan
165.0,4,2.0,699900,True,True,tetuan
118.0,3,8.0,395000,True,True,tetuan
80.0,2,4.0,339900,True,True,tetuan
217.0,4,4.0,895000,True,False,tetuan
120.0,4,2.0,648000,True,True,tetuan
67.0,1,3.0,349000,True,True,tetuan
83.0,3,1.0,229000,False,True,tetuan
47.0,2,1.0,135000,False,False,tetuan
45.0,1,3.0,359000,False,True,tetuan
76.0,3,3.0,345000,True,True,tetuan
104.0,4,5.0,387900,True,False,tetuan
190.0,4,2.0,789000,True,True,tetuan
180.0,3,10.0,1600000,True,True,tetuan
132.0,3,1.0,480000,True,True,tetuan
69.0,1,0.0,195000,False,True,tetuan
41.0,2,0.0,189000,False,False,tetuan
79.0,3,1.0,440000,True,True,tetuan
122.0,3,3.0,500000,True,True,tetuan
63.0,1,1.0,242000,True,True,tetuan
57.0,1,2.0,232000,True,True,tetuan
60.0,1,0.0,195000,True,True,tetuan
47.0,1,2.0,197000,True,True,tetuan
63.0,1,1.0,187000,False,True,tetuan
102.0,4,1.0,399000,True,True,tetuan
111.0,4,3.0,375000,True,True,tetuan
71.0,3,4.0,295000,True,True,tetuan
89.0,3,3.0,217000,False,True,tetuan
77.0,3,2.0,280000,False,True,tetuan
74.0,1,15.0,460000,True,True,tetuan
77.0,2,1.0,273000,True,True,tetuan
60.0,2,2.0,216000,True,True,tetuan
196.0,4,5.0,980000,True,True,tetuan
120.0,4,4.0,650000,True,True,tetuan
182.0,3,1.0,550000,True,False,tetuan
179.0,4,1.0,1075000,True,True,tetuan
59.0,1,2.0,198000,False,True,tetuan
75.0,1,0.0,220000,True,True,tetuan
46.0,2,0.0,176000,True,True,tetuan
70.0,2,3.0,395000,True,True,tetuan
60.0,1,2.0,260000,True,True,tetuan
200.0,4,5.0,1100000,True,True,tetuan
