price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,education_centers,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index,kmean_cluster
210000,planta 10,exterior,4,128.0,1,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
138900,bajo,exterior,1,55.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
137000,planta 4,exterior,2,61.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
126000,planta 3,exterior,3,69.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
140000,planta 3,exterior,2,54.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
165000,planta 1,exterior,3,69.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
249900,chalet,exterior,3,127.0,0,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
119000,planta 2,exterior,2,40.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
169900,planta 6,exterior,3,122.0,1,0,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
177400,planta 2,exterior,3,79.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
239000,planta 3,exterior,2,93.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
229000,planta 3,exterior,3,94.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
121500,bajo,exterior,3,52.0,1,0,Zofío,usera,7.0,1.0,8.64,6.35,14.08,12.91,7.92,1
200000,planta 1,exterior,3,100.0,1,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
220000,planta 2,exterior,3,80.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
155000,planta 2,exterior,2,81.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
151000,planta 4,exterior,3,74.0,1,0,Orcasur,usera,17.0,1.0,8.05,5.21,12.78,13.89,8.09,1
159700,bajo,exterior,2,62.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
253500,planta 3,exterior,3,75.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
275100,planta 2,exterior,3,100.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
159999,planta 2,interior,3,74.0,1,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
130000,entreplanta,interior,2,58.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
140000,planta 4,exterior,3,64.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
290000,planta 3,exterior,3,157.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
80000,bajo,interior,1,49.0,0,0,Zofío,usera,7.0,1.0,8.64,6.35,14.08,12.91,7.92,1
305000,planta 5,exterior,4,156.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
315000,planta 3,exterior,4,123.0,1,1,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
135530,planta 4,exterior,3,79.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
265000,chalet,exterior,3,95.0,0,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
195000,planta 1,exterior,2,68.0,1,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
239000,planta 4,exterior,3,78.0,1,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
215000,planta 3,exterior,4,95.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
139000,planta 2,exterior,2,65.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
160000,planta 2,exterior,3,60.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
299000,planta 2,exterior,3,163.0,1,1,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
305000,planta 3,exterior,3,95.0,1,1,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
220000,planta 1,exterior,4,100.0,1,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
85000,bajo,interior,1,33.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
180000,planta 2,exterior,3,82.0,1,0,Zofío,usera,7.0,1.0,8.64,6.35,14.08,12.91,7.92,1
120000,bajo,exterior,1,30.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
118000,planta 4,exterior,2,50.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
179000,planta 2,exterior,3,95.0,1,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
139000,entreplanta,exterior,1,55.0,0,0,Zofío,usera,7.0,1.0,8.64,6.35,14.08,12.91,7.92,1
179000,planta 9,exterior,4,120.0,1,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
260000,chalet,exterior,3,92.0,0,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
130000,planta 2,exterior,4,101.0,0,0,Orcasur,usera,17.0,1.0,8.05,5.21,12.78,13.89,8.09,1
175000,entreplanta,exterior,1,54.0,1,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
169000,planta 1,exterior,3,104.0,0,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
128000,planta 3,exterior,3,65.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
150000,bajo,exterior,3,90.0,1,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
135000,planta 1,exterior,2,64.0,0,0,Zofío,usera,7.0,1.0,8.64,6.35,14.08,12.91,7.92,1
224313,planta 1,exterior,3,96.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
159000,planta 3,exterior,3,57.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
150000,planta 3,exterior,3,81.0,0,0,Zofío,usera,7.0,1.0,8.64,6.35,14.08,12.91,7.92,1
149000,planta 4,exterior,2,70.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
209000,planta 2,exterior,4,133.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
148000,planta 3,exterior,3,71.0,0,0,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
172000,planta 1,exterior,4,120.0,0,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
353500,planta 2,exterior,4,117.0,1,0,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
135535,planta 4,exterior,3,79.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
180000,casa,exterior,3,81.0,0,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
169000,planta 7,exterior,4,115.0,1,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
189000,casa,exterior,3,85.0,0,0,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
247000,planta 5,exterior,3,109.0,1,1,Orcasur,usera,17.0,1.0,8.05,5.21,12.78,13.89,8.09,1
178000,planta 3,exterior,3,102.0,0,1,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
239000,planta 3,exterior,2,81.0,1,1,Orcasur,usera,17.0,1.0,8.05,5.21,12.78,13.89,8.09,1
310000,planta 1,exterior,2,60.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
164000,planta 4,exterior,3,75.0,0,0,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
140000,planta 1,exterior,1,59.0,0,0,Pradolongo,usera,7.0,0.0,8.0,5.84,12.51,14.28,10.21,1
349000,planta 6,exterior,1,65.0,1,1,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
230000,planta 7,exterior,3,95.0,1,0,Orcasur,usera,17.0,1.0,8.05,5.21,12.78,13.89,8.09,1
139050,bajo,interior,3,63.0,0,0,Zofío,usera,7.0,1.0,8.64,6.35,14.08,12.91,7.92,1
250000,planta 2,interior,3,71.0,1,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
250000,planta 4,exterior,3,100.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
118000,planta 4,exterior,2,49.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
150000,planta 1,exterior,3,57.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
282000,chalet,exterior,3,75.0,0,0,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
135000,planta 2,exterior,2,57.0,0,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
243900,planta 2,exterior,3,120.0,1,0,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
239900,planta 2,exterior,2,100.0,1,0,San Fermín,usera,7.0,1.0,8.65,5.03,12.09,13.0,7.81,1
254900,planta 3,exterior,4,120.0,1,0,Orcasur,usera,17.0,1.0,8.05,5.21,12.78,13.89,8.09,1
245000,planta 4,exterior,2,67.0,1,0,Almendrales,usera,10.0,0.0,8.21,8.05,11.86,13.17,6.78,1
320000,planta 2,exterior,3,105.0,1,1,Orcasitas,usera,12.0,0.0,8.15,5.02,12.57,9.81,7.77,1
190000,planta 3,exterior,3,60.0,0,0,Moscardó,usera,7.0,1.0,10.38,6.84,11.57,12.36,7.15,1
249000,planta 4,exterior,2,94.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
247500,planta 1,exterior,4,112.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
225999,planta 2,exterior,2,85.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
199000,planta 1,exterior,3,81.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
197000,planta 1,exterior,4,89.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
155000,bajo,exterior,2,65.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
149999,bajo,exterior,2,56.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
157000,bajo,exterior,2,54.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
153000,planta 4,exterior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
152000,planta 1,exterior,3,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
168000,planta 3,exterior,1,60.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
135000,planta 4,exterior,2,67.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
180700,planta 1,exterior,1,54.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
125000,bajo,exterior,2,50.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
140000,planta 4,exterior,3,71.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
162000,planta 2,exterior,3,83.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
138000,planta 4,exterior,3,66.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
415000,planta 1,exterior,3,120.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
170000,planta 4,exterior,3,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
320000,planta 1,exterior,2,92.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
186200,planta 4,exterior,1,53.0,1,0,Valdebernardo,vicalvaro,1.0,0.0,7.13,4.19,8.66,8.45,6.53,1
120000,planta 4,exterior,3,63.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
177500,planta 3,exterior,3,66.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
136999,planta 4,exterior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
275000,planta 1,interior,2,99.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
235000,planta 2,exterior,3,100.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
162000,planta 4,exterior,2,70.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
150000,planta 4,exterior,2,59.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
130000,planta 2,exterior,3,62.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
142000,planta 2,exterior,2,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
190000,planta 3,exterior,3,60.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
347500,planta 1,exterior,3,103.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
235500,planta 1,exterior,2,61.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
241500,bajo,exterior,2,69.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
165000,planta 1,exterior,2,63.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
126000,bajo,exterior,3,64.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
130500,planta 1,exterior,2,57.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
215000,bajo,exterior,3,120.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
208950,planta 3,exterior,3,76.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
291000,planta 1,exterior,2,88.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
196000,planta 1,exterior,1,63.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
384000,planta 1,exterior,3,134.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
304000,planta 2,exterior,2,90.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
281000,planta 1,exterior,2,83.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
288000,planta 1,exterior,2,88.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
222000,planta 4,exterior,1,61.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
212000,planta 2,exterior,1,61.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
202000,planta 1,exterior,1,59.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
236000,planta 1,exterior,4,105.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
180700,planta 4,exterior,1,51.0,1,0,Valdebernardo,vicalvaro,1.0,0.0,7.13,4.19,8.66,8.45,6.53,1
394000,planta 4,exterior,2,96.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
295000,planta 1,exterior,2,84.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
242000,planta 4,exterior,1,53.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
179000,planta 1,exterior,1,49.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
374000,planta 3,exterior,2,95.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
305000,planta 2,exterior,2,84.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
260000,bajo,exterior,3,88.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
249000,planta 2,exterior,2,100.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
212000,bajo,exterior,2,80.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
154900,bajo,exterior,1,57.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
109000,bajo,exterior,3,60.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
144000,planta 4,exterior,3,58.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
110000,planta 2,interior,2,52.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
86500,planta 4,exterior,3,64.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
141990,entreplanta,exterior,2,59.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
109000,bajo,exterior,3,53.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
225000,bajo,exterior,2,92.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
149500,planta 4,exterior,3,76.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
150000,bajo,exterior,3,72.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
169900,planta 2,exterior,3,99.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
150000,bajo,exterior,2,56.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
142500,bajo,exterior,3,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
199000,planta 3,exterior,3,76.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
150000,bajo,exterior,2,60.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
125000,bajo,exterior,2,62.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
175000,planta 3,exterior,1,73.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
120000,bajo,exterior,2,50.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
223000,planta 2,interior,3,94.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
206000,planta 1,exterior,3,80.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
137800,planta 3,exterior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
180700,planta 4,exterior,1,53.0,1,0,Valdebernardo,vicalvaro,1.0,0.0,7.13,4.19,8.66,8.45,6.53,1
160000,planta 3,exterior,3,65.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
140000,planta 1,exterior,3,57.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
238000,planta 4,exterior,3,71.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
137000,planta 4,exterior,2,52.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
110000,planta 4,exterior,3,58.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
112000,planta 3,exterior,2,56.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
157300,planta 2,exterior,3,60.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
131100,planta 2,exterior,1,85.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
127000,bajo,exterior,2,61.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
129500,planta 4,exterior,2,56.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
156000,planta 3,exterior,3,70.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
257000,planta 4,exterior,3,74.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
125000,bajo,exterior,2,67.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
181000,planta 2,exterior,3,78.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
159900,planta 1,exterior,3,79.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
109000,bajo,exterior,3,56.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
130000,planta 4,exterior,2,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
183500,planta 1,exterior,4,90.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
150000,bajo,exterior,2,56.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
238000,planta 4,exterior,3,75.0,1,1,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
129000,bajo,exterior,1,45.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
237900,planta 4,exterior,3,71.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
179000,bajo,exterior,3,90.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
182000,planta 4,exterior,3,65.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
260000,planta 1,exterior,4,110.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
169900,planta 4,exterior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
199000,planta 2,interior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
196000,planta 1,interior,3,70.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
240000,planta 4,exterior,3,90.0,1,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
190000,planta 2,exterior,3,92.0,0,0,Casco Histórico de Vicálvaro,vicalvaro,35.0,3.0,7.9,4.28,10.58,10.61,8.61,1
145000,planta 4,exterior,3,75.0,0,0,Casco Histórico de Vallecas,villa-de-vallecas,38.0,1.0,8.56,6.21,11.63,11.27,8.08,1
219000,planta 3,exterior,2,82.0,1,1,Ensanche de Vallecas,villa-de-vallecas,7.0,1.0,8.93,5.28,11.0,8.64,6.02,1
179900,planta 4,exterior,3,78.0,1,1,Casco Histórico de Vallecas,villa-de-vallecas,38.0,1.0,8.56,6.21,11.63,11.27,8.08,1
385000,planta 1,exterior,2,114.0,1,1,Ensanche de Vallecas,villa-de-vallecas,7.0,1.0,8.93,5.28,11.0,8.64,6.02,1
320000,planta 10,exterior,3,92.0,1,1,Ensanche de Vallecas,villa-de-vallecas,7.0,1.0,8.93,5.28,11.0,8.64,6.02,1
223000,bajo,exterior,2,79.0,1,1,Ensanche de Vallecas,villa-de-vallecas,7.0,1.0,8.93,5.28,11.0,8.64,6.02,1
