,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,built_year,has_lift,is_exterior,district
15686,79.0,2,2.0,six,585000,False,1970.0,True,True,Chamartín 5
15689,54.0,0,1.0,four,245000,False,1976.0,True,True,Chamartín 5
15691,186.0,3,2.0,nine,1098000,True,1971.0,True,True,Chamartín 5
15692,168.0,4,3.0,one,850000,False,1971.0,True,True,Chamartín 5
15697,86.0,3,1.0,seven,434800,True,1952.0,True,False,Chamartín 5
15698,76.0,3,1.0,four,299000,True,1940.0,False,True,Chamartín 5
15699,121.0,3,2.0,one,639000,False,1933.0,True,False,Chamartín 5
15701,179.0,4,2.0,zero,1100000,True,1971.0,True,True,Chamartín 5
15702,148.0,3,3.0,one,875000,False,1971.0,True,True,Chamartín 5
15703,109.0,2,2.0,five,850000,False,1971.0,True,True,Chamartín 5
15705,117.0,3,2.0,one,495000,True,1981.0,True,True,Chamartín 5
15707,111.0,3,2.0,two,547000,True,1971.0,True,True,Chamartín 5
15708,93.0,2,1.0,one,479900,True,1971.0,True,True,Chamartín 5
15710,99.0,3,1.0,four,281000,True,1940.0,False,True,Chamartín 5
15713,60.0,0,1.0,four,445000,False,1971.0,True,True,Chamartín 5
15721,133.0,3,2.0,one,690000,True,1971.0,True,True,Chamartín 5
15723,170.0,3,3.0,five,820000,True,1971.0,True,True,Chamartín 5
15728,177.0,3,2.0,four,820000,False,1971.0,True,True,Chamartín 5
15730,143.0,2,2.0,two,725000,False,1971.0,True,True,Chamartín 5
15733,107.0,2,2.0,two,760000,False,1979.0,True,True,Chamartín 5
15736,210.0,4,3.0,nine,1150000,False,1961.0,True,True,Chamartín 5
15737,96.0,2,2.0,four,495000,False,1971.0,True,True,Chamartín 5
15743,195.0,4,1.0,zero,786000,True,1971.0,True,True,Chamartín 5
15746,120.0,4,2.0,two,489000,True,1971.0,True,True,Chamartín 5
15747,148.0,4,2.0,four,825000,False,1971.0,True,True,Chamartín 5
15748,137.0,3,2.0,one,685000,False,1971.0,True,True,Chamartín 5
15753,284.0,4,2.0,one,1070000,True,1971.0,True,True,Chamartín 5
15755,85.0,2,1.0,one,395000,True,1971.0,True,True,Chamartín 5
15757,132.0,4,2.0,three,520000,True,1960.0,True,True,Chamartín 5
15758,205.0,4,3.0,three,1125000,False,1954.0,True,True,Chamartín 5
15760,83.0,2,2.0,six,550000,False,1967.0,True,True,Chamartín 5
15761,127.0,3,2.0,six,719000,True,1962.0,True,True,Chamartín 5
15763,47.0,1,1.0,one,275000,True,1972.0,True,False,Chamartín 5
15764,186.0,5,3.0,nine,1098000,True,1960.0,True,True,Chamartín 5
15766,115.0,4,2.0,five,495000,True,1987.0,True,True,Chamartín 5
15771,120.0,3,2.0,one,670000,False,1975.0,True,True,Chamartín 5
15772,53.0,1,1.0,one,365000,True,1968.0,True,True,Chamartín 5
15774,67.0,1,1.0,six,465000,False,1983.0,True,True,Chamartín 5
15775,52.0,1,1.0,three,340000,False,1972.0,True,True,Chamartín 5
15776,207.0,4,2.0,seven,1050000,True,1971.0,True,True,Chamartín 5
15777,71.0,2,1.0,one,370000,False,1900.0,False,True,Centro 4
15778,83.0,3,1.0,two,177260,False,1966.0,False,True,Carabanchel 3
15780,87.0,3,1.0,three,275000,True,1971.0,True,True,Carabanchel 3
15781,75.0,3,1.0,two,130000,False,1970.0,False,True,Carabanchel 3
15782,78.0,2,1.0,two,165000,False,1966.0,False,True,Carabanchel 3
15783,150.0,4,2.0,one,369000,False,1971.0,True,True,Carabanchel 3
15784,94.0,4,1.0,semi-basement,170000,True,1950.0,True,False,Carabanchel 3
15785,91.0,2,2.0,two,190000,False,1971.0,True,True,Carabanchel 3
15786,71.0,2,1.0,one,199900,False,1961.0,False,True,Carabanchel 3
15788,63.0,3,1.0,one,135000,False,1962.0,False,True,Carabanchel 3
15789,64.0,2,1.0,zero,135000,False,1971.0,False,True,Carabanchel 3
15790,110.0,3,2.0,two,319000,False,1971.0,True,True,Carabanchel 3
15791,89.0,3,2.0,three,230000,True,1965.0,True,False,Carabanchel 3
15792,48.0,2,1.0,four,172000,False,1963.0,True,True,Carabanchel 3
15793,107.0,4,2.0,two,222500,False,1971.0,True,True,Carabanchel 3
15795,143.0,2,2.0,five,450000,False,1971.0,True,True,Carabanchel 3
15796,67.0,1,1.0,zero,159900,False,1971.0,True,True,Carabanchel 3
15797,53.0,1,1.0,three,140000,False,1995.0,True,True,Carabanchel 3
15799,54.0,2,1.0,five,95000,False,1971.0,False,True,Carabanchel 3
15800,101.0,3,2.0,three,315000,True,1965.0,True,True,Carabanchel 3
15802,113.0,3,1.0,one,170000,False,1992.0,False,True,Carabanchel 3
15804,95.0,1,1.0,nine,399000,False,1956.0,True,True,Carabanchel 3
15806,91.0,3,1.0,six,295000,False,1971.0,True,True,Carabanchel 3
15807,92.0,2,2.0,two,192000,False,2008.0,True,True,Carabanchel 3
15808,65.0,3,1.0,three,170000,False,1965.0,True,True,Carabanchel 3
15809,66.0,2,1.0,eight,182000,True,1965.0,True,True,Carabanchel 3
15810,96.0,3,2.0,two,300000,False,2001.0,True,True,Carabanchel 3
15812,70.0,2,1.0,three,99000,False,1971.0,False,True,Carabanchel 3
15813,78.0,2,1.0,two,170000,False,1966.0,False,True,Carabanchel 3
15814,91.0,2,1.0,three,177450,False,1967.0,True,True,Carabanchel 3
15815,70.0,3,1.0,two,140000,False,1971.0,False,True,Carabanchel 3
15816,100.0,3,2.0,four,290000,False,2002.0,True,True,Carabanchel 3
15817,98.0,3,1.0,five,330000,False,1971.0,True,True,Carabanchel 3
15818,87.0,2,1.0,one,295000,False,2000.0,True,True,Carabanchel 3
15819,104.0,4,2.0,one,344900,False,2002.0,True,True,Carabanchel 3
15820,72.0,2,1.0,one,179900,False,2010.0,True,True,Carabanchel 3
15821,80.0,2,1.0,one,145890,False,1971.0,False,True,Carabanchel 3
15822,70.0,2,1.0,two,128000,False,1971.0,False,True,Carabanchel 3
15824,81.0,3,1.0,three,159000,False,1971.0,True,True,Carabanchel 3
15825,107.0,3,1.0,two,260000,False,1952.0,True,False,Carabanchel 3
15827,74.0,2,1.0,three,170000,False,1964.0,False,True,Carabanchel 3
15829,87.0,2,1.0,zero,140000,False,1971.0,False,True,Carabanchel 3
15830,59.0,2,1.0,zero,118000,True,1965.0,False,False,Carabanchel 3
15831,95.0,3,2.0,three,250000,True,1971.0,True,True,Carabanchel 3
15832,78.0,3,1.0,one,210000,True,1970.0,True,True,Carabanchel 3
15835,80.0,2,2.0,one,238000,False,2001.0,True,True,Carabanchel 3
15839,98.0,3,2.0,three,130000,False,1991.0,False,True,Carabanchel 3
15840,80.0,3,1.0,two,139000,False,1961.0,False,True,Carabanchel 3
15841,55.0,2,1.0,mezzanine,128000,False,1965.0,True,True,Carabanchel 3
15843,92.0,3,1.0,four,140000,False,1971.0,False,True,Carabanchel 3
15844,100.0,3,2.0,four,359000,False,1971.0,True,True,Carabanchel 3
15845,60.0,3,1.0,four,130000,False,1971.0,False,True,Carabanchel 3
15846,85.0,3,1.0,one,170000,False,1992.0,False,True,Carabanchel 3
15847,69.0,2,1.0,three,133000,False,1966.0,False,True,Carabanchel 3
15848,99.0,1,1.0,nine,399000,False,1959.0,True,True,Carabanchel 3
15849,84.0,3,2.0,two,169900,True,1970.0,True,True,Carabanchel 3
15850,67.0,2,1.0,two,120000,False,1971.0,False,True,Carabanchel 3
15851,70.0,3,1.0,four,149000,False,1960.0,False,True,Carabanchel 3
15853,107.0,4,2.0,six,325000,False,1965.0,True,True,Carabanchel 3
15854,134.0,3,2.0,two,334000,False,2005.0,True,True,Carabanchel 3
15855,133.0,3,2.0,one,247000,False,1969.0,False,True,Carabanchel 3
15857,55.0,2,1.0,two,118500,False,1971.0,False,True,Carabanchel 3
15858,78.0,2,1.0,three,225000,False,1971.0,True,False,Carabanchel 3
15859,84.0,3,1.0,six,269999,False,1971.0,True,True,Carabanchel 3
15861,49.0,2,1.0,semi-basement,79900,True,1962.0,False,True,Carabanchel 3
15862,91.0,2,2.0,two,228500,False,1971.0,True,True,Carabanchel 3
15864,109.0,4,2.0,zero,369900,False,1995.0,True,True,Carabanchel 3
15866,139.0,4,2.0,one,235000,False,1987.0,False,True,Carabanchel 3
15867,147.0,4,1.0,zero,275000,False,1971.0,False,True,Carabanchel 3
15868,70.0,2,1.0,three,130000,False,1971.0,True,True,Carabanchel 3
15869,89.0,3,1.0,four,162000,True,1974.0,True,True,Carabanchel 3
15870,70.0,3,1.0,two,151900,False,1971.0,True,True,Carabanchel 3
15871,85.0,3,1.0,one,157000,False,1969.0,False,True,Carabanchel 3
15872,63.0,2,1.0,two,120890,False,1971.0,False,True,Carabanchel 3
15873,74.0,3,1.0,two,126900,False,1971.0,False,True,Carabanchel 3
15875,142.0,5,2.0,four,370000,False,1971.0,True,True,Carabanchel 3
15876,95.0,2,2.0,one,266000,False,1971.0,True,True,Carabanchel 3
15878,85.0,3,2.0,two,252000,False,1976.0,True,True,Carabanchel 3
15879,79.0,3,1.0,two,155890,False,1971.0,True,True,Carabanchel 3
15880,99.0,3,2.0,three,278900,False,1971.0,True,True,Carabanchel 3
15881,86.0,3,1.0,one,179500,False,1971.0,True,True,Carabanchel 3
15882,76.0,3,1.0,four,149000,False,1972.0,False,True,Carabanchel 3
15883,102.0,2,2.0,one,272000,False,2007.0,True,True,Carabanchel 3
15884,78.0,3,1.0,three,144900,True,1974.0,True,True,Carabanchel 3
15885,70.0,2,1.0,two,165000,False,1971.0,False,True,Carabanchel 3
15887,78.0,3,1.0,two,146000,True,1971.0,True,True,Carabanchel 3
15888,85.0,3,1.0,two,185000,True,1970.0,True,True,Carabanchel 3
15889,58.0,1,1.0,three,195000,False,2007.0,True,True,Carabanchel 3
15890,110.0,3,2.0,six,330000,False,2004.0,True,True,Carabanchel 3
15891,120.0,4,2.0,zero,369900,False,1990.0,True,True,Carabanchel 3
15892,100.0,3,1.0,two,259900,True,1971.0,True,True,Carabanchel 3
15893,100.0,3,1.0,four,274900,False,1971.0,True,True,Carabanchel 3
15894,70.0,3,1.0,two,164900,False,1971.0,True,True,Carabanchel 3
15896,120.0,4,2.0,zero,369900,False,1995.0,True,True,Carabanchel 3
15897,99.0,3,2.0,three,430000,False,2005.0,True,True,Carabanchel 3
15898,60.0,2,1.0,two,110000,True,1962.0,False,True,Carabanchel 3
15899,77.0,2,2.0,one,218000,False,1995.0,True,True,Carabanchel 3
15900,133.0,3,2.0,one,279811,False,1971.0,True,True,Carabanchel 3
15903,57.0,3,1.0,three,100300,True,1960.0,False,True,Carabanchel 3
15904,110.0,3,2.0,one,299000,True,1971.0,True,True,Carabanchel 3
15907,60.0,2,1.0,zero,84500,False,1967.0,False,True,Carabanchel 3
15908,62.0,3,1.0,one,129900,True,1971.0,False,True,Carabanchel 3
15910,58.0,3,1.0,four,125000,False,1961.0,False,True,Carabanchel 3
15911,108.0,3,2.0,one,238000,False,1971.0,False,True,Carabanchel 3
15915,53.0,1,1.0,three,195000,False,2007.0,True,True,Carabanchel 3
15916,70.0,3,1.0,five,235000,False,1971.0,True,True,Carabanchel 3
15917,56.0,2,1.0,zero,129000,True,1971.0,True,True,Carabanchel 3
15919,102.0,3,2.0,three,240000,False,1971.0,True,True,Carabanchel 3
15920,60.0,3,1.0,one,107260,False,1971.0,False,True,Carabanchel 3
15921,63.0,3,1.0,two,117000,True,1971.0,False,True,Carabanchel 3
15922,69.0,2,1.0,one,199000,False,1960.0,True,False,Carabanchel 3
15923,80.0,3,1.0,three,319500,False,1971.0,True,False,Carabanchel 3
15924,103.0,3,2.0,one,140000,False,1971.0,True,True,Carabanchel 3
15925,64.0,3,1.0,one,127000,False,1968.0,False,True,Carabanchel 3
15926,84.0,2,1.0,zero,150000,False,1971.0,False,True,Carabanchel 3
15927,85.0,3,1.0,one,185000,False,1971.0,False,True,Carabanchel 3
15928,87.0,3,1.0,one,140000,True,1971.0,False,True,Carabanchel 3
15929,33.0,1,1.0,four,160000,False,1925.0,True,False,Carabanchel 3
15931,102.0,3,2.0,zero,279900,False,1971.0,True,True,Carabanchel 3
15932,77.0,3,1.0,one,145000,True,1963.0,False,True,Carabanchel 3
15934,53.0,2,1.0,four,127300,False,1971.0,False,False,Carabanchel 3
15937,71.0,2,1.0,one,150000,False,1971.0,False,True,Carabanchel 3
15938,85.0,2,1.0,three,243000,False,2007.0,True,True,Carabanchel 3
15940,72.0,3,1.0,four,133500,False,1971.0,True,True,Carabanchel 3
15941,50.0,1,1.0,four,180000,False,2006.0,True,True,Carabanchel 3
15943,89.0,3,2.0,five,230000,True,1965.0,True,False,Carabanchel 3
15945,152.0,4,2.0,one,449000,False,1982.0,True,True,Carabanchel 3
15946,70.0,3,1.0,two,139900,False,1971.0,False,True,Carabanchel 3
15947,94.0,4,1.0,semi-basement,170000,True,1971.0,True,False,Carabanchel 3
15948,59.0,2,1.0,zero,118000,False,1965.0,False,False,Carabanchel 3
15949,80.0,3,1.0,two,115000,False,1981.0,False,True,Carabanchel 3
15951,116.0,2,1.0,one,300000,False,2007.0,True,True,Carabanchel 3
15952,81.0,3,1.0,two,125000,False,1971.0,False,True,Carabanchel 3
15953,139.0,3,2.0,three,333000,False,1971.0,True,True,Carabanchel 3
15954,86.0,3,1.0,four,127000,False,1969.0,False,True,Carabanchel 3
15955,62.0,3,1.0,four,105000,False,1971.0,False,False,Carabanchel 3
15956,94.0,2,2.0,two,231289,False,1971.0,True,True,Carabanchel 3
15957,106.0,3,2.0,two,257998,False,1971.0,True,True,Carabanchel 3
15958,106.0,3,2.0,one,255728,False,1971.0,True,True,Carabanchel 3
15959,94.0,2,2.0,one,229281,False,1971.0,True,True,Carabanchel 3
15960,100.0,3,2.0,six,305000,False,2003.0,True,True,Carabanchel 3
15961,89.0,2,2.0,one,260000,False,2020.0,True,True,Carabanchel 3
15962,87.0,2,2.0,two,263200,False,2020.0,True,True,Carabanchel 3
15963,65.0,3,1.0,two,119000,False,1971.0,False,True,Carabanchel 3
15964,51.0,2,1.0,zero,109650,False,1971.0,False,True,Carabanchel 3
15965,85.0,3,1.0,two,155000,False,1971.0,True,True,Carabanchel 3
15966,68.0,2,1.0,four,125000,False,1967.0,False,True,Carabanchel 3
15967,45.0,2,1.0,three,93900,False,1945.0,False,True,Carabanchel 3
15968,88.0,3,1.0,three,169000,False,1971.0,False,True,Carabanchel 3
15969,107.0,4,2.0,six,325000,False,1971.0,True,True,Carabanchel 3
15970,66.0,3,1.0,two,136000,False,1963.0,False,True,Carabanchel 3
15971,89.0,2,1.0,one,155000,False,1972.0,False,True,Carabanchel 3
15972,98.0,3,1.0,three,249900,False,1971.0,True,True,Carabanchel 3
15973,63.0,2,1.0,three,109900,True,1964.0,False,True,Carabanchel 3
15974,68.0,2,1.0,six,261000,False,1971.0,True,True,Carabanchel 3
15975,75.0,2,1.0,three,168000,False,1971.0,False,True,Carabanchel 3
15976,95.0,3,2.0,one,248500,False,1971.0,True,True,Carabanchel 3
15977,75.0,3,2.0,two,115000,False,1975.0,False,True,Carabanchel 3
15979,107.0,3,2.0,five,615000,False,2001.0,True,True,Carabanchel 3
15980,65.0,2,1.0,one,119000,True,1971.0,False,True,Carabanchel 3
15981,98.0,3,1.0,four,215000,False,1973.0,False,True,Carabanchel 3
15982,80.0,3,1.0,one,163000,False,1971.0,True,True,Carabanchel 3
15983,75.0,2,1.0,three,135000,False,1971.0,False,True,Carabanchel 3
15985,59.0,2,1.0,four,125000,False,1963.0,False,True,Carabanchel 3
15986,55.0,2,1.0,two,135000,True,1970.0,True,True,Carabanchel 3
15987,104.0,2,2.0,seven,450000,False,2007.0,True,True,Carabanchel 3
15988,94.0,4,1.0,semi-basement,170000,True,1950.0,False,False,Carabanchel 3
15993,77.0,3,1.0,three,172000,False,1960.0,True,True,Carabanchel 3
15994,73.0,2,1.0,three,168000,False,1966.0,False,True,Carabanchel 3
15995,73.0,2,1.0,three,168000,False,1971.0,False,True,Carabanchel 3
16003,87.0,2,1.0,one,220000,False,1971.0,True,True,Carabanchel 3
16005,65.0,2,1.0,four,100000,False,1971.0,False,True,Carabanchel 3
16009,50.0,3,1.0,three,96000,False,1970.0,False,True,Carabanchel 3
16012,68.0,2,1.0,three,195000,True,1945.0,True,True,Carabanchel 3
16013,66.0,3,1.0,two,170000,True,1955.0,False,True,Carabanchel 3
16014,95.0,2,1.0,zero,159000,True,1949.0,True,True,Carabanchel 3
16015,49.0,2,1.0,zero,108500,True,1971.0,False,False,Carabanchel 3
16016,65.0,2,1.0,two,140000,False,1971.0,False,True,Carabanchel 3
16017,81.0,3,1.0,four,161200,True,1971.0,False,True,Carabanchel 3
16018,70.0,3,1.0,two,136500,False,1971.0,True,True,Carabanchel 3
16019,65.0,2,1.0,two,120000,False,1971.0,False,True,Carabanchel 3
16020,163.0,4,3.0,one,408500,False,1982.0,True,True,Carabanchel 3
16021,130.0,3,2.0,three,298000,False,2005.0,True,True,Carabanchel 3
16022,73.0,1,1.0,two,175000,False,2009.0,True,True,Carabanchel 3
16023,60.0,1,2.0,three,175000,False,1971.0,True,True,Carabanchel 3
16024,124.0,3,2.0,two,275000,False,1971.0,True,True,Carabanchel 3
16025,124.0,3,2.0,four,287000,False,1971.0,True,True,Carabanchel 3
16026,113.0,2,2.0,zero,245000,False,1971.0,True,True,Carabanchel 3
16027,132.0,3,2.0,one,295000,False,1971.0,True,True,Carabanchel 3
16029,60.0,1,2.0,two,170000,False,1971.0,True,True,Carabanchel 3
16030,145.0,3,2.0,four,340000,False,1971.0,True,True,Carabanchel 3
16031,132.0,3,2.0,three,309000,False,1971.0,True,True,Carabanchel 3
16032,60.0,1,2.0,four,181000,False,1971.0,True,True,Carabanchel 3
16033,145.0,3,2.0,two,325000,False,1971.0,True,True,Carabanchel 3
16034,132.0,3,2.0,four,316000,False,1971.0,True,True,Carabanchel 3
16035,60.0,1,2.0,one,165000,False,1971.0,True,True,Carabanchel 3
16036,145.0,3,2.0,three,332000,False,1971.0,True,True,Carabanchel 3
16037,124.0,3,2.0,three,281000,False,1971.0,True,True,Carabanchel 3
16038,145.0,3,2.0,one,318000,False,1971.0,True,True,Carabanchel 3
16039,100.0,3,2.0,two,270000,False,1955.0,True,False,Carabanchel 3
16040,60.0,1,1.0,zero,180500,False,2020.0,True,True,Carabanchel 3
16041,60.0,2,1.0,zero,104900,False,1971.0,False,True,Carabanchel 3
16042,111.0,3,2.0,mezzanine,175000,False,1991.0,True,True,Carabanchel 3
16043,44.0,0,1.0,zero,90000,True,1965.0,False,True,Carabanchel 3
16044,142.0,3,2.0,three,305000,False,1971.0,True,True,Carabanchel 3
16047,63.0,1,1.0,zero,125000,False,1971.0,False,True,Carabanchel 3
16048,90.0,2,2.0,two,161500,False,2001.0,True,True,Carabanchel 3
16049,79.0,3,1.0,four,198000,False,1970.0,True,True,Carabanchel 3
16050,76.0,3,1.0,zero,130000,False,1958.0,False,True,Carabanchel 3
16051,69.0,3,1.0,one,136100,False,1969.0,False,True,Carabanchel 3
16052,78.0,3,1.0,three,164000,False,1971.0,True,True,Carabanchel 3
16053,115.0,3,1.0,five,240000,False,1955.0,True,True,Carabanchel 3
16054,65.0,3,1.0,four,110000,True,1968.0,False,True,Carabanchel 3
16055,73.0,3,1.0,one,143000,False,1971.0,False,True,Carabanchel 3
16056,78.0,3,1.0,one,155000,False,1972.0,True,True,Carabanchel 3
16057,85.0,3,1.0,four,161200,True,1971.0,False,True,Carabanchel 3
16060,45.0,1,1.0,zero,145000,False,1971.0,False,True,Carabanchel 3
16061,65.0,3,1.0,three,146000,False,1960.0,False,True,Carabanchel 3
16062,226.0,4,2.0,six,549000,False,2005.0,True,True,Carabanchel 3
16063,70.0,3,1.0,one,230000,False,1963.0,True,True,Carabanchel 3
16064,77.0,3,1.0,one,230000,False,1971.0,True,True,Carabanchel 3
16065,63.0,2,1.0,six,262000,True,1970.0,True,True,Carabanchel 3
16066,66.0,2,1.0,four,114000,False,1964.0,False,True,Carabanchel 3
16067,85.0,3,1.0,two,155000,False,1971.0,False,True,Carabanchel 3
16068,50.0,1,1.0,three,159900,False,2005.0,True,True,Carabanchel 3
16069,87.0,3,1.0,three,249000,False,1958.0,False,True,Carabanchel 3
16070,103.0,3,1.0,three,221000,False,1968.0,False,True,Carabanchel 3
16072,58.0,2,1.0,three,149900,False,1971.0,False,True,Carabanchel 3
16073,176.0,5,2.0,four,314900,False,1980.0,True,True,Carabanchel 3
16074,70.0,3,1.0,one,140000,True,1971.0,False,True,Carabanchel 3
16075,100.0,3,1.0,six,261000,False,1971.0,True,True,Carabanchel 3
16076,103.0,3,1.0,three,221000,True,1971.0,True,True,Carabanchel 3
16077,90.0,2,2.0,zero,210000,False,2007.0,True,True,Carabanchel 3
16079,92.0,3,1.0,seven,340000,False,1971.0,True,True,Carabanchel 3
16080,60.0,2,1.0,three,83000,False,1971.0,False,True,Carabanchel 3
16081,55.0,3,1.0,two,84000,False,1971.0,False,True,Carabanchel 3
16082,110.0,2,1.0,zero,112000,True,1971.0,False,True,Carabanchel 3
16083,72.0,3,1.0,four,169000,False,1958.0,True,True,Carabanchel 3
16084,50.0,2,1.0,six,144000,False,1980.0,True,True,Carabanchel 3
16085,98.0,3,3.0,five,270000,False,1978.0,True,True,Carabanchel 3
16086,57.0,1,1.0,zero,156000,False,1971.0,True,True,Carabanchel 3
16087,123.0,2,2.0,zero,244000,False,1971.0,True,True,Carabanchel 3
16088,80.0,3,1.0,one,150000,False,1969.0,False,True,Carabanchel 3
16089,47.0,2,1.0,one,100000,True,1971.0,False,True,Carabanchel 3
16091,80.0,3,1.0,zero,169900,False,1971.0,False,True,Carabanchel 3
16092,59.0,3,1.0,two,109000,True,1971.0,False,True,Carabanchel 3
16093,98.0,3,1.0,four,295000,False,1970.0,True,False,Carabanchel 3
16094,60.0,1,1.0,two,123000,False,2001.0,True,True,Carabanchel 3
16095,93.0,2,2.0,three,286000,False,2006.0,True,True,Carabanchel 3
16096,90.0,3,1.0,one,160000,False,1980.0,False,False,Carabanchel 3
16097,57.0,1,1.0,two,128000,False,2001.0,True,True,Carabanchel 3
16098,57.0,3,1.0,four,127600,True,1971.0,False,True,Carabanchel 3
16099,77.0,3,1.0,one,148470,False,1971.0,False,True,Carabanchel 3
16100,83.0,3,2.0,one,116000,True,1967.0,False,True,Carabanchel 3
16101,60.0,2,1.0,three,118000,False,1971.0,False,True,Carabanchel 3
16102,65.0,1,1.0,one,169000,False,2018.0,True,True,Carabanchel 3
16103,79.0,4,1.0,five,154000,False,1965.0,False,True,Carabanchel 3
16104,91.0,3,1.0,four,220000,False,1967.0,True,True,Carabanchel 3
16105,72.0,3,1.0,one,129900,False,1971.0,False,True,Carabanchel 3
16106,63.0,2,1.0,one,148000,False,1971.0,False,True,Carabanchel 3
16107,433.0,4,3.0,zero,395000,False,1971.0,True,True,Carabanchel 3
16112,71.0,3,1.0,three,125000,False,1966.0,False,True,Carabanchel 3
16113,65.0,3,1.0,two,162000,False,1965.0,False,True,Carabanchel 3
16114,64.0,3,1.0,four,124000,False,1970.0,False,True,Carabanchel 3
16115,90.0,3,1.0,seven,235000,False,1963.0,True,True,Carabanchel 3
16116,105.0,4,2.0,two,287000,False,1971.0,True,True,Carabanchel 3
16117,85.0,3,1.0,zero,139000,True,1950.0,True,True,Carabanchel 3
16118,500.0,6,4.0,zero,360000,True,1971.0,False,True,Carabanchel 3
16119,54.0,2,1.0,two,119900,True,1965.0,False,True,Carabanchel 3
16120,58.0,1,1.0,zero,160000,False,1971.0,True,True,Carabanchel 3
16122,100.0,3,2.0,three,269000,False,2001.0,True,True,Carabanchel 3
16123,78.0,3,2.0,one,186000,False,1971.0,True,True,Carabanchel 3
16124,80.0,4,1.0,five,138000,False,1965.0,False,True,Carabanchel 3
16125,77.0,3,1.0,two,159000,True,1961.0,False,True,Carabanchel 3
16126,110.0,3,2.0,two,289500,False,1971.0,True,True,Carabanchel 3
16127,90.0,2,2.0,two,245000,False,1971.0,True,True,Carabanchel 3
16131,57.0,2,1.0,one,120000,False,1971.0,False,True,Carabanchel 3
16132,42.0,2,1.0,four,128000,False,1971.0,False,True,Carabanchel 3
16133,79.0,3,1.0,four,140000,False,1962.0,False,True,Carabanchel 3
16134,145.0,4,3.0,three,335000,False,2002.0,True,True,Carabanchel 3
16135,76.0,2,1.0,two,175000,False,2020.0,True,True,Carabanchel 3
16136,110.0,3,2.0,two,285000,False,2001.0,True,True,Carabanchel 3
16137,57.0,3,1.0,two,95000,True,1960.0,False,True,Carabanchel 3
16138,88.0,3,1.0,four,128500,False,1987.0,True,True,Carabanchel 3
16139,100.0,3,1.0,zero,197000,False,1976.0,False,True,Carabanchel 3
16140,60.0,1,1.0,three,160000,False,2007.0,True,True,Carabanchel 3
16141,82.0,3,1.0,four,129900,False,1965.0,False,True,Carabanchel 3
16143,82.0,3,1.0,two,215000,False,1999.0,True,True,Carabanchel 3
16144,80.0,3,1.0,three,178000,False,1955.0,True,True,Carabanchel 3
16145,86.0,3,1.0,three,166000,False,1964.0,True,True,Carabanchel 3
16146,94.0,2,2.0,zero,160000,False,1971.0,False,True,Carabanchel 3
16147,74.0,3,1.0,two,138000,False,1971.0,False,True,Carabanchel 3
16148,170.0,2,2.0,zero,325000,False,1965.0,False,True,Carabanchel 3
16150,72.0,2,1.0,two,137500,False,1958.0,True,True,Carabanchel 3
16151,54.0,2,1.0,four,105000,False,1966.0,False,True,Carabanchel 3
16152,50.0,2,1.0,one,119000,False,1965.0,True,True,Carabanchel 3
16153,53.0,3,1.0,zero,115000,False,1960.0,False,True,Carabanchel 3
16154,75.0,4,1.0,three,145000,False,1965.0,False,True,Carabanchel 3
16155,107.0,2,2.0,three,347000,False,2020.0,True,False,Carabanchel 3
16157,121.0,3,2.0,three,397000,False,2020.0,True,True,Carabanchel 3
16158,81.0,3,1.0,four,129900,False,1970.0,False,True,Carabanchel 3
16159,62.0,2,1.0,two,175000,True,1950.0,True,False,Carabanchel 3
16160,44.0,2,1.0,one,120000,False,1971.0,False,True,Carabanchel 3
16161,81.0,2,1.0,one,219000,False,1971.0,True,True,Carabanchel 3
16163,102.0,2,2.0,six,298000,False,2004.0,True,True,Carabanchel 3
16164,56.0,2,2.0,one,260000,False,1971.0,True,True,Carabanchel 3
16165,86.0,2,2.0,two,263200,False,1971.0,True,True,Carabanchel 3
16166,95.0,3,1.0,three,219000,False,1971.0,True,False,Carabanchel 3
16167,59.0,1,1.0,zero,163500,False,1971.0,True,True,Carabanchel 3
16168,86.0,2,2.0,one,257900,False,1971.0,True,True,Carabanchel 3
16169,79.0,3,1.0,one,169000,True,2004.0,False,True,Carabanchel 3
16170,124.0,3,2.0,six,318500,False,2002.0,True,True,Carabanchel 3
16171,32.0,1,1.0,zero,65000,False,1971.0,False,False,Carabanchel 3
16172,50.0,2,1.0,one,148000,False,1971.0,False,True,Carabanchel 3
16173,160.0,2,2.0,zero,180000,False,1971.0,False,True,Carabanchel 3
16174,93.0,3,2.0,one,165000,False,1970.0,True,True,Carabanchel 3
16175,67.0,3,1.0,three,133070,True,1966.0,True,True,Carabanchel 3
16176,88.0,3,1.0,two,115000,False,1971.0,False,True,Carabanchel 3
16177,54.0,3,1.0,four,107000,False,1971.0,False,True,Carabanchel 3
16178,55.0,2,1.0,zero,99000,False,1971.0,False,True,Carabanchel 3
16180,54.0,1,1.0,two,194000,False,2006.0,True,True,Carabanchel 3
16181,90.0,2,2.0,three,378000,False,1971.0,True,True,Carabanchel 3
16182,88.0,3,1.0,three,185000,False,1964.0,True,True,Carabanchel 3
16184,120.0,4,1.0,two,190000,False,1971.0,False,True,Carabanchel 3
16185,50.0,1,1.0,five,174000,False,2007.0,True,True,Carabanchel 3
