sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
98.0,3,2.0,1,Bajo,1.0,1111,0,266122,2716,1,0,0.0,2020.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,0.0,0.0,Butarque 131,Villaverde 21,Piso
97.0,3,2.0,1,Bajo,1.0,1100,0,261989,2701,1,0,0.0,2020.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Butarque 131,Villaverde 21,Piso
111.0,3,2.0,1,7,0.0,1194,0,297621,2681,1,0,0.0,2020.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Butarque 131,Villaverde 21,Ático
99.0,3,2.0,1,3,0.0,1071,0,251569,2541,1,0,0.0,2020.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,0.0,0.0,Butarque 131,Villaverde 21,Piso
77.0,3,1.0,1,1,0.0,598,0,113500,1474,1,1,0.0,1968.0,,,,,0.0,1.0,,,in process,0,,,1.0,0.0,0.0,0.0,Los Rosales 133,Villaverde 21,Piso
85.0,3,1.0,0,4,0.0,698,0,138000,1624,1,0,0.0,1966.0,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
90.0,3,2.0,0,2,0.0,994,0,225000,2500,1,0,0.0,,,,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,Butarque 131,Villaverde 21,Piso
133.0,2,1.0,0,6,0.0,1105,0,264000,1985,1,0,0.0,2003.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C,1,1.0,0.0,,,,,Los Rosales 133,Villaverde 21,Piso
60.0,3,1.0,1,2,0.0,531,0,98260,1638,1,0,0.0,1960.0,0.0,1.0,,,0.0,1.0,,,F,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
133.0,3,3.0,1,7,0.0,1135,0,275000,2068,1,0,0.0,2004.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,D,0,,,,,,,Butarque 131,Villaverde 21,Piso
85.0,2,1.0,1,2,0.0,642,0,124000,1459,1,0,0.0,1967.0,0.0,1.0,1.0,,0.0,1.0,,,F,0,,,0.0,0.0,1.0,1.0,San Andrés 134,Villaverde 21,Piso
59.0,2,2.0,0,3,0.0,797,0,164513,2788,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,Los Ángeles 132,Villaverde 21,Piso
59.0,2,2.0,0,1,0.0,796,0,164416,2787,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,Los Ángeles 132,Villaverde 21,Piso
58.0,2,2.0,0,4,0.0,800,0,165435,2852,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,Los Ángeles 132,Villaverde 21,Piso
79.0,3,2.0,0,1,0.0,925,0,202629,2565,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,Los Ángeles 132,Villaverde 21,Piso
60.0,2,2.0,0,Bajo,1.0,796,0,164242,2737,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,Los Ángeles 132,Villaverde 21,Piso
121.0,3,2.0,0,3,0.0,1094,0,260000,2149,1,0,0.0,2001.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,1.0,0.0,0.0,1.0,Los Rosales 133,Villaverde 21,Piso
126.0,3,2.0,0,2,0.0,1187,0,294900,2340,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
134.0,4,2.0,0,1,0.0,1250,0,319900,2387,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
111.0,3,2.0,0,1,0.0,1094,0,259900,2341,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
122.0,3,2.0,0,2,0.0,1164,0,285900,2343,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
125.0,3,2.0,0,1,0.0,1174,0,289900,2319,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
102.0,2,2.0,0,1,0.0,1066,0,249900,2450,1,0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
104.0,3,2.0,0,1,0.0,1131,0,273352,2628,1,0,0.0,2020.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,0.0,1.0,1.0,0.0,Butarque 131,Villaverde 21,Piso
66.0,3,1.0,1,1,0.0,561,0,104900,1589,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
95.0,2,1.0,1,2,0.0,762,0,155000,1632,1,0,0.0,1965.0,0.0,1.0,,,0.0,1.0,1.0,,D,0,,,0.0,0.0,1.0,1.0,San Andrés 134,Villaverde 21,Piso
74.0,3,1.0,1,1,0.0,539,0,100000,1351,1,0,0.0,1968.0,,,,,0.0,1.0,,,E,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
97.0,2,1.0,1,Bajo,1.0,948,0,210000,2165,1,0,0.0,2003.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,D,1,1.0,0.0,0.0,0.0,1.0,1.0,Butarque 131,Villaverde 21,Piso
90.0,2,2.0,1,7,0.0,1038,0,240000,2667,1,0,0.0,2004.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,1.0,0.0,0.0,San Andrés 134,Villaverde 21,Ático
130.0,4,2.0,1,3,0.0,1086,0,257000,1977,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,0.0,1.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
49.0,2,1.0,1,Bajo,1.0,466,0,84000,1714,1,0,0.0,1969.0,0.0,1.0,,,1.0,1.0,,,E,0,,,1.0,0.0,0.0,0.0,San Andrés 134,Villaverde 21,Piso
151.0,3,2.0,0,6,0.0,1235,0,314000,2079,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,not indicated,1,1.0,0.0,,,,,Los Rosales 133,Villaverde 21,Piso
69.0,3,1.0,1,4,0.0,570,0,107000,1551,1,0,0.0,1961.0,,,,,0.0,1.0,1.0,1.0,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
170.0,3,2.0,0,8,0.0,1262,0,325000,1912,1,0,0.0,2010.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,0.0,0.0,1.0,1.0,Butarque 131,Villaverde 21,Ático
48.0,2,1.0,1,,,489,0,89000,1854,1,0,,1971.0,,,,,0.0,1.0,,,E,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
98.0,3,2.0,0,7,0.0,1161,0,284900,2907,1,0,0.0,2001.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,not indicated,1,1.0,0.0,1.0,0.0,0.0,1.0,Los Rosales 133,Villaverde 21,Piso
50.0,1,1.0,0,7,0.0,686,0,135000,2700,1,0,0.0,2008.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,0.0,1.0,0.0,San Andrés 134,Villaverde 21,Piso
136.0,3,2.0,1,5,0.0,1009,0,230000,1691,1,0,0.0,1999.0,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,0.0,1.0,1.0,1.0,San Andrés 134,Villaverde 21,Ático
80.0,3,1.0,1,3,0.0,791,0,163000,2038,1,0,0.0,,,,1.0,1.0,1.0,1.0,,1.0,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
95.0,3,1.0,1,2,0.0,868,0,185000,1947,1,0,0.0,1975.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,San Andrés 134,Villaverde 21,Piso
56.0,3,1.0,1,5,0.0,447,0,80000,1429,1,1,0.0,1965.0,,,,,0.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
43.0,1,1.0,1,Bajo,1.0,466,0,84000,1953,1,0,0.0,1971.0,,,,,0.0,1.0,,,E,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
72.0,3,1.0,1,3,0.0,625,0,119900,1665,1,1,0.0,,,,,,1.0,1.0,1.0,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
100.0,4,2.0,1,1,0.0,762,0,154900,1549,1,0,0.0,,,,,,1.0,1.0,,1.0,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
70.0,3,1.0,1,4,0.0,625,0,119900,1713,1,1,0.0,,,,,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
60.0,2,1.0,1,Bajo,1.0,446,0,79900,1332,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
60.0,2,1.0,1,2,0.0,446,0,79900,1332,1,0,0.0,,,,,,0.0,1.0,1.0,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
91.0,3,2.0,1,3,0.0,666,0,129900,1427,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
74.0,3,1.0,1,2,0.0,539,0,99900,1350,1,1,0.0,,,,,,0.0,1.0,1.0,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
110.0,3,2.0,0,5,0.0,1135,0,275000,2500,1,0,0.0,,,,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,1.0,0.0,1.0,0.0,Butarque 131,Villaverde 21,Piso
83.0,3,1.0,1,3,0.0,501,0,91500,1102,1,0,0.0,1966.0,,,,,0.0,1.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
25.0,0,1.0,1,,,662,0,129000,5160,1,0,0.0,,,,,,1.0,,,1.0,not indicated,1,1.0,0.0,,,,,Los Rosales 133,Villaverde 21,Estudio
65.0,2,1.0,1,Entreplanta exterior,1.0,479,0,86860,1336,1,1,0.0,1982.0,,,,,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
58.0,3,1.0,1,3,0.0,561,0,105000,1810,1,0,0.0,1966.0,0.0,1.0,,,0.0,1.0,,,E,0,,,0.0,0.0,1.0,0.0,Butarque 131,Villaverde 21,Piso
115.0,3,2.0,1,6,0.0,967,0,216000,1878,1,0,,2001.0,0.0,1.0,1.0,,1.0,1.0,,,in process,1,1.0,0.0,,,,,Butarque 131,Villaverde 21,Piso
82.0,3,1.0,1,4,0.0,625,0,120000,1463,1,0,0.0,1960.0,0.0,1.0,1.0,1.0,0.0,1.0,,,in process,0,,,0.0,1.0,0.0,0.0,San Andrés 134,Villaverde 21,Piso
83.0,3,1.0,1,Bajo,1.0,686,0,135000,1627,1,0,0.0,1985.0,0.0,1.0,,1.0,1.0,1.0,,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
90.0,2,1.0,1,Bajo,1.0,954,0,212000,2356,1,0,0.0,2002.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,C,0,,,0.0,1.0,1.0,0.0,Butarque 131,Villaverde 21,Piso
95.0,2,2.0,1,5,0.0,864,0,184000,1937,1,0,0.0,2011.0,0.0,1.0,,1.0,1.0,1.0,,1.0,in process,0,,,1.0,0.0,0.0,1.0,San Cristóbal 135,Villaverde 21,Piso
89.0,3,1.0,1,Bajo,1.0,780,0,160000,1798,1,0,0.0,,,,,,0.0,1.0,1.0,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
178.0,4,2.0,1,5,0.0,1200,0,299990,1685,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,Los Rosales 133,Villaverde 21,Piso
59.0,2,1.0,1,2,0.0,613,0,117000,1983,1,0,0.0,,0.0,1.0,1.0,,0.0,1.0,1.0,,in process,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
100.0,4,1.0,1,Bajo,1.0,798,0,165000,1650,1,0,0.0,,1.0,0.0,,,1.0,1.0,,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
68.0,3,1.0,1,4,0.0,517,0,95000,1397,1,1,0.0,,0.0,1.0,1.0,,0.0,1.0,1.0,,F,0,,,0.0,1.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
50.0,2,1.0,1,2,0.0,566,0,106000,2120,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
114.0,4,2.0,1,2,0.0,1006,0,229000,2009,1,0,0.0,1987.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
81.0,3,2.0,1,3,0.0,762,0,155000,1914,1,0,0.0,1999.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
91.0,2,2.0,1,5,0.0,1004,0,228208,2508,1,0,0.0,2020.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Butarque 131,Villaverde 21,Piso
95.0,3,1.0,1,3,0.0,539,0,100000,1053,1,1,0.0,1970.0,0.0,1.0,,,0.0,1.0,,,in process,0,,,0.0,1.0,0.0,1.0,Butarque 131,Villaverde 21,Piso
80.0,3,1.0,1,Bajo,1.0,705,0,140000,1750,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
60.0,2,1.0,1,3,0.0,561,0,105000,1750,1,0,0.0,1967.0,,,,,0.0,,1.0,,not indicated,0,,,,,,,San Andrés 134,Villaverde 21,Piso
80.0,3,1.0,1,3,0.0,798,0,165000,2062,1,0,0.0,1977.0,1.0,0.0,,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
60.0,2,1.0,1,5,0.0,413,0,73000,1217,1,0,0.0,1960.0,0.0,1.0,1.0,,1.0,1.0,,,in process,0,,,0.0,1.0,0.0,1.0,San Cristóbal 135,Villaverde 21,Piso
50.0,1,1.0,1,6,0.0,777,0,159000,3180,1,0,0.0,2007.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
136.0,3,1.0,1,1,0.0,690,0,135990,1000,1,0,0.0,1967.0,,,,,0.0,1.0,1.0,1.0,in process,0,,,0.0,0.0,1.0,1.0,San Andrés 134,Villaverde 21,Piso
96.0,2,2.0,1,7,0.0,948,0,210000,2188,1,0,0.0,2001.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Los Ángeles 132,Villaverde 21,Piso
71.0,2,2.0,1,2,0.0,910,0,198000,2789,1,0,0.0,2001.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,0,,,0.0,0.0,0.0,1.0,Los Rosales 133,Villaverde 21,Piso
74.0,2,1.0,1,1,0.0,705,0,139900,1891,1,0,0.0,1966.0,0.0,1.0,,1.0,0.0,1.0,,,in process,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
65.0,2,1.0,1,2,0.0,583,0,110000,1692,1,0,0.0,1962.0,0.0,1.0,,1.0,0.0,1.0,,,E,0,,,0.0,1.0,0.0,1.0,San Cristóbal 135,Villaverde 21,Piso
93.0,3,1.0,1,9,0.0,780,0,160000,1720,1,1,0.0,1976.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
75.0,3,1.0,1,2,0.0,553,0,103000,1373,1,0,0.0,1968.0,0.0,1.0,,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,San Andrés 134,Villaverde 21,Piso
63.0,3,1.0,0,Entreplanta interior,1.0,539,0,100000,1587,1,1,0.0,,,,,,0.0,0.0,,,in process,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
65.0,3,1.0,1,4,0.0,494,0,90000,1385,1,0,0.0,,,,,,0.0,1.0,1.0,,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
115.0,3,1.0,1,1,0.0,762,0,154900,1347,1,0,,1975.0,0.0,1.0,,1.0,,1.0,1.0,1.0,in process,0,,,,,,,San Andrés 134,Villaverde 21,Dúplex
63.0,2,1.0,1,2,0.0,458,0,82260,1306,1,0,0.0,,0.0,1.0,,,1.0,1.0,,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
72.0,3,1.0,1,6,0.0,703,0,139400,1936,1,0,0.0,1961.0,0.0,1.0,,,1.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
100.0,2,2.0,0,Bajo,1.0,762,0,154900,1549,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,,,,,San Andrés 134,Villaverde 21,Piso
90.0,3,2.0,0,3,0.0,762,0,155000,1722,1,0,0.0,1998.0,,,1.0,1.0,1.0,1.0,1.0,1.0,C,1,1.0,0.0,0.0,0.0,1.0,1.0,San Andrés 134,Villaverde 21,Piso
66.0,3,1.0,1,2,0.0,485,0,88000,1333,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
102.0,3,2.0,0,5,0.0,994,0,225000,2206,1,0,0.0,,1.0,0.0,1.0,,1.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
105.0,2,1.0,1,6,0.0,881,0,189000,1800,1,0,0.0,1995.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,,,,,Los Rosales 133,Villaverde 21,Piso
95.0,4,1.0,1,4,0.0,698,0,138000,1453,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,Los Rosales 133,Villaverde 21,Piso
120.0,3,1.0,0,2,0.0,901,0,195000,1625,1,0,0.0,1962.0,0.0,1.0,,,1.0,1.0,,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
90.0,3,2.0,0,4,0.0,985,0,222000,2467,1,0,0.0,2001.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,D,1,1.0,0.0,0.0,1.0,0.0,1.0,Butarque 131,Villaverde 21,Piso
64.0,3,1.0,0,Bajo,1.0,449,0,80500,1258,1,1,0.0,,0.0,1.0,,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,Los Rosales 133,Villaverde 21,Piso
80.0,3,1.0,0,3,0.0,857,0,182000,2275,1,0,0.0,1974.0,,,1.0,,1.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
120.0,3,2.0,0,2,0.0,1187,0,295000,2458,1,0,0.0,2003.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,in process,1,1.0,0.0,1.0,0.0,1.0,0.0,San Andrés 134,Villaverde 21,Piso
82.0,2,2.0,0,6,0.0,1122,0,270000,3293,1,0,0.0,,,,1.0,1.0,1.0,1.0,,1.0,not indicated,1,1.0,0.0,,,,,Los Ángeles 132,Villaverde 21,Piso
81.0,3,1.0,1,3,0.0,609,0,116100,1433,1,0,0.0,,,,,,0.0,1.0,,,G,0,,,0.0,0.0,1.0,1.0,Butarque 131,Villaverde 21,Piso
103.0,3,2.0,0,4,0.0,1067,0,250000,2427,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,exempt property,1,1.0,0.0,0.0,1.0,0.0,1.0,Los Rosales 133,Villaverde 21,Piso
63.0,3,1.0,1,4,0.0,446,0,79900,1268,1,0,0.0,,,,,,0.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
70.0,3,1.0,1,3,0.0,535,0,99000,1414,1,0,0.0,,,,1.0,,1.0,1.0,,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
60.0,3,1.0,0,2,0.0,420,0,74550,1242,1,1,0.0,1960.0,0.0,1.0,1.0,,0.0,,,,not indicated,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
45.0,2,1.0,1,3,0.0,561,0,105000,2333,1,0,0.0,1960.0,,,,,0.0,1.0,,,in process,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
95.0,3,1.0,1,2,0.0,666,0,130000,1368,1,0,0.0,1985.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,not indicated,0,,,0.0,1.0,0.0,1.0,Los Rosales 133,Villaverde 21,Piso
70.0,3,1.0,0,2,0.0,625,0,120000,1714,1,1,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
71.0,3,1.0,1,1,0.0,740,0,149000,2099,1,0,0.0,1970.0,,,,,1.0,1.0,,,E,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
70.0,3,1.0,1,3,0.0,686,0,135000,1929,1,1,0.0,1969.0,0.0,1.0,,,1.0,1.0,,,E,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
98.0,4,2.0,1,Bajo,1.0,1009,0,230000,2347,1,0,0.0,1977.0,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
55.0,3,1.0,1,2,0.0,499,0,91000,1655,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
115.0,4,1.0,1,1,0.0,867,0,184900,1608,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Los Rosales 133,Villaverde 21,Piso
78.0,3,1.0,0,4,0.0,654,0,127000,1628,1,0,,,,,,,0.0,,1.0,,E,0,,,,,,,San Andrés 134,Villaverde 21,Piso
68.0,3,1.0,1,4,0.0,465,0,83900,1234,1,0,0.0,,,,,,0.0,1.0,,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
120.0,3,1.0,0,2,0.0,851,0,180000,1500,1,0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,in process,1,1.0,0.0,1.0,0.0,1.0,0.0,San Andrés 134,Villaverde 21,Piso
64.0,3,1.0,1,1,0.0,428,0,76000,1188,1,1,0.0,,0.0,1.0,1.0,,0.0,1.0,,,in process,0,,,0.0,1.0,1.0,0.0,San Cristóbal 135,Villaverde 21,Piso
92.0,4,1.0,0,5,0.0,791,0,163000,1772,1,0,0.0,,,,,,1.0,1.0,,1.0,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
154.0,3,2.0,0,3,0.0,1148,0,280000,1818,1,0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,Butarque 131,Villaverde 21,Piso
105.0,3,2.0,0,Bajo,1.0,851,0,180000,1714,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,D,0,,,0.0,0.0,1.0,0.0,Los Rosales 133,Villaverde 21,Piso
70.0,2,1.0,1,Bajo,1.0,658,0,128000,1829,1,0,0.0,1965.0,0.0,1.0,,,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
93.0,3,1.0,1,2,0.0,803,0,166200,1787,1,0,0.0,1972.0,1.0,0.0,,,1.0,1.0,1.0,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
53.0,3,1.0,0,3,0.0,601,0,114300,2157,1,0,,,,,,,0.0,,1.0,,G,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
86.0,3,1.0,1,4,0.0,662,0,129000,1500,1,0,0.0,1984.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,San Andrés 134,Villaverde 21,Piso
75.0,3,2.0,1,1,0.0,674,0,132000,1760,1,0,0.0,1961.0,,,,,0.0,1.0,,1.0,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
85.0,3,1.0,1,Bajo,1.0,686,0,135000,1588,1,0,0.0,1969.0,0.0,1.0,,,0.0,1.0,,,in process,0,,,0.0,1.0,1.0,0.0,San Andrés 134,Villaverde 21,Piso
65.0,2,1.0,1,Bajo,1.0,535,0,99000,1523,1,0,0.0,1950.0,0.0,1.0,,,0.0,1.0,,,in process,0,,,0.0,1.0,1.0,0.0,San Andrés 134,Villaverde 21,Piso
53.0,3,1.0,0,3,0.0,601,0,114300,2157,1,0,,,,,,,0.0,,,,G,0,,,,,,,Los Rosales 133,Villaverde 21,Piso
68.0,3,1.0,1,2,0.0,485,0,88000,1294,1,0,0.0,,0.0,1.0,,,0.0,1.0,,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
75.0,3,1.0,1,5,0.0,583,0,110000,1467,1,0,0.0,,,,,,0.0,0.0,,,in process,0,,,,,,,Los Ángeles 132,Villaverde 21,Piso
83.0,2,1.0,0,1,0.0,728,0,146000,1759,1,0,0.0,2003.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,in process,0,,,,,,,San Andrés 134,Villaverde 21,Piso
95.0,3,1.0,0,Bajo,1.0,592,0,112000,1179,1,1,0.0,,,,,,0.0,0.0,1.0,1.0,in process,0,,,0.0,1.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
30.0,1,1.0,0,Bajo,1.0,342,0,59000,1967,1,0,0.0,1960.0,,,,,0.0,1.0,,,E,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
53.0,1,1.0,1,6,0.0,728,0,146000,2755,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Butarque 131,Villaverde 21,Piso
125.0,3,3.0,0,7,0.0,1135,0,275000,2200,1,0,0.0,2004.0,,,,,1.0,1.0,1.0,1.0,in process,0,,,,,,,Butarque 131,Villaverde 21,Ático
153.0,4,2.0,1,1,0.0,844,0,178000,1163,1,0,0.0,1999.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,0.0,0.0,0.0,1.0,San Andrés 134,Villaverde 21,Piso
66.0,2,1.0,1,2,0.0,521,0,96000,1455,1,0,0.0,,,,1.0,1.0,0.0,1.0,,,in process,0,,,,,,,San Cristóbal 135,Villaverde 21,Piso
63.0,3,1.0,0,4,0.0,456,0,82000,1302,1,0,0.0,1960.0,0.0,1.0,,,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,San Cristóbal 135,Villaverde 21,Piso
