price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,education_centers,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index
275000,bajo,exterior,1,47.0,0,0,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
370000,planta 1,exterior,1,79.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
387000,planta 1,exterior,1,63.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
138000,bajo,exterior,3,40.0,0,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
460000,planta 2,exterior,4,150.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
249000,planta 5,interior,2,60.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
479000,planta 2,exterior,4,113.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
175000,planta 2,interior,2,45.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
605000,planta 1,exterior,3,124.0,1,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
460000,planta 1,exterior,5,120.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
420000,planta 1,exterior,1,92.0,1,0,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
565000,planta 3,exterior,3,102.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
175000,planta 3,interior,2,37.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
385000,planta 2,interior,4,120.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
269000,planta 6,interior,2,50.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
475000,planta 3,exterior,4,126.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
520000,planta 1,exterior,3,115.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
240000,bajo,interior,1,60.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
395000,planta 5,exterior,2,72.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
172000,planta 1,interior,1,42.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
320000,planta 2,exterior,1,56.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
199990,planta 1,interior,2,45.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
440000,planta 4,exterior,3,105.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
295000,planta 3,exterior,3,55.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
340000,planta 3,exterior,2,68.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
170000,bajo,interior,2,32.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
360000,planta 1,exterior,4,105.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
449000,planta 3,exterior,3,86.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
375000,planta 1,exterior,2,65.0,0,0,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
299000,planta 2,exterior,1,59.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
485000,planta 4,exterior,3,113.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
475000,planta 5,exterior,2,60.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
425000,planta 4,exterior,3,72.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
520000,planta 1,exterior,3,135.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
415000,planta 7,exterior,3,57.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
320000,planta 1,exterior,3,71.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
620000,planta 2,exterior,3,126.0,1,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
320000,bajo,exterior,1,52.0,0,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
380000,planta 1,exterior,2,72.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
320000,planta 5,exterior,1,60.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
124000,planta 4,interior,1,36.0,0,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
345000,planta 1,exterior,3,109.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
670000,planta 5,exterior,3,119.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
595000,planta 2,exterior,3,100.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
538000,planta 1,exterior,2,97.0,1,0,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
299900,planta 2,exterior,3,84.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
255000,bajo,exterior,1,74.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
272000,bajo,exterior,1,81.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
299000,planta 6,interior,2,56.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
385000,bajo,exterior,3,87.0,1,0,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
445000,planta 3,exterior,4,112.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
300000,planta 1,exterior,3,68.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
410000,planta 1,exterior,3,142.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
515000,planta 5,,3,112.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
132000,semi-sotano,interior,1,50.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
450000,planta 6,exterior,3,113.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
499000,planta 3,exterior,3,121.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
350000,planta 1,exterior,3,87.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
340000,planta 2,exterior,3,80.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
360000,planta 4,interior,3,72.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
129000,sotano,interior,2,44.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
145000,planta 2,interior,1,43.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
490000,bajo,exterior,4,160.0,0,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
175000,planta 2,interior,1,32.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
299000,planta 2,interior,2,60.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
155000,planta 2,interior,2,41.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
349000,planta 2,exterior,2,97.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
430000,planta 3,exterior,2,80.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
339000,planta 7,interior,2,80.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
189000,planta 2,,1,40.0,0,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
155000,planta 3,interior,1,34.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
350000,planta 2,interior,2,62.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
345000,planta 4,interior,4,100.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
269900,entreplanta,exterior,3,92.0,0,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
440000,planta 5,exterior,3,136.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
140000,planta 5,interior,2,41.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
379000,planta 1,exterior,3,101.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
177000,bajo,exterior,1,36.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
165000,planta 1,interior,1,33.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
515500,planta 4,exterior,2,100.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
555000,planta 4,exterior,4,121.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
165000,bajo,exterior,3,84.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
298000,planta 4,exterior,1,64.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
480000,planta 1,exterior,2,101.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
398000,planta 1,exterior,2,71.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
387000,planta 2,exterior,2,71.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
410000,planta 4,exterior,3,100.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
550000,planta 6,interior,4,120.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
230000,bajo,interior,2,53.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
185000,bajo,interior,1,45.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
144800,bajo,exterior,3,40.0,0,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
180000,bajo,interior,1,45.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
392400,bajo,exterior,2,77.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
373000,planta 4,exterior,2,93.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
545000,planta 4,exterior,4,156.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
373800,planta 3,exterior,2,89.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
390000,planta 1,exterior,3,90.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
460000,planta 2,interior,2,90.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
449900,planta 2,exterior,3,106.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
239000,planta 2,interior,3,62.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
574500,planta 3,exterior,3,118.0,1,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
219900,planta 2,interior,2,48.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
355000,planta 6,exterior,3,82.0,0,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
150000,bajo,exterior,1,30.0,0,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
315000,planta 3,exterior,2,45.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
442589,planta 1,exterior,2,82.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
295240,planta 1,exterior,1,54.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
753277,planta 5,exterior,3,120.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
664330,planta 4,exterior,3,124.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
853203,planta 3,exterior,4,168.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
619100,planta 2,exterior,3,122.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
463308,planta 2,exterior,2,88.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
239000,planta 3,interior,1,51.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
265000,planta 3,exterior,2,60.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
240000,planta 3,exterior,3,54.0,0,0,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
325000,planta 3,exterior,1,63.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
480000,bajo,exterior,3,143.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
675000,planta 1,exterior,7,170.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
135000,planta 1,interior,2,81.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
443000,planta 5,exterior,4,131.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
177500,planta 1,interior,2,50.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
250000,bajo,exterior,1,80.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
230000,planta 5,interior,2,42.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
420000,planta 2,exterior,4,110.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
365000,planta 4,exterior,1,75.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
359000,planta 5,interior,3,115.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
395000,planta 2,interior,3,80.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
365000,planta 4,exterior,1,71.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
185000,bajo,interior,1,47.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
1200000,planta 5,exterior,3,225.0,1,1,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
800000,planta 9,exterior,4,146.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
527000,planta 4,exterior,4,133.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
220000,sotano,interior,2,125.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
135000,bajo,exterior,1,34.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
145000,planta 3,interior,2,37.0,0,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
264000,entreplanta,exterior,3,92.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
395000,bajo,exterior,4,143.0,0,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
269900,entreplanta,exterior,3,92.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
223000,planta 3,interior,2,55.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
379900,bajo,exterior,1,42.0,1,1,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
185000,sotano,exterior,2,67.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
485000,planta 8,exterior,4,110.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
390000,planta 2,interior,3,90.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
394816,planta 5,exterior,1,61.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
517833,planta 2,exterior,2,103.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
812680,planta 1,exterior,4,169.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
398000,planta 2,exterior,4,109.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
440000,planta 3,exterior,2,80.0,1,1,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
385000,planta 3,exterior,2,90.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
330000,planta 5,exterior,3,82.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
370000,planta 1,exterior,1,80.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
330000,planta 4,exterior,2,72.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
840000,planta 1,exterior,4,121.0,1,1,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
395000,entreplanta,exterior,4,184.0,0,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
370000,planta 6,interior,3,89.0,1,1,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
215000,planta 5,interior,1,47.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
340400,planta 3,exterior,1,65.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
249000,bajo,exterior,1,59.0,0,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
275000,planta 3,exterior,1,55.0,0,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
280000,planta 2,interior,2,57.0,0,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
233000,planta 3,interior,1,48.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
235000,planta 2,exterior,2,66.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
355000,bajo,exterior,3,96.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
349000,planta 3,interior,2,75.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
600000,planta 5,exterior,2,137.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
605000,planta 1,exterior,3,124.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
650000,bajo,exterior,4,279.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
299000,planta 4,exterior,2,71.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
465000,planta 5,exterior,2,76.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
362000,planta 6,exterior,1,48.0,1,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
760000,planta 2,exterior,3,132.0,1,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
455000,planta 4,exterior,2,75.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
520000,planta 5,exterior,2,86.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
580000,planta 6,exterior,3,103.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
625000,planta 6,exterior,3,120.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
475000,planta 1,exterior,2,96.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
480000,planta 1,exterior,2,96.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
150000,planta 1,interior,1,50.0,0,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
368000,planta 1,exterior,2,89.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
150000,bajo,exterior,1,35.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
550000,planta 2,exterior,3,115.0,1,1,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
299000,planta 3,exterior,2,50.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
240000,planta 1,interior,2,50.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
210000,planta 4,interior,2,45.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
580000,planta 2,exterior,4,104.0,1,1,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
800000,planta 8,exterior,4,160.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
485000,planta 7,exterior,1,66.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
449900,planta 2,exterior,3,110.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
355000,planta 6,exterior,3,78.0,1,0,Acacias,arganzuela,1389.0,15.0,1.0,5.93,5.61,6.33,5.05,5.71
450000,planta 5,exterior,5,113.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
390000,planta 1,exterior,3,97.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
670900,planta 4,exterior,3,131.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
675600,planta 4,exterior,3,135.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
648200,planta 3,exterior,3,135.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
368900,planta 2,exterior,1,66.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
373700,planta 2,exterior,1,65.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
625800,planta 2,exterior,3,135.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
360800,planta 1,exterior,1,65.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
462500,planta 1,exterior,2,100.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
597000,planta 1,exterior,3,135.0,1,1,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
409000,planta 4,interior,2,70.0,1,1,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
280000,entreplanta,exterior,3,77.0,1,0,Chopera,arganzuela,1042.0,15.0,0.0,5.86,7.05,4.66,6.68,6.66
355000,planta 6,exterior,2,77.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
160000,planta 3,interior,1,37.0,0,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
210000,planta 2,exterior,2,57.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
224000,bajo,exterior,3,59.0,0,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
330000,bajo,exterior,2,65.0,1,0,Palos de Moguer,arganzuela,663.0,16.0,1.0,6.19,9.22,4.5,6.45,5.89
530000,planta 8,exterior,4,100.0,1,0,Legazpi,arganzuela,0.0,6.0,1.0,6.38,4.52,5.81,4.57,7.24
560000,planta 3,exterior,4,116.0,1,0,Imperial,arganzuela,1026.0,6.0,1.0,5.81,5.36,6.37,5.14,5.73
379000,planta 4,exterior,2,89.0,1,0,Delicias,arganzuela,512.0,14.0,1.0,6.35,7.14,6.22,5.81,6.34
