,price,house_type_2,rooms,m2,elevator,garage,neighborhood,district,house_type_,floor
2631,395000,exterior,4,124.0,True,False,San Isidro,carabanchel,Apartment,4
2633,170000,exterior,3,90.0,True,False,Opa̱el,carabanchel,entreplanta,0
2634,145000,exterior,1,40.0,True,False,Puerta Bonita,carabanchel,Apartment,1
2635,276000,interior,3,77.0,True,False,San Isidro,carabanchel,Apartment,2
2636,241900,exterior,3,94.0,True,False,Comillas,carabanchel,Apartment,7
2637,168000,exterior,3,86.0,False,False,Puerta Bonita,carabanchel,Apartment,1
2638,139900,exterior,3,76.0,False,False,Opa̱el,carabanchel,Apartment,3
2639,285000,exterior,2,85.0,True,True,Pau de Carabanchel,carabanchel,Apartment,4
2640,169000,exterior,2,67.0,True,False,Vista Alegre,carabanchel,Apartment,2
2641,220000,exterior,4,113.0,False,False,Vista Alegre,carabanchel,Apartment,2
2642,186000,exterior,3,87.0,False,False,Opa̱el,carabanchel,Apartment,3
2643,499000,exterior,5,176.0,True,False,Comillas,carabanchel,Apartment,2
2644,195900,interior,3,75.0,True,False,Vista Alegre,carabanchel,Apartment,4
2645,109900,exterior,2,54.0,False,False,Vista Alegre,carabanchel,bajo,0
2646,134900,exterior,1,32.0,False,False,Comillas,carabanchel,Apartment,2
2647,134000,exterior,1,40.0,True,False,Opa̱el,carabanchel,Apartment,1
2648,170000,exterior,3,93.0,False,False,Vista Alegre,carabanchel,Apartment,4
2649,285000,exterior,2,114.0,True,True,San Isidro,carabanchel,Apartment,2
2650,168000,exterior,2,75.0,False,False,San Isidro,carabanchel,Apartment,1
2652,390000,exterior,3,148.0,False,True,Puerta Bonita,carabanchel,Apartment,3
2653,270000,exterior,2,68.0,True,False,Opa̱el,carabanchel,Apartment,3
2654,161000,exterior,2,75.0,False,False,Opa̱el,carabanchel,bajo,0
2655,275000,exterior,2,80.0,True,False,Comillas,carabanchel,Apartment,2
2656,239000,interior,3,71.0,True,False,Comillas,carabanchel,Apartment,1
2657,140000,exterior,3,74.0,False,False,Vista Alegre,carabanchel,Apartment,3
2658,122000,exterior,1,51.0,False,False,Puerta Bonita,carabanchel,Apartment,2
2659,175000,exterior,2,61.0,False,False,Comillas,carabanchel,Apartment,4
2660,230000,exterior,3,87.0,True,False,Opa̱el,carabanchel,Apartment,1
2662,173500,exterior,3,85.0,False,False,Puerta Bonita,carabanchel,Apartment,1
2663,169500,interior,2,72.0,True,False,Vista Alegre,carabanchel,Apartment,4
2664,199500,exterior,3,93.0,False,False,Vista Alegre,carabanchel,Apartment,4
2665,178000,exterior,2,69.0,False,False,Opa̱el,carabanchel,Apartment,2
2666,305000,exterior,3,105.0,True,True,Puerta Bonita,carabanchel,Apartment,3
2667,152000,exterior,2,64.0,False,False,San Isidro,carabanchel,Apartment,1
2668,78000,interior,1,38.0,False,False,San Isidro,carabanchel,bajo,0
2669,165000,exterior,3,69.0,False,False,Puerta Bonita,carabanchel,Apartment,2
2670,131000,exterior,2,72.0,False,False,San Isidro,carabanchel,Apartment,1
2671,160000,exterior,2,80.0,False,False,San Isidro,carabanchel,Apartment,2
2672,499000,exterior,5,176.0,True,False,San Isidro,carabanchel,Apartment,2
2673,360000,exterior,4,144.0,True,False,Comillas,carabanchel,Apartment,3
2674,160000,exterior,3,77.0,True,False,Abrantes,carabanchel,Apartment,10
2675,250000,exterior,2,106.0,True,False,Opa̱el,carabanchel,Apartment,1
2676,218000,exterior,3,80.0,True,False,Vista Alegre,carabanchel,Apartment,2
2677,415000,exterior,2,98.0,True,True,Vista Alegre,carabanchel,Apartment,6
2678,167000,exterior,3,70.0,False,False,Comillas,carabanchel,Apartment,2
2679,299000,exterior,1,62.0,True,True,San Isidro,carabanchel,Apartment,3
2680,350000,interior,3,92.0,True,False,Abrantes,carabanchel,Apartment,8
2681,129000,exterior,3,70.0,False,False,Buena Vista,carabanchel,Apartment,1
2682,350000,exterior,3,88.0,True,False,San Isidro,carabanchel,Apartment,5
2683,159500,exterior,2,76.0,False,False,Vista Alegre,carabanchel,Apartment,3
2684,159000,exterior,3,77.0,False,False,Puerta Bonita,carabanchel,Apartment,2
2685,169500,exterior,4,80.0,False,False,Comillas,carabanchel,Apartment,4
2686,365000,exterior,4,106.0,True,False,San Isidro,carabanchel,Apartment,4
2687,239900,exterior,2,85.0,True,False,Puerta Bonita,carabanchel,Apartment,1
2688,235000,exterior,3,97.0,False,False,Buena Vista,carabanchel,Apartment,1
2689,385000,exterior,3,110.0,True,True,Pau de Carabanchel,carabanchel,Apartment,1
2691,218000,exterior,3,119.0,True,True,San Isidro,carabanchel,Apartment,1
2692,189000,exterior,4,80.0,False,False,Opa̱el,carabanchel,Apartment,3
2693,169500,exterior,3,77.0,False,False,Vista Alegre,carabanchel,Apartment,1
2694,260000,exterior,2,82.0,True,False,Abrantes,carabanchel,Apartment,8
2695,350000,exterior,3,101.0,True,True,Abrantes,carabanchel,Apartment,5
2696,234000,exterior,4,149.0,True,False,San Isidro,carabanchel,Apartment,2
2697,210000,exterior,3,133.0,False,False,Vista Alegre,carabanchel,Apartment,2
2698,180000,exterior,3,101.0,False,True,Opa̱el,carabanchel,Apartment,4
2699,265000,exterior,3,101.0,True,True,Puerta Bonita,carabanchel,Apartment,3
2700,165000,exterior,3,79.0,False,True,Vista Alegre,carabanchel,bajo,0
2701,139900,interior,2,60.0,False,False,Buena Vista,carabanchel,Apartment,1
2703,126000,exterior,1,34.0,False,False,Vista Alegre,carabanchel,bajo,0
2704,160000,exterior,3,72.0,True,False,Abrantes,carabanchel,Apartment,4
2705,193000,exterior,3,83.0,False,False,Comillas,carabanchel,Apartment,3
2706,285000,exterior,3,87.0,True,False,Comillas,carabanchel,Apartment,3
2707,185000,exterior,3,83.0,False,False,Abrantes,carabanchel,Apartment,2
2708,239000,exterior,4,103.0,False,False,San Isidro,carabanchel,Apartment,1
2709,175000,exterior,3,77.0,True,False,Abrantes,carabanchel,Apartment,9
2711,110000,exterior,2,49.0,False,False,Vista Alegre,carabanchel,Apartment,3
2712,165000,exterior,2,66.0,False,False,Vista Alegre,carabanchel,Apartment,2
2713,179000,interior,3,66.0,False,False,Opa̱el,carabanchel,Apartment,2
2714,136000,exterior,1,46.0,True,True,Buena Vista,carabanchel,Apartment,4
2715,195000,exterior,2,94.0,False,False,Puerta Bonita,carabanchel,Apartment,1
2716,400000,exterior,4,135.0,True,False,Abrantes,carabanchel,Apartment,4
2718,144900,exterior,3,79.0,False,True,San Isidro,carabanchel,bajo,0
2719,219000,exterior,1,86.0,True,True,Buena Vista,carabanchel,Apartment,1
2720,165000,interior,2,66.0,False,False,Vista Alegre,carabanchel,Apartment,2
2721,119900,interior,2,38.0,True,False,Comillas,carabanchel,bajo,0
2722,210000,exterior,3,63.0,True,False,Opa̱el,carabanchel,Apartment,5
2723,128000,exterior,3,51.0,False,False,Puerta Bonita,carabanchel,bajo,0
2724,178000,exterior,3,75.0,False,False,Opa̱el,carabanchel,Apartment,3
2725,250000,exterior,2,100.0,True,True,Puerta Bonita,carabanchel,Apartment,1
2729,175000,exterior,3,75.0,False,False,Buena Vista,carabanchel,Apartment,2
2730,153000,exterior,3,64.0,False,False,San Isidro,carabanchel,Apartment,2
2735,185000,interior,3,76.0,True,False,Opa̱el,carabanchel,Apartment,2
2736,315000,exterior,3,122.0,True,True,Puerta Bonita,carabanchel,Apartment,2
2737,115000,exterior,2,47.0,True,False,Opa̱el,carabanchel,bajo,0
2738,142000,exterior,3,71.0,False,False,Puerta Bonita,carabanchel,Apartment,3
2739,75000,exterior,2,46.0,False,False,San Isidro,carabanchel,bajo,0
2740,115000,exterior,2,55.0,False,False,Opa̱el,carabanchel,bajo,0
2741,179000,exterior,2,77.0,True,False,Vista Alegre,carabanchel,Apartment,1
2742,161000,exterior,3,68.0,False,False,Vista Alegre,carabanchel,Apartment,1
2743,137000,exterior,2,65.0,False,False,Opa̱el,carabanchel,Apartment,1
2744,379000,exterior,4,136.0,True,True,Pau de Carabanchel,carabanchel,Apartment,1
2745,399000,exterior,4,126.0,True,True,Abrantes,carabanchel,Apartment,5
2746,140500,exterior,3,74.0,False,False,Vista Alegre,carabanchel,Apartment,1
2747,105000,exterior,2,60.0,False,False,Abrantes,carabanchel,Apartment,3
2748,118200,exterior,1,56.0,True,False,San Isidro,carabanchel,Apartment,1
2749,180500,exterior,3,92.0,False,False,Vista Alegre,carabanchel,Apartment,3
2750,180500,exterior,3,86.0,False,False,Vista Alegre,carabanchel,Apartment,3
2752,167000,exterior,2,70.0,False,False,Comillas,carabanchel,bajo,0
2753,195000,exterior,3,93.0,False,False,Vista Alegre,carabanchel,Apartment,2
2754,169000,exterior,3,75.0,True,False,Opa̱el,carabanchel,Apartment,6
2755,375000,exterior,3,112.0,True,True,San Isidro,carabanchel,Apartment,3
2756,285000,exterior,2,90.0,True,False,Comillas,carabanchel,bajo,0
2757,170000,exterior,2,73.0,True,False,Puerta Bonita,carabanchel,Apartment,5
2759,159900,interior,2,71.0,True,False,San Isidro,carabanchel,Apartment,1
2760,195000,exterior,1,39.0,True,True,Pau de Carabanchel,carabanchel,Apartment,6
2761,105000,exterior,2,53.0,False,False,San Isidro,carabanchel,bajo,0
2762,185000,exterior,1,54.0,True,True,Opa̱el,carabanchel,bajo,0
2763,148000,exterior,2,70.0,False,False,Vista Alegre,carabanchel,Apartment,3
2764,165000,exterior,3,60.0,False,False,Comillas,carabanchel,bajo,0
2765,340000,exterior,3,92.0,True,False,Abrantes,carabanchel,Apartment,8
2766,485000,exterior,2,147.0,True,True,Puerta Bonita,carabanchel,Apartment,5
2767,200000,exterior,3,97.0,True,False,Vista Alegre,carabanchel,Apartment,4
2768,167000,exterior,2,68.0,False,False,Vista Alegre,carabanchel,Apartment,2
2770,150000,exterior,2,70.0,True,False,Puerta Bonita,carabanchel,Apartment,4
2771,117000,interior,2,50.0,False,False,San Isidro,carabanchel,bajo,0
2773,129000,exterior,2,67.0,False,False,Puerta Bonita,carabanchel,Apartment,2
2774,439000,exterior,4,176.0,True,True,Opa̱el,carabanchel,Apartment,3
2775,289000,exterior,3,115.0,False,False,Vista Alegre,carabanchel,bajo,0
2776,209900,exterior,1,61.0,True,True,San Isidro,carabanchel,Apartment,1
2777,120000,exterior,2,64.0,False,False,Buena Vista,carabanchel,Apartment,2
2778,265000,exterior,3,104.0,True,False,Comillas,carabanchel,bajo,0
2779,170000,exterior,2,65.0,False,False,Vista Alegre,carabanchel,Apartment,1
2780,198000,exterior,1,85.0,False,False,Vista Alegre,carabanchel,bajo,0
2781,170000,exterior,1,62.0,False,False,Buena Vista,carabanchel,bajo,0
2782,228000,exterior,2,70.0,True,False,Vista Alegre,carabanchel,Apartment,4
2783,183000,exterior,3,66.0,True,False,Comillas,carabanchel,Apartment,1
2786,179000,exterior,2,79.0,False,False,Vista Alegre,carabanchel,Apartment,1
2787,142000,exterior,2,54.0,False,False,Comillas,carabanchel,Apartment,1
2788,435000,exterior,4,135.0,True,True,Abrantes,carabanchel,Apartment,5
2789,120000,exterior,2,60.0,False,False,Buena Vista,carabanchel,Apartment,2
2790,148000,exterior,2,58.0,False,False,Vista Alegre,carabanchel,Apartment,5
2791,190000,exterior,2,70.0,True,False,Opa̱el,carabanchel,Apartment,5
2792,115000,interior,2,37.0,False,False,San Isidro,carabanchel,Apartment,1
2793,115000,exterior,3,77.0,False,False,Puerta Bonita,carabanchel,Apartment,1
2794,136000,exterior,3,87.0,True,False,Puerta Bonita,carabanchel,Apartment,3
2795,109000,exterior,1,35.0,False,False,Opa̱el,carabanchel,bajo,0
2796,169000,exterior,3,77.0,False,False,Opa̱el,carabanchel,Apartment,3
2798,149000,exterior,3,94.0,False,False,Abrantes,carabanchel,Apartment,2
2799,145000,exterior,2,59.0,False,False,Comillas,carabanchel,Apartment,1
2800,145000,exterior,4,115.0,True,False,Puerta Bonita,carabanchel,Apartment,3
2801,360000,exterior,3,112.0,True,True,San Isidro,carabanchel,Apartment,3
2803,165000,interior,3,69.0,False,False,San Isidro,carabanchel,Apartment,1
2804,125000,exterior,1,32.0,False,False,Vista Alegre,carabanchel,bajo,0
2805,170000,exterior,3,92.0,False,True,Vista Alegre,carabanchel,Apartment,1
2806,250000,exterior,2,100.0,False,True,Puerta Bonita,carabanchel,Apartment,1
2807,169700,exterior,3,73.0,False,False,Vista Alegre,carabanchel,Apartment,1
2808,225000,exterior,4,112.0,True,False,Vista Alegre,carabanchel,Apartment,3
2811,180000,interior,3,75.0,True,False,Opa̱el,carabanchel,Apartment,2
2812,290000,exterior,4,134.0,True,False,Comillas,carabanchel,Apartment,1
2813,165000,exterior,3,86.0,True,True,San Isidro,carabanchel,entreplanta,0
2814,220000,exterior,3,93.0,True,False,Comillas,carabanchel,Apartment,1
2817,224990,exterior,3,96.0,False,False,Opa̱el,carabanchel,bajo,0
2819,367000,exterior,2,85.0,True,True,San Isidro,carabanchel,Apartment,3
2820,198000,exterior,3,60.0,True,False,Comillas,carabanchel,bajo,0
2824,210000,exterior,2,92.0,True,False,Comillas,carabanchel,bajo,0
2825,120000,exterior,2,67.0,True,False,Buena Vista,carabanchel,Apartment,4
2826,134000,exterior,3,62.0,False,False,Abrantes,carabanchel,Apartment,2
2832,420000,exterior,4,130.0,False,False,Pau de Carabanchel,carabanchel,Apartment,1
2833,285030,interior,2,89.0,True,False,Comillas,carabanchel,Apartment,3
2834,139000,exterior,3,70.0,False,False,Buena Vista,carabanchel,Apartment,2
2838,259000,exterior,4,97.0,True,False,Vista Alegre,carabanchel,Apartment,2
2841,200000,interior,3,86.0,False,True,Buena Vista,carabanchel,Apartment,1
2845,214000,exterior,3,112.0,True,False,Abrantes,carabanchel,Apartment,1
2846,220000,exterior,3,90.0,True,False,Vista Alegre,carabanchel,Apartment,2
2847,126000,exterior,2,70.0,False,False,San Isidro,carabanchel,Apartment,4
2848,250000,exterior,2,111.0,False,False,Vista Alegre,carabanchel,Apartment,2
2850,226000,interior,3,80.0,True,False,Comillas,carabanchel,bajo,0
2851,214000,exterior,3,112.0,True,False,Opa̱el,carabanchel,Apartment,1
2852,130000,exterior,2,54.0,False,False,Opa̱el,carabanchel,Apartment,1
2856,225000,exterior,3,75.0,False,False,Opa̱el,carabanchel,Apartment,1
2858,65000,exterior,2,46.0,False,False,San Isidro,carabanchel,bajo,0
2859,360000,exterior,4,105.0,False,False,San Isidro,carabanchel,casa,0
2860,185000,exterior,2,65.0,True,False,San Isidro,carabanchel,Apartment,3
2861,301600,exterior,3,120.0,True,True,Puerta Bonita,carabanchel,Apartment,1
2862,134000,exterior,2,64.0,False,False,Puerta Bonita,carabanchel,Apartment,3
2863,342000,exterior,3,103.0,True,False,Comillas,carabanchel,Apartment,4
2864,208800,exterior,4,110.0,True,False,Abrantes,carabanchel,Apartment,6
2865,139000,exterior,2,57.0,False,False,Comillas,carabanchel,Apartment,5
2866,174000,exterior,3,75.0,False,False,Opa̱el,carabanchel,Apartment,1
2867,148730,exterior,1,57.0,True,False,Vista Alegre,carabanchel,Apartment,1
2872,109000,exterior,1,61.0,False,False,Buena Vista,carabanchel,bajo,0
2874,263000,exterior,3,118.0,False,False,Buena Vista,carabanchel,Apartment,1
2875,120500,exterior,1,56.0,True,False,Puerta Bonita,carabanchel,Apartment,2
2876,115000,exterior,2,83.0,False,False,Puerta Bonita,carabanchel,Apartment,3
2878,135000,exterior,3,69.0,False,False,San Isidro,carabanchel,Apartment,2
2881,170000,exterior,1,68.0,True,False,San Isidro,carabanchel,bajo,0
2882,166000,exterior,3,84.0,False,False,San Isidro,carabanchel,Apartment,2
2885,135000,exterior,2,60.0,False,False,Puerta Bonita,carabanchel,Apartment,1
2886,150000,exterior,2,64.0,False,False,Comillas,carabanchel,bajo,0
2887,160000,exterior,2,76.0,False,False,Vista Alegre,carabanchel,Apartment,3
2888,160000,exterior,1,55.0,True,False,San Isidro,carabanchel,Apartment,1
2889,150000,exterior,1,41.0,True,False,Comillas,carabanchel,bajo,0
2890,295100,exterior,2,111.0,True,True,Puerta Bonita,carabanchel,bajo,0
2891,260000,exterior,2,98.0,False,False,Comillas,carabanchel,bajo,0
2892,181000,exterior,3,88.0,False,False,Puerta Bonita,carabanchel,Apartment,1
2893,279400,exterior,2,102.0,True,True,Puerta Bonita,carabanchel,bajo,0
2894,245000,exterior,2,81.0,True,False,Vista Alegre,carabanchel,Apartment,1
2895,140000,exterior,2,67.0,False,False,Vista Alegre,carabanchel,Apartment,4
2896,225000,exterior,2,65.0,False,False,Vista Alegre,carabanchel,Apartment,1
2897,142900,exterior,3,71.0,False,False,Vista Alegre,carabanchel,Apartment,1
2898,135000,exterior,1,43.0,False,False,Comillas,carabanchel,bajo,0
2899,136000,exterior,3,88.0,False,False,Abrantes,carabanchel,Apartment,3
2903,140500,exterior,3,77.0,True,False,Vista Alegre,carabanchel,Apartment,1
2904,161000,exterior,2,68.0,False,False,Vista Alegre,carabanchel,Apartment,1
2906,350000,exterior,3,103.0,True,True,Abrantes,carabanchel,Apartment,3
2908,288000,exterior,3,105.0,True,False,Puerta Bonita,carabanchel,Apartment,1
2910,122000,exterior,3,72.0,False,False,Abrantes,carabanchel,Apartment,1
2911,240000,exterior,3,92.0,True,False,Vista Alegre,carabanchel,Apartment,3
2916,137000,exterior,1,36.0,False,False,Comillas,carabanchel,Apartment,1
2920,165000,exterior,2,53.0,False,False,Vista Alegre,carabanchel,Apartment,2
2922,230000,exterior,3,85.0,True,False,Vista Alegre,carabanchel,Apartment,3
2926,179000,exterior,2,76.0,True,False,Vista Alegre,carabanchel,Apartment,1
2927,199000,exterior,3,84.0,False,False,Vista Alegre,carabanchel,entreplanta,0
2930,264000,exterior,4,127.0,True,False,Vista Alegre,carabanchel,Apartment,2
2932,239000,exterior,3,96.0,True,False,Vista Alegre,carabanchel,Apartment,3
2933,265000,exterior,2,85.0,True,False,Opa̱el,carabanchel,Apartment,2
2935,226000,exterior,3,80.0,True,False,Comillas,carabanchel,bajo,0
2936,230000,exterior,2,69.0,True,True,Buena Vista,carabanchel,Apartment,2
2937,196000,exterior,3,102.0,True,False,San Isidro,carabanchel,Apartment,4
2941,210000,exterior,3,84.0,True,False,Puerta Bonita,carabanchel,Apartment,1
2942,114680,exterior,2,51.0,False,False,Puerta Bonita,carabanchel,Apartment,2
2943,189500,exterior,1,60.0,True,True,Pau de Carabanchel,carabanchel,Apartment,1
2944,275000,exterior,3,91.0,True,False,San Isidro,carabanchel,Apartment,1
2945,62500,exterior,3,70.0,False,False,San Isidro,carabanchel,Apartment,5
2946,129000,exterior,2,64.0,False,False,Buena Vista,carabanchel,Apartment,2
2947,239000,exterior,2,77.0,True,True,Puerta Bonita,carabanchel,Apartment,5
2948,119000,exterior,2,65.0,False,False,San Isidro,carabanchel,Apartment,3
2949,265000,exterior,3,101.0,True,False,Vista Alegre,carabanchel,bajo,0
2952,112000,exterior,2,73.0,False,False,Abrantes,carabanchel,bajo,0
2953,122100,exterior,2,61.0,False,False,Vista Alegre,carabanchel,Apartment,3
2955,249000,exterior,3,109.0,True,True,Puerta Bonita,carabanchel,Apartment,2
2956,296000,exterior,3,111.0,True,True,Puerta Bonita,carabanchel,Apartment,10
